date,method,mae,rmse,spearman,high_price_precision,high_price_recall
2025-04-25,lag1,0.19671249999999998,0.218420587526807,0.9056904818435085,0.8620689655172413,0.8620689655172413
2025-04-26,lag1,0.050213194444444435,0.06496703384110367,0.9365904533089597,0.9310344827586207,0.9310344827586207
2025-04-27,lag1,0.19702083333333334,0.22607251786392202,0.9149622818267037,0.7931034482758621,0.7931034482758621
2025-04-28,lag1,0.055799999999999995,0.07634265681779748,0.9061249095731855,0.9310344827586207,0.9310344827586207
2025-04-29,lag1,0.05727222222222222,0.0754110891123521,0.9188126332560818,0.896551724137931,0.896551724137931
2025-04-30,lag1,0.04874444444444445,0.0645078246761154,0.922756949344456,0.9310344827586207,0.9310344827586207
2025-05-01,lag1,0.053103472222222226,0.06502625911891288,0.9215310774033485,0.9655172413793104,0.9655172413793104
2025-05-02,lag1,0.16221666666666668,0.18412377366265817,0.9103694958684357,0.8275862068965517,0.8275862068965517
2025-05-03,lag1,0.041460416666666666,0.052715530470419984,0.948779083612378,0.9310344827586207,0.9310344827586207
2025-05-04,lag1,0.17637222222222224,0.19627946311035416,0.8957184783738095,0.8620689655172413,0.8620689655172413
2025-05-05,lag1,0.04749097222222222,0.05917537318569834,0.9306986899129264,0.9310344827586207,0.9310344827586207
2025-05-06,lag1,0.03635555555555555,0.04752714721316883,0.9529890141246967,0.9310344827586207,0.9310344827586207
2025-05-07,lag1,0.040886111111111116,0.05265232927210132,0.934724704781151,0.896551724137931,0.896551724137931
2025-05-08,lag1,0.04214375,0.05165707639488192,0.9407300085604395,0.896551724137931,0.896551724137931
2025-05-09,lag1,0.19492083333333332,0.21736722160385125,0.8980012599512007,0.8620689655172413,0.8620689655172413
2025-05-10,lag1,0.03745555555555555,0.04982040244719024,0.9382651795153529,0.896551724137931,0.896551724137931
2025-05-11,lag1,0.18547430555555555,0.20535778720050743,0.8973970987047083,0.8275862068965517,0.8275862068965517
2025-05-12,lag1,0.04276319444444446,0.056328921794718885,0.9403171177513914,0.8620689655172413,0.8620689655172413
2025-05-13,lag1,0.04876875000000001,0.06199978886612796,0.928383468656807,0.8620689655172413,0.8620689655172413
2025-05-14,lag1,0.03870555555555556,0.04793145423994098,0.9459395101267599,0.896551724137931,0.896551724137931
2025-05-15,lag1,0.0394298611111111,0.0483972702111275,0.936252730405779,0.9310344827586207,0.9310344827586207
2025-05-16,lag1,0.20739166666666667,0.23350415086722168,0.8944449356557803,0.7931034482758621,0.7931034482758621
2025-05-17,lag1,0.048451388888888884,0.0650776000462354,0.9415860525196714,0.896551724137931,0.896551724137931
2025-05-18,lag1,0.17726527777777779,0.1996144707791608,0.8858813600192912,0.8275862068965517,0.8275862068965517
2025-05-19,lag1,0.04707152777777779,0.06896056290454067,0.9067679446989791,0.9310344827586207,0.9310344827586207
2025-05-20,lag1,0.054669444444444444,0.0729882172758803,0.9041033678964714,0.9310344827586207,0.9310344827586207
2025-05-21,lag1,0.049981250000000005,0.0658135566286393,0.9145313314827279,0.9310344827586207,0.9310344827586207
2025-05-22,lag1,0.04233680555555555,0.052312392970818425,0.9347426590645496,0.9310344827586207,0.9310344827586207
2025-05-23,lag1,0.1894076388888889,0.21288113026992317,0.8936828641679141,0.8275862068965517,0.8275862068965517
2025-05-24,lag1,0.037616666666666666,0.050343019211538484,0.9502581688154551,0.9310344827586207,0.9310344827586207
2025-05-25,lag1,0.18475694444444443,0.2077061907278323,0.9298960392015376,0.8620689655172413,0.8620689655172413
2025-05-26,lag1,0.053907638888888894,0.0670829932703596,0.9229109082199868,0.896551724137931,0.896551724137931
2025-05-27,lag1,0.04281180555555556,0.05454260248751531,0.9296518158764367,0.9310344827586207,0.9310344827586207
2025-05-28,lag1,0.04697222222222223,0.06082385885123991,0.9132030580472862,0.9310344827586207,0.9310344827586207
2025-05-29,lag1,0.04487291666666667,0.05480858927516137,0.9455556415179303,0.9310344827586207,0.9310344827586207
2025-05-30,lag1,0.1989125,0.2267995884769929,0.8995682591615083,0.8620689655172413,0.8620689655172413
2025-05-31,lag1,0.04305208333333334,0.05793810334697232,0.9435544074707506,0.896551724137931,0.896551724137931
2025-06-01,lag1,0.25334930555555557,0.27817919147456815,0.872026838705969,0.8275862068965517,0.8275862068965517
2025-06-02,lag1,0.05455277777777777,0.07507955132909211,0.9246974968832504,0.896551724137931,0.896551724137931
2025-06-03,lag1,0.04280069444444445,0.05713741902446923,0.9437344264930472,0.9310344827586207,0.9310344827586207
2025-06-04,lag1,0.03931388888888889,0.0517593147816571,0.9446506403255154,0.9310344827586207,0.9310344827586207
2025-06-05,lag1,0.04202291666666667,0.05393707818169036,0.9586747796591095,0.896551724137931,0.896551724137931
2025-06-06,lag1,0.17278680555555556,0.1942777477321808,0.921924248224829,0.7586206896551724,0.7586206896551724
2025-06-07,lag1,0.04371944444444445,0.05486746404847878,0.931932448890431,0.7931034482758621,0.7931034482758621
2025-06-08,lag1,0.14720208333333332,0.16359151214907888,0.9314552632123635,0.8275862068965517,0.8275862068965517
2025-06-09,lag1,0.04471319444444444,0.05840795405783549,0.9495246047123496,0.7931034482758621,0.7931034482758621
2025-06-10,lag1,0.03947708333333334,0.050529385702227224,0.949286378137175,0.8620689655172413,0.8620689655172413
2025-06-11,lag1,0.04289791666666667,0.05354291049138895,0.9537807062762218,0.8620689655172413,0.8620689655172413
2025-06-12,lag1,0.04488125,0.05632594071315828,0.9502761542771283,0.8620689655172413,0.8620689655172413
2025-06-13,lag1,0.18267222222222224,0.20694639939419635,0.918268984413848,0.8275862068965517,0.8275862068965517
2025-06-14,lag1,0.04363402777777778,0.057838709524369966,0.9452946265215362,0.8620689655172413,0.8620689655172413
2025-06-15,lag1,0.18104166666666668,0.2084069966435868,0.925053025439616,0.7931034482758621,0.7931034482758621
2025-06-16,lag1,0.040543749999999996,0.05182592859756591,0.9597227301792955,1.0,1.0
2025-06-17,lag1,0.04537638888888889,0.05764253710007335,0.9459376635894098,0.7931034482758621,0.7931034482758621
2025-06-18,lag1,0.04109305555555556,0.05401608171029563,0.9643888799025042,0.7931034482758621,0.7931034482758621
2025-06-19,lag1,0.040307638888888886,0.05327133310285707,0.9581844634070604,0.9310344827586207,0.9310344827586207
2025-06-20,lag1,0.18673958333333335,0.2084250409819639,0.9060662569998883,0.8275862068965517,0.8275862068965517
2025-06-21,lag1,0.04300902777777778,0.056572152184425316,0.9497004856934443,0.896551724137931,0.896551724137931
2025-06-22,lag1,0.1982604166666667,0.2269955801393009,0.880180210956135,0.7931034482758621,0.7931034482758621
2025-06-23,lag1,0.039556944444444436,0.051328120676898174,0.9483017775992845,0.8275862068965517,0.8275862068965517
2025-06-24,lag1,0.05414305555555554,0.0742302152840143,0.9487630076896078,0.7931034482758621,0.7931034482758621
2025-06-25,lag1,0.04056041666666666,0.052280871395653766,0.9705871123464503,0.896551724137931,0.896551724137931
2025-06-26,lag1,0.04212361111111112,0.054960672808432365,0.9638452774018282,0.9310344827586207,0.9310344827586207
2025-06-27,lag1,0.20090277777777776,0.22567017691755376,0.896656910592784,0.8275862068965517,0.8275862068965517
2025-06-28,lag1,0.03815486111111111,0.04787028987563975,0.9608580543070837,0.8620689655172413,0.8620689655172413
2025-06-29,lag1,0.18927291666666665,0.21618034925214127,0.8897168016061787,0.8275862068965517,0.8275862068965517
2025-06-30,lag1,0.04538888888888889,0.05660583008842817,0.9555097390285692,0.896551724137931,0.896551724137931
2025-07-01,lag1,0.0939611111111111,0.13051052267069416,0.9463536281863998,0.7586206896551724,0.7586206896551724
2025-07-02,lag1,0.04577500000000001,0.05902272043694511,0.944788012949076,0.8620689655172413,0.8620689655172413
2025-07-03,lag1,0.05253680555555557,0.06886251147112711,0.9426779239064156,0.9310344827586207,0.9310344827586207
2025-07-04,lag1,0.21129305555555555,0.24591049862365236,0.8965383506340984,0.8620689655172413,0.8620689655172413
2025-07-05,lag1,0.042357638888888896,0.052263920925965324,0.9681175146692388,0.9655172413793104,0.9655172413793104
2025-07-06,lag1,0.2147423611111111,0.24086818245555897,0.9091712884816333,0.8620689655172413,0.8620689655172413
2025-07-07,lag1,0.042869444444444446,0.05292687696771419,0.9359685796057097,0.896551724137931,0.896551724137931
2025-07-08,lag1,0.044420138888888884,0.05497441260865519,0.9448261934167557,0.896551724137931,0.896551724137931
2025-07-09,lag1,0.038912499999999996,0.05137073312910982,0.9592685438741424,0.9310344827586207,0.9310344827586207
2025-07-10,lag1,0.04583611111111111,0.05546756810164938,0.9415710400224993,0.896551724137931,0.896551724137931
2025-07-11,lag1,0.17199722222222225,0.19884769401898195,0.9291442775672276,0.896551724137931,0.896551724137931
2025-07-12,lag1,0.04803958333333333,0.059272572470091274,0.9549160685924418,0.9310344827586207,0.9310344827586207
2025-07-13,lag1,0.16058611111111112,0.1799844075036625,0.96335801318071,0.896551724137931,0.896551724137931
2025-07-14,lag1,0.042824999999999995,0.05488844115314463,0.966614420062696,0.9310344827586207,0.9310344827586207
2025-07-15,lag1,0.046368055555555565,0.05757824989621612,0.939293465155534,0.9310344827586207,0.9310344827586207
2025-07-16,lag1,0.04078958333333333,0.04982430450537613,0.9448446114109457,0.9310344827586207,0.9310344827586207
2025-07-17,lag1,0.047514583333333325,0.0599552141880365,0.9333392278338313,0.8620689655172413,0.8620689655172413
2025-07-18,lag1,0.18072083333333333,0.2015474275587648,0.9487650171766018,0.8620689655172413,0.8620689655172413
2025-07-19,lag1,0.04077569444444445,0.05524248252024885,0.9705810838800321,0.896551724137931,0.896551724137931
2025-07-20,lag1,0.1880951388888889,0.20889965078291112,0.9324419232075251,0.8275862068965517,0.8275862068965517
2025-07-21,lag1,0.04440833333333334,0.05610584986335106,0.9265740624455207,0.8275862068965517,0.8275862068965517
2025-07-22,lag1,0.04219444444444444,0.05565604938668691,0.9378333870876864,0.8620689655172413,0.8620689655172413
2025-07-23,lag1,0.04199791666666666,0.05465129420547452,0.9449378865780939,0.9310344827586207,0.9310344827586207
2025-07-24,lag1,0.042561805555555554,0.05356347286164331,0.9389274934810914,0.896551724137931,0.896551724137931
2025-07-25,lag1,0.2016548611111111,0.22553553689558056,0.9112277285624584,0.8620689655172413,0.8620689655172413
2025-07-26,lag1,0.0499125,0.0639180595241543,0.9515501714602849,0.896551724137931,0.896551724137931
2025-07-27,lag1,0.18945,0.21193713330188796,0.9613133215041426,0.8275862068965517,0.8275862068965517
2025-07-28,lag1,0.04373888888888889,0.055565090709505334,0.9320822243460546,0.896551724137931,0.896551724137931
2025-07-29,lag1,0.042246527777777786,0.05355342542732444,0.9663922031604185,0.9310344827586207,0.9310344827586207
2025-07-30,lag1,0.04651041666666667,0.057845533655494004,0.9550485143277069,0.896551724137931,0.896551724137931
2025-07-31,lag1,0.04428333333333333,0.05587624594683424,0.9420932749109774,0.896551724137931,0.896551724137931
2025-08-01,lag1,0.2158409722222222,0.24746518905023118,0.9025134736513425,0.896551724137931,0.896551724137931
2025-08-02,lag1,0.04388333333333334,0.05656829574358179,0.9471876730047312,0.896551724137931,0.896551724137931
2025-08-03,lag1,0.17318541666666665,0.1937476714913842,0.9374426039778673,0.8275862068965517,0.8275862068965517
2025-08-04,lag1,0.04318263888888889,0.05461031330659479,0.9426551027051793,0.9310344827586207,0.9310344827586207
2025-08-05,lag1,0.03781805555555554,0.04907125629576284,0.9557098174683833,0.9655172413793104,0.9655172413793104
2025-08-06,lag1,0.045816666666666665,0.05737392821560059,0.9528322266067423,0.9310344827586207,0.9310344827586207
2025-08-07,lag1,0.04783125,0.06006370402886145,0.9517821223119589,0.9310344827586207,0.9310344827586207
2025-08-08,lag1,0.2036402777777778,0.2263954820784981,0.9476817964927129,0.8275862068965517,0.8275862068965517
2025-08-09,lag1,0.051200694444444445,0.06443584287663368,0.9583443436468381,0.896551724137931,0.896551724137931
2025-08-10,lag1,0.19626319444444443,0.2199583642735345,0.9526785481060713,0.7931034482758621,0.7931034482758621
2025-08-11,lag1,0.045200000000000004,0.05692092224207975,0.9575515584609771,0.9310344827586207,0.9310344827586207
2025-08-12,lag1,0.04621736111111111,0.059238986904271464,0.9617473710882113,0.896551724137931,0.896551724137931
2025-08-13,lag1,0.038116666666666674,0.04843508112239861,0.9538902698561778,1.0,1.0
2025-08-14,lag1,0.04219375,0.056408945187994976,0.9343490619218021,0.8620689655172413,0.8620689655172413
2025-08-15,lag1,0.2003451388888889,0.22539402088959187,0.9431645662468577,0.7931034482758621,0.7931034482758621
2025-08-16,lag1,0.043604861111111115,0.052421562436971804,0.95394338248271,0.9310344827586207,0.9310344827586207
2025-08-17,lag1,0.1931743055555556,0.21910508497953415,0.9387687435463996,0.8620689655172413,0.8620689655172413
2025-08-18,lag1,0.04125833333333333,0.05193254973734894,0.9679968169652893,0.896551724137931,0.896551724137931
2025-08-19,lag1,0.042669444444444454,0.052143685033653776,0.9590756323633991,0.9310344827586207,0.9310344827586207
2025-08-20,lag1,0.046922222222222226,0.05747960024603899,0.945531746438906,0.9310344827586207,0.9310344827586207
2025-08-21,lag1,0.04284444444444445,0.054202275474989674,0.9547402836192501,0.9310344827586207,0.9310344827586207
2025-08-22,lag1,0.18720416666666667,0.20968002242835523,0.9323232272529857,0.8275862068965517,0.8275862068965517
2025-08-23,lag1,0.04431736111111109,0.057593431941305395,0.9601105222218391,0.8620689655172413,0.8620689655172413
2025-08-24,lag1,0.18182500000000001,0.20175750674455162,0.9521219197048463,0.7586206896551724,0.7586206896551724
2025-08-25,lag1,0.04449374999999999,0.06082943994390289,0.9527629466340058,0.8620689655172413,0.8620689655172413
2025-08-26,lag1,0.03935277777777778,0.051358481394129164,0.9478738603686607,0.896551724137931,0.896551724137931
2025-08-27,lag1,0.045841666666666656,0.05659199860011621,0.9479089740850801,0.896551724137931,0.896551724137931
2025-08-28,lag1,0.05223680555555556,0.07165148627984706,0.9395403887966756,0.8620689655172413,0.8620689655172413
2025-08-29,lag1,0.1997875,0.2305902676345595,0.9021298571874521,0.8620689655172413,0.8620689655172413
2025-08-30,lag1,0.05040902777777778,0.0631273453909723,0.9483893461034307,0.8620689655172413,0.8620689655172413
2025-08-31,lag1,0.19464722222222225,0.2237855440421079,0.9202987303062381,0.8620689655172413,0.8620689655172413
2025-09-01,lag1,0.09944930555555555,0.14103224045310428,0.9196161057323227,0.7586206896551724,0.7586206896551724
2025-09-02,lag1,0.04047013888888889,0.05022529312452487,0.9359853386888444,0.9310344827586207,0.9310344827586207
2025-09-03,lag1,0.04666527777777777,0.05987980785614537,0.9284662174808102,0.8275862068965517,0.8275862068965517
2025-09-04,lag1,0.04569513888888889,0.05771715215408482,0.9398499715676312,0.9310344827586207,0.9310344827586207
2025-09-05,lag1,0.19848541666666664,0.22601983489041153,0.9143631087856884,0.7586206896551724,0.7586206896551724
2025-09-06,lag1,0.048994444444444445,0.059671771196921734,0.9367618837118393,0.896551724137931,0.896551724137931
2025-09-07,lag1,0.19396527777777778,0.22164877935348276,0.8999030418769373,0.8275862068965517,0.8275862068965517
2025-09-08,lag1,0.050402777777777776,0.062038455815727714,0.9040344668978259,0.896551724137931,0.896551724137931
2025-09-09,lag1,0.046372222222222224,0.060809304615147323,0.9270571260940356,0.9655172413793104,0.9655172413793104
2025-09-10,lag1,0.0509875,0.06814288093573842,0.9326649766891196,0.896551724137931,0.896551724137931
2025-09-11,lag1,0.05063611111111112,0.0684519722141006,0.9037606540482156,0.9310344827586207,0.9310344827586207
2025-09-12,lag1,0.17841875,0.19934946928140482,0.9390431005644376,0.8620689655172413,0.8620689655172413
2025-09-13,lag1,0.04193194444444445,0.05424541199237243,0.9538781202400138,0.9655172413793104,0.9655172413793104
2025-09-14,lag1,0.20954305555555558,0.239760397179258,0.8784694033460814,0.8275862068965517,0.8275862068965517
2025-09-15,lag1,0.04173125,0.05651929058589937,0.9265649459513232,0.9310344827586207,0.9310344827586207
2025-09-16,lag1,0.04317291666666667,0.056093319442792035,0.9161087817804913,0.9310344827586207,0.9310344827586207
2025-09-17,lag1,0.041100000000000005,0.051991760832313084,0.937193174944789,0.896551724137931,0.896551724137931
2025-09-18,lag1,0.03873472222222222,0.04901961058823522,0.9417196252296833,1.0,1.0
2025-09-19,lag1,0.17686805555555557,0.19891007983787828,0.909773952606034,0.7931034482758621,0.7931034482758621
2025-09-20,lag1,0.04349930555555555,0.05314762394082689,0.955011655011655,0.896551724137931,0.896551724137931
2025-09-21,lag1,0.18665486111111113,0.20611348596640208,0.8953156806458086,0.8620689655172413,0.8620689655172413
2025-09-22,lag1,0.03405833333333332,0.041656945532661305,0.952228326614929,0.9310344827586207,0.9310344827586207
2025-09-23,lag1,0.03880416666666667,0.05031536793068297,0.9492913509263856,0.9655172413793104,0.9655172413793104
2025-09-24,lag1,0.04292013888888889,0.0552187864317933,0.9337218356777991,0.896551724137931,0.896551724137931
2025-09-25,lag1,0.03577569444444444,0.04495948407547992,0.9303602306493629,0.896551724137931,0.896551724137931
2025-09-26,lag1,0.18497013888888889,0.2030979116980554,0.9168906407152775,0.8620689655172413,0.8620689655172413
2025-09-27,lag1,0.04585208333333332,0.05968337347573815,0.9313991353183058,0.8275862068965517,0.8275862068965517
2025-09-28,lag1,0.18981805555555556,0.21702918678524938,0.8731768876241549,0.7586206896551724,0.7586206896551724
2025-09-29,lag1,0.03552569444444445,0.044858310112075236,0.9397662751832634,0.9310344827586207,0.9310344827586207
2025-09-30,lag1,0.04045902777777778,0.0513315712630476,0.9231639496626196,0.9310344827586207,0.9310344827586207
2025-10-01,lag1,0.07249513888888888,0.09058194379492343,0.9118839158524878,0.896551724137931,0.896551724137931
2025-10-02,lag1,0.034781944444444456,0.0458612672451747,0.9620979888054784,0.9310344827586207,0.9310344827586207
2025-10-03,lag1,0.18411875,0.20566913575638365,0.9341629859474931,0.8620689655172413,0.8620689655172413
2025-10-04,lag1,0.04485486111111111,0.05638936377742013,0.9552165324663058,0.896551724137931,0.896551724137931
2025-10-05,lag1,0.16695555555555558,0.1849754792308069,0.9365423529908227,0.8275862068965517,0.8275862068965517
2025-10-06,lag1,0.04241875,0.054689637577271744,0.9330076621808179,0.9310344827586207,0.9310344827586207
2025-10-07,lag1,0.0384,0.04986004022372135,0.9488756419059144,0.896551724137931,0.896551724137931
2025-10-08,lag1,0.03869722222222223,0.04794393137359051,0.9472117868461767,0.9310344827586207,0.9310344827586207
2025-10-09,lag1,0.03830277777777777,0.04916010973227062,0.94339577143743,0.9655172413793104,0.9655172413793104
2025-10-10,lag1,0.1982715277777778,0.2207267250533514,0.9295283031194941,0.7586206896551724,0.7586206896551724
2025-10-11,lag1,0.04255416666666666,0.05749923912540061,0.9658557366446581,0.9310344827586207,0.9310344827586207
2025-10-12,lag1,0.18321319444444445,0.20759900499520703,0.9024440481278575,0.7931034482758621,0.7931034482758621
2025-10-13,lag1,0.03480763888888889,0.04437274016155014,0.9453325322142083,0.9310344827586207,0.9310344827586207
2025-10-14,lag1,0.037866666666666667,0.047625464418849614,0.9448111776330885,0.896551724137931,0.896551724137931
2025-10-15,lag1,0.03761944444444444,0.046630295350173843,0.9467214720701186,0.9310344827586207,0.9310344827586207
2025-10-16,lag1,0.0365388888888889,0.050043859929732315,0.9472379101744092,0.9655172413793104,0.9655172413793104
2025-10-17,lag1,0.1934145833333333,0.2209754629101008,0.8962679698915688,0.7586206896551724,0.7586206896551724
2025-10-18,lag1,0.039234027777777784,0.047523277191288064,0.9512648237669523,0.896551724137931,0.896551724137931
2025-10-19,lag1,0.20672569444444444,0.23110014649137142,0.909050719395547,0.8620689655172413,0.8620689655172413
2025-10-20,lag1,0.03930277777777778,0.05248793512163851,0.9355236717305683,0.9310344827586207,0.9310344827586207
2025-10-21,lag1,0.03669583333333334,0.04731781876019035,0.943521421107628,0.896551724137931,0.896551724137931
2025-10-22,lag1,0.03156944444444445,0.040928436867836086,0.9582790772445946,0.9310344827586207,0.9310344827586207
2025-10-23,lag1,0.038418749999999995,0.04847608588549387,0.941726834112572,0.9310344827586207,0.9310344827586207
2025-10-24,lag1,0.1849777777777778,0.20667307684951236,0.9101374895004001,0.896551724137931,0.896551724137931
2025-10-25,lag1,0.034929861111111106,0.04526893327044988,0.9612579827103237,0.896551724137931,0.896551724137931
2025-10-26,lag1,0.1888715277777778,0.21128555404291657,0.9023486952362962,0.8620689655172413,0.8620689655172413
2025-10-27,lag1,0.04054166666666666,0.05029856138874926,0.9264293788153681,0.9655172413793104,0.9655172413793104
2025-10-28,lag1,0.041169444444444446,0.05113727304466326,0.9087449109612069,0.9310344827586207,0.9310344827586207
2025-10-29,lag1,0.03730972222222222,0.05139973384064248,0.9435565303803999,0.896551724137931,0.896551724137931
2025-10-30,lag1,0.04117708333333333,0.05380930255696189,0.9471626075074351,0.9310344827586207,0.9310344827586207
2025-10-31,lag1,0.17422777777777776,0.19342873687743506,0.9043775664918624,0.896551724137931,0.896551724137931
2025-11-01,lag1,0.03808333333333334,0.04939582050470802,0.9359735390001174,0.8275862068965517,0.8275862068965517
2025-11-02,lag1,0.1981701388888889,0.2189166646047456,0.9034539163024281,0.8620689655172413,0.8620689655172413
2025-11-03,lag1,0.03975416666666666,0.05082059266565954,0.9518937943913887,0.8620689655172413,0.8620689655172413
2025-11-04,lag1,0.04292430555555555,0.055587596663084625,0.9314331588095253,0.9310344827586207,0.9310344827586207
2025-11-05,lag1,0.03376458333333334,0.04334814730758398,0.9499202731430776,0.896551724137931,0.896551724137931
2025-11-06,lag1,0.03562152777777778,0.04577817362625507,0.9509481318311088,0.8620689655172413,0.8620689655172413
2025-11-07,lag1,0.19990694444444446,0.2253424788577994,0.8893142311139982,0.9655172413793104,0.9655172413793104
2025-11-08,lag1,0.03789861111111112,0.050200603139360346,0.9496189495370396,0.896551724137931,0.896551724137931
2025-11-09,lag1,0.1930263888888889,0.21861748938881048,0.8961072104640327,0.896551724137931,0.896551724137931
2025-11-10,lag1,0.03613472222222222,0.045747777723804985,0.9593851761876161,0.896551724137931,0.896551724137931
2025-11-11,lag1,0.03625277777777779,0.04644472222139155,0.9622999805099014,0.896551724137931,0.896551724137931
2025-11-12,lag1,0.03409583333333333,0.04161801159220475,0.9601528817552487,0.9655172413793104,0.9655172413793104
2025-11-13,lag1,0.03539513888888889,0.04417394201084818,0.9655673401166514,0.896551724137931,0.896551724137931
2025-11-14,lag1,0.18954791666666668,0.21111531587552387,0.9127056213571252,0.896551724137931,0.896551724137931
2025-11-15,lag1,0.036750694444444454,0.044995614755465034,0.924705383526862,0.896551724137931,0.896551724137931
2025-11-16,lag1,0.19181180555555558,0.2201554316777631,0.89259282331348,0.9310344827586207,0.9310344827586207
2025-11-17,lag1,0.03490833333333335,0.04365824028112499,0.9605485128438581,0.9310344827586207,0.9310344827586207
2025-11-18,lag1,0.04432569444444445,0.05932777654222721,0.9421976527115064,0.896551724137931,0.896551724137931
2025-11-19,lag1,0.03609027777777777,0.04600923065598418,0.9579794106968784,0.8620689655172413,0.8620689655172413
2025-11-20,lag1,0.041656944444444434,0.05077332386860906,0.9486301232225962,0.9310344827586207,0.9310344827586207
2025-11-21,lag1,0.1885451388888889,0.21233794523379734,0.9045677965420508,0.9655172413793104,0.9655172413793104
2025-11-22,lag1,0.037567361111111114,0.04682495254194665,0.9127498302052262,0.9655172413793104,0.9655172413793104
2025-11-23,lag1,0.18990277777777778,0.21232287454618626,0.9013702704187286,0.896551724137931,0.896551724137931
2025-11-24,lag1,0.04125763888888888,0.05414526820918374,0.9543282466371137,0.896551724137931,0.896551724137931
2025-11-25,lag1,0.036827777777777765,0.04796723418705267,0.9581322165911768,0.9655172413793104,0.9655172413793104
2025-11-26,lag1,0.03875972222222221,0.04978374623196699,0.9544919745803719,0.896551724137931,0.896551724137931
2025-11-27,lag1,0.03602986111111111,0.044785740693265796,0.9599778955569891,0.9310344827586207,0.9310344827586207
2025-11-28,lag1,0.19473819444444443,0.217832329601105,0.9008114332104864,0.9310344827586207,0.9310344827586207
2025-11-29,lag1,0.04039027777777779,0.05073203705089451,0.9343396234040555,0.896551724137931,0.896551724137931
2025-11-30,lag1,0.18943055555555555,0.21223549485837137,0.9397050460552102,0.896551724137931,0.896551724137931
2025-12-01,lag1,0.07713402777777777,0.11350915253112118,0.9460653204431325,0.6206896551724138,0.6206896551724138
2025-12-02,lag1,0.03118055555555556,0.042587618831977175,0.9785929157481628,0.9655172413793104,0.9655172413793104
2025-12-03,lag1,0.03822291666666667,0.04674185683683903,0.972062997668378,0.896551724137931,0.896551724137931
2025-12-04,lag1,0.036837499999999995,0.04728360944579233,0.976147319947277,0.9310344827586207,0.9310344827586207
2025-12-05,lag1,0.18790833333333332,0.20830670663177836,0.9528082075483143,0.8620689655172413,0.8620689655172413
2025-12-06,lag1,0.03640000000000001,0.048426431889574066,0.9692859374832202,0.9655172413793104,0.9655172413793104
2025-12-07,lag1,0.1838020833333333,0.20673091054556886,0.9560061731620174,0.8620689655172413,0.8620689655172413
2025-12-08,lag1,0.039718055555555555,0.047773640163215995,0.9731692515442953,0.9655172413793104,0.9655172413793104
2025-12-09,lag1,0.03641597222222223,0.04759062334699511,0.9840787881954352,0.8620689655172413,0.8620689655172413
2025-12-10,lag1,0.03925138888888889,0.04863289496032725,0.9796840273451787,0.9310344827586207,0.9310344827586207
2025-12-11,lag1,0.0363263888888889,0.04831756208207898,0.9801050360859263,0.9310344827586207,0.9310344827586207
2025-12-12,lag1,0.1749513888888889,0.19480595188260777,0.9569437313562135,0.8275862068965517,0.8275862068965517
2025-12-13,lag1,0.03670277777777778,0.04736300566428987,0.9579565126969234,0.9655172413793104,0.9655172413793104
2025-12-14,lag1,0.19104097222222224,0.2164513415617674,0.9605064720680601,0.8275862068965517,0.8275862068965517
2025-12-15,lag1,0.034593055555555564,0.043558885749956665,0.9761755007163442,0.9655172413793104,0.9655172413793104
2025-12-16,lag1,0.03175416666666667,0.0398398460505727,0.9733783457921389,0.9310344827586207,0.9310344827586207
2025-12-17,lag1,0.033590277777777774,0.04085812002799716,0.973245719797444,0.896551724137931,0.896551724137931
2025-12-18,lag1,0.037243055555555564,0.04740942534044376,0.9706122604822242,0.9310344827586207,0.9310344827586207
2025-12-19,lag1,0.18495138888888887,0.2080688858287082,0.9612098718052755,0.8275862068965517,0.8275862068965517
2025-12-20,lag1,0.03340555555555554,0.04358174311949136,0.9733863837312113,0.9310344827586207,0.9310344827586207
2025-12-21,lag1,0.19136805555555556,0.21557957315365275,0.9613695871926558,0.8275862068965517,0.8275862068965517
2025-12-22,lag1,0.03243541666666666,0.042876360522631426,0.9743880346883225,1.0,1.0
2025-12-23,lag1,0.03558263888888888,0.045070696781094176,0.9752169247544998,0.9655172413793104,0.9655172413793104
2025-12-24,lag1,0.03270555555555555,0.041240786849913516,0.9802256055393945,0.9310344827586207,0.9310344827586207
2025-12-25,lag1,0.03799652777777777,0.05070113068539772,0.9776575211578775,0.9310344827586207,0.9310344827586207
2025-12-26,lag1,0.18707708333333334,0.21150479588074486,0.9580087593533886,0.8275862068965517,0.8275862068965517
2025-12-27,lag1,0.04292916666666667,0.05357629943464844,0.9475815324150073,0.9655172413793104,0.9655172413793104
2025-12-28,lag1,0.18561944444444445,0.20593485687900864,0.9665208781077885,0.8275862068965517,0.8275862068965517
2025-12-29,lag1,0.03785902777777778,0.04907644334776785,0.9803039360985581,0.9655172413793104,0.9655172413793104
2025-12-30,lag1,0.03546319444444444,0.04550097907982006,0.981707586641266,0.9310344827586207,0.9310344827586207
2025-12-31,lag1,0.03728402777777778,0.046862663561849656,0.9712722903013352,0.9310344827586207,0.9310344827586207
2025-02-01,lag7,0.06873541666666666,0.10102177467424205,0.9435916397227708,0.6896551724137931,0.6896551724137931
2025-02-02,lag7,0.08953333333333334,0.1287576890907879,0.9519069044025888,0.7586206896551724,0.7586206896551724
