date,slot,endpoint_minute,actual_price,price_forecast,load_kw,pv_kw,load_forecast_kw,pv_forecast_kw,initial_contract_kwh,final_contract_kwh,active_contract_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtailment_kwh,grid_spill_kwh,soc_start_kwh,soc_end_kwh,active_issue
2025-03-05,73,750,0.4912,0.5504689661284471,5967.65,7090.575,5949.361571747259,7301.062,13.492877878743089,311.8580735330213,311.8580735330213,499.0122401996881,0.0,0.0,0.0,0.0,8609.344453807298,9058.455469987017,12
2025-03-05,74,760,0.4817,0.523494309777954,5965.6933,7044.1396,5854.808021942315,7182.636833333333,13.492877878743089,311.8580735330213,311.8580735330213,491.5991235330215,0.0,0.0,0.0,0.0,9058.455469987017,9500.894681166736,12
2025-03-05,75,770,0.6695,0.6683718041776201,6235.3666,6923.2923,6166.858195578427,7064.211666666667,1071.9201422450744,311.8580735330213,311.8580735330213,426.5123568663546,0.0,0.0,0.0,0.0,9500.894681166736,9884.755802346455,12
2025-03-05,76,780,0.9186,0.9123384555319369,6390.14,6748.2,6583.994875931588,6945.7865,2372.016140843272,311.8580735330213,311.8580735330213,371.53474019968803,0.0,0.0,0.0,0.0,9884.755802346455,10219.137068526175,12
2025-03-05,77,790,0.9443,0.9508100323127028,6131.2135,6496.175,6250.498466644447,6773.7149500000005,1849.1731172114564,0.0,0.0,60.82691666666676,0.0,0.0,0.0,0.0,10219.137068526175,10273.881293526176,12
2025-03-05,78,800,0.929,0.8928107901450137,6122.1897,6265.8572,5905.809695251219,6601.6434,95.84383634946337,0.0,0.0,23.9445833333333,0.0,0.0,0.0,0.0,10273.881293526176,10295.431418526176,12
2025-03-05,79,810,0.9711,0.877821271113746,6395.42,6094.3875,5958.235317004465,6429.57185,121.30233409412035,0.0,0.0,0.0,50.17208333333349,0.0,0.0,0.0,10295.431418526176,10239.684659266915,12
2025-03-05,80,820,0.9882,0.9350792268909248,6335.5063,5942.0814,6095.666461605102,6257.500300000001,160.86242161459637,0.0,0.0,0.0,65.57081666666659,0.0,0.0,0.0,10239.684659266915,10166.828196303952,12
2025-03-05,81,830,0.9917,0.9637798514173281,6214.6094,5828.1271,6097.0958827864315,6085.42875,177.92382432329134,0.0,0.0,0.0,64.4137166666668,0.0,0.0,0.0,10166.828196303952,10095.257400007655,12
2025-03-05,82,840,1.0062,0.9671883217062252,6172.58,5687.0625,6018.543740063165,5913.3572,181.76303602304253,0.0,0.0,0.0,80.91958333333332,0.0,0.0,0.0,10095.257400007655,10005.346751859506,12
2025-03-05,83,850,1.0329,1.0295703735539554,6065.3226,5433.1553,6058.605546078103,5784.703183333334,197.02534950320924,46.21062009733133,46.21062009733133,0.0,59.150596569335335,0.0,0.0,0.0,10005.346751859506,9939.623866782467,12
2025-03-05,84,860,1.0325,1.0257770278941862,6056.2088,5290.2341,6018.465635224528,5656.049166666667,199.46516910654088,60.82390051723836,60.82390051723836,0.0,66.83854948276178,0.0,0.0,0.0,9939.623866782467,9865.358811801621,12
2025-03-05,85,870,1.0473,0.9859218368496661,6117.66,5312.625,5978.226366123494,5527.39515,201.47675020187927,75.42077733775469,75.42077733775469,0.0,58.751722662245356,0.0,0.0,0.0,9865.358811801621,9800.079119954682,12
2025-03-05,86,880,1.1258,1.053068745673252,6071.7058,5311.1104,6210.198955699282,5398.741133333334,248.6873490131765,134.95860665310033,134.95860665310033,8.192706653100231,0.0,0.0,0.0,0.0,9800.079119954682,9807.452555942473,12
2025-03-05,87,890,0.9907,0.9976467176394537,6203.0175,5125.5598,6256.532785637422,5270.087116666667,265.1080323546028,163.84831241267048,163.84831241267048,0.0,15.727970920662983,0.0,0.0,0.0,9807.452555942473,9789.977032697292,12
2025-03-05,88,900,0.7107,0.7956408638265313,6390.45,4862.4,6039.1941047868395,5141.4331,237.78717531591138,149.20687357351596,149.20687357351596,0.0,105.4681264264841,0.0,0.0,0.0,9789.977032697292,9672.790225556753,12
2025-03-05,89,910,0.6634,0.6824063273584804,6212.9589,4764.295,5935.886844612863,4867.378583333333,271.9482240268354,178.45078126648812,178.45078126648812,0.0,62.99320206684524,0.0,0.0,0.0,9672.790225556753,9602.797778815813,12
2025-03-05,90,920,0.7518,0.7229499953658205,6122.1598,4603.8252,5884.957943509118,4593.324066666667,315.4407655867146,215.50674616931286,215.50674616931286,0.0,37.54902049735381,0.0,0.0,0.0,9602.797778815813,9561.076644929864,12
2025-03-05,91,930,0.8136,0.8320546380496484,6211.3,4288.275,5796.730426127211,4319.26955,352.21331162151665,246.36828013582175,246.36828013582175,0.0,74.13588653084503,0.0,0.0,0.0,9561.076644929864,9478.70343767337,12
2025-03-05,92,940,0.7921,0.8676807098982746,6127.3032,3945.5529,5711.804526568162,4045.2150333333334,389.55242910169756,277.7781358799879,277.7781358799879,0.0,85.84691412001212,0.0,0.0,0.0,9478.70343767337,9383.317977540024,12
2025-03-05,93,950,0.8118,0.8761924425908748,6049.7047,3570.0081,5826.404781878043,3771.160516666667,460.088677337822,342.32463608053035,342.32463608053035,0.0,70.95813058613635,0.0,0.0,0.0,9383.317977540024,9304.475610222094,12
2025-03-05,94,960,0.8913,0.9058240594448426,6040.97,3213.5625,6071.656890053222,3497.106,552.3681792190674,428.56936425929536,428.56936425929536,0.0,42.66521907403808,0.0,0.0,0.0,9304.475610222094,9257.069811250942,12
2025-03-05,95,970,0.9264,0.9501266790333661,5980.0885,2959.1892,6149.91865657256,3118.7070166666667,610.5067916922643,505.3970533634651,505.3970533634651,1.9138366967983984,0.0,0.0,0.0,0.0,9257.069811250942,9258.79226427806,12
2025-03-05,96,980,0.9214,0.971146935356897,6026.2969,2647.2369,6060.298654831732,2740.3080333333337,641.2996435217574,553.4503547707639,553.4503547707639,0.0,9.726311895902882,0.0,0.0,0.0,9258.79226427806,9247.98525106039,12
2025-03-05,97,990,0.936,0.9696169731282627,6131.17,2243.6625,5871.974932105716,2361.90905,655.1495450255859,585.0791933298073,585.0791933298073,0.0,62.8387233368594,0.0,0.0,0.0,9247.98525106039,9178.164447352769,12
2025-03-05,98,1000,1.0122,0.9798418460667279,6056.926,1869.1062,5692.999517674142,1983.510066666667,670.5702200541588,618.2636058909608,618.2636058909608,0.0,79.706360775706,0.0,0.0,0.0,9178.164447352769,9089.601824268651,12
2025-03-05,99,1010,1.0226,0.9902825682081956,5930.3899,1515.6008,5797.649435375757,1605.1110833333337,733.2115950677997,698.6437440432982,698.6437440432982,0.0,37.15443929003516,0.0,0.0,0.0,9089.601824268651,9048.31911394639,12
2025-03-05,100,1020,0.9741,1.0034697839225655,5969.42,1182.7875,6068.207250423256,1226.7121,823.4805280384567,806.6312314322321,806.6312314322321,8.8591480988988,0.0,0.0,0.0,0.0,9048.31911394639,9056.2923472354,12
2025-03-05,101,1030,1.0049,1.0403293186800733,6227.5233,894.0222,6075.6926715016125,1022.2600833333333,858.4432148499861,842.2458479199776,842.2458479199776,0.0,46.671002080022504,0.0,0.0,0.0,9056.2923472354,9004.435678257596,12
2025-03-05,102,1040,1.0706,1.0911514796967365,6154.7302,602.9178,5887.703503613008,817.8080666666667,857.9707374385881,844.9864252053994,844.9864252053994,0.0,80.3156414612672,0.0,0.0,0.0,9004.435678257596,8915.196076633965,12
2025-03-05,103,1050,1.0991,1.124180151607523,5985.83,305.925,5862.171809185133,613.35605,887.3644837189363,874.7713656879614,874.7713656879614,0.0,71.87946764537196,0.0,0.0,0.0,8915.196076633965,8835.330001472441,12
2025-03-05,104,1060,1.0801,1.1219244032516733,6305.5684,67.7751,6143.625168211889,408.90403333333336,967.6920351816096,955.6602357396816,955.6602357396816,0.0,83.971980926985,0.0,0.0,0.0,8835.330001472441,8742.027800442458,12
2025-03-05,105,1070,1.1602,1.1714692931505042,5474.5643,0.0,5463.9060649678895,204.45201666666662,888.5968851370922,876.5423261031575,876.5423261031575,0.0,35.88505723017579,0.0,0.0,0.0,8742.027800442458,8702.155514631151,12
2025-03-05,106,1080,1.2879,1.2472596114730745,3981.11,0.0,4170.833084555194,0.0,707.7732544064991,695.3191413496103,695.3191413496103,31.80080801627696,0.0,0.0,0.0,0.0,8702.155514631151,8730.7762418458,12
2025-03-05,107,1090,1.2635,1.2189576680490741,4077.6564,4.0525,4099.881908048457,0.0,676.9978842655629,72.44721038974289,72.44721038974289,0.0,606.4867729435904,0.0,0.0,0.0,8730.7762418458,8056.902049686256,18
2025-03-05,108,1100,1.234,1.2143987368262885,4371.8858,0.0,4388.9827791722355,0.0,0.0,77.54831950666762,77.54831950666762,0.0,651.0993138266657,0.0,0.0,0.0,8056.902049686256,7333.458367656627,18
2025-03-05,109,1110,1.2717,1.2414175355706574,4226.57,0.0,4439.450251670612,0.0,0.0,78.43880483474328,78.43880483474328,0.0,625.9895284985901,0.0,0.0,0.0,7333.458367656627,6637.914447102638,18
2025-03-05,110,1120,1.2986,1.2358969494706162,4376.5333,0.291,4201.123599989386,0.0,0.0,74.23359351534627,74.23359351534627,0.0,655.1401231513205,0.0,0.0,0.0,6637.914447102638,5909.980976934505,18
2025-03-05,111,1130,1.2907,1.2345834102794087,4302.0333,0.0,4129.416333006816,0.0,0.0,72.96833757913039,72.96833757913039,0.0,644.0372124208695,0.0,0.0,0.0,5909.980976934505,5194.38407424465,18
2025-03-05,112,1140,1.2694,1.2529312041151164,4078.48,0.0,4308.935175711601,0.0,0.0,76.13590051874216,76.13590051874216,0.0,603.6107661479246,0.0,0.0,0.0,5194.38407424465,4523.705445191401,18
2025-03-05,113,1150,1.268,1.2581885503290964,4358.703,0.0209,4395.893254232333,0.0,0.0,233.0072017438798,233.0072017438798,0.0,493.4398149227869,0.0,0.0,0.0,4523.705445191401,3975.4389841660823,18
2025-03-05,114,1160,1.2524,1.2209775507208196,4437.1843,0.0,4306.272289266776,0.0,0.0,228.26325884064545,228.26325884064545,0.0,511.2674578260212,0.0,0.0,0.0,3975.4389841660823,3407.364031026059,18
2025-03-05,115,1170,1.249,1.185364875536233,4207.13,0.0,4206.711844004326,0.0,0.0,222.99318539379993,222.99318539379993,0.0,478.19514793953346,0.0,0.0,0.0,3407.364031026059,2876.036088871022,18
2025-03-05,116,1180,1.3124,1.2250382992084696,4288.3931,0.0015,4327.486599371109,0.0,0.0,229.38620452534258,229.38620452534258,0.0,485.34572880799084,0.0,0.0,0.0,2876.036088871022,2336.7630568621435,18
2025-03-05,117,1190,1.3086,1.2501013770513094,4427.1712,0.0,4442.158673799984,0.0,0.0,235.45618797056764,235.45618797056764,0.0,502.405678696099,0.0,0.0,0.0,2336.7630568621435,1778.5345249775892,18
2025-03-05,118,1200,1.2583,1.251791470266875,4454.07,0.0,4435.896478470858,0.0,0.0,235.1247086442549,235.1247086442549,0.0,507.220291355745,0.0,0.0,0.0,1778.5345249775892,1214.9564234712059,18
2025-03-05,119,1210,1.3097,1.3001853228803852,4470.723,0.0,4397.707542916969,0.0,0.0,732.9390936469598,732.9390936469598,0.0,12.181406353040188,0.0,0.0,0.0,1214.9564234712059,1201.4215275233835,18
2025-03-05,120,1220,1.3192,1.2934716785154938,4418.0496,0.0,4324.218720376411,0.0,717.8549687131201,720.7078474842366,720.7078474842366,0.0,1.279374771045127,14.354377744718363,0.0,0.0,1201.4215275233835,1200.0,18
2025-03-05,121,1230,1.2861,1.2478115503156753,4378.87,0.0,4262.08386157052,0.0,707.5914786923613,710.3663189759864,710.3663189759864,0.0,0.0,19.44534769068025,0.0,0.0,1200.0,1200.0,18
2025-03-05,122,1240,1.3305,1.264375063975183,4497.4795,0.0,4299.624233131537,0.0,713.9152754815436,716.6144191595141,716.6144191595141,0.0,0.0,32.96549750715258,0.0,0.0,1200.0,1200.0,18
2025-03-05,123,1250,1.1999,1.1477440033944433,4443.4616,0.0,4387.43288268958,0.0,728.6033842209584,731.2290118394825,731.2290118394825,0.0,0.0,9.347921493850777,0.0,0.0,1200.0,1200.0,18
2025-03-05,124,1260,0.9449,0.9262983350406532,4254.19,0.0,4397.653097788488,0.0,730.3760629310934,732.9300319727379,732.9300319727379,23.89836530607124,0.0,0.0,0.0,0.0,1200.0,1221.5085287754641,18
2025-03-05,125,1270,0.8976,0.8565099917229837,4312.3271,0.0,4259.11992380052,0.0,707.3890461173552,709.8321337440332,709.8321337440332,0.0,8.88904958930027,0.0,0.0,0.0,1221.5085287754641,1211.631807009575,18
2025-03-05,126,1280,0.925,0.910356521044262,4436.5272,0.0,4284.016377927818,0.0,711.5113847410547,713.9755818701278,713.9755818701278,0.0,10.468626308617422,14.976991821254865,0.0,0.0,1211.631807009575,1200.0,18
2025-03-05,127,1290,0.956,0.9907943820717031,4500.73,0.0,4513.040499733028,0.0,749.6901227144976,752.0914341707087,752.0914341707087,1.9697675040421245,0.0,0.0,0.0,0.0,1200.0,1201.772790753638,18
2025-03-05,128,1300,1.0117,0.9884090470144011,4472.5447,0.0,4591.471186139251,0.0,762.8062131349906,765.1444367772873,765.1444367772873,19.720320110620605,0.0,0.0,0.0,0.0,1201.772790753638,1219.5210788531965,18
2025-03-05,129,1310,0.7749,0.7382605875940935,3925.6886,0.0,4086.592452376185,0.0,678.8497503500549,681.1188629899782,681.1188629899782,26.837429656644872,0.0,0.0,0.0,0.0,1219.5210788531965,1243.6747655441768,18
2025-03-05,130,1320,0.3957,0.3975405578427381,3198.84,0.0,3289.5403002233,0.0,546.269860332049,548.4676738145488,548.4676738145488,15.327673814548803,0.0,0.0,0.0,0.0,1243.6747655441768,1257.4696719772708,18
2025-03-05,131,1330,0.3784,0.3312016860426364,3150.2698,0.0,3017.8118131034985,0.0,501.1094687762811,1004.9272881787942,1004.9272881787942,479.88232151212753,0.0,0.0,0.0,0.0,1257.4696719772708,1689.3637613381857,18
2025-03-05,132,1340,0.4414,0.3959761369847162,3279.4975,0.0,3228.8780977536376,0.0,1169.9373755288477,1075.0726153913836,1075.0726153913836,528.489698724717,0.0,0.0,0.0,0.0,1689.3637613381857,2165.004490190431,18
2025-03-05,133,1350,0.4105,0.432441675219637,3316.48,0.0,3469.74125355713,0.0,1257.5015090590632,1155.1205723888665,1155.1205723888665,602.3739057221999,0.0,0.0,0.0,0.0,2165.004490190431,2707.141005340411,18
2025-03-05,134,1360,0.3917,0.41621955324305976,3445.058,0.0,3316.6114911780087,0.0,1202.0280892550625,1104.2297477084862,1104.2297477084862,530.0534143751529,0.0,0.0,0.0,0.0,2707.141005340411,3184.189078278049,18
2025-03-05,135,1370,0.3733,0.4026405186772162,3368.3884,0.0,3191.5601057290755,0.0,1156.7449296786579,1062.6704320402207,1062.6704320402207,501.27236537355407,0.0,0.0,0.0,0.0,3184.189078278049,3635.3342071142474,18
2025-03-05,136,1380,0.38,0.4094626885556199,3171.2,0.0,3267.8192904945868,0.0,1184.5419074834788,1088.0142498707612,1088.0142498707612,559.4809165374279,0.0,0.0,0.0,0.0,3635.3342071142474,4138.867031997933,18
2025-03-05,137,1390,0.4541,0.4077236803169296,3266.0128,0.0,3321.888145323571,0.0,1204.2798934689654,1341.071202218849,1341.071202218849,796.7357355521824,0.0,0.0,0.0,0.0,4138.867031997933,4855.929193994897,18
2025-03-05,138,1400,0.4437,0.4062245500541389,3359.1915,0.0,3387.37326689608,0.0,1394.508816546839,1367.4603736331885,1367.4603736331885,807.5951236331886,0.0,0.0,0.0,0.0,4855.929193994897,5582.764805264766,18
2025-03-05,139,1410,0.3747,0.3994022975528456,3319.15,0.0,3444.08629418737,0.0,1418.0035026998164,1390.3145695585765,1390.3145695585765,833.3333,0.0,0.0,0.0,3.7896028919097944,5582.764805264766,6332.764775264766,18
2025-03-05,140,1420,0.4252,0.37504551909078027,3328.9307,0.0,3400.630034005787,0.0,1400.2042459574925,1372.8025810118627,1372.8025810118627,817.9807976785294,0.0,0.0,0.0,0.0,6332.764775264766,7068.947493175443,18
2025-03-05,141,1430,0.4785,0.3865261190343812,3446.195,0.0,3367.8063990198434,0.0,1386.7847404419072,1359.575324052025,1359.575324052025,785.2094907186917,0.0,0.0,0.0,0.0,7068.947493175443,7775.636034822265,18
2025-03-05,142,1440,0.4623,0.4195275041466181,3529.41,0.0,3381.431440067416,0.0,1392.5087896930097,1365.0659383335258,1365.0659383335258,776.8309383335258,0.0,0.0,0.0,0.0,7775.636034822265,8474.783879322438,18
2025-03-05,143,1450,0.4214,0.39075682076699597,3401.6642,0.0,3379.3542919575393,0.0,1391.7572967819576,1396.5590153262565,1396.5590153262565,829.6149819929232,0.0,0.0,0.0,0.0,8474.783879322438,9221.437363116069,18
2025-03-06,0,20,0.3855,0.40163486294093376,3382.3408,0.0,3207.0123977545436,0.0,534.5724547348759,534.5724547348759,534.5724547348759,0.0,29.151011931790777,0.0,0.0,0.0,9221.437363116069,9189.047349858523,0
2025-03-06,1,30,0.384,0.4345917090208511,3496.83,0.0,3173.1262246446113,0.0,528.9345634047313,528.9345634047313,528.9345634047313,0.0,53.87043659526864,0.0,0.0,0.0,9189.047349858523,9129.191309197115,0
2025-03-06,2,40,0.4284,0.4903005465488576,3463.467,0.0,3449.652548556652,0.0,574.9422774975184,574.9422774975184,574.9422774975184,0.0,2.3022225024816407,0.0,0.0,0.0,9129.191309197115,9126.633284194357,0
2025-03-06,3,50,0.4419,0.48053411193921947,3442.9701,0.0,3613.5444606923884,0.0,602.2101778152457,602.2101778152457,602.2101778152457,28.381827815245742,0.0,0.0,0.0,0.0,9126.633284194357,9152.176929228079,0
2025-03-06,4,60,0.4286,0.4303411861066956,3509.33,0.0,3587.401856247451,0.0,597.860640838339,597.860640838339,597.860640838339,12.972307505005688,0.0,0.0,0.0,0.0,9152.176929228079,9163.852005982584,0
2025-03-06,5,70,0.4587,0.4428094561715544,3546.2609,0.0,3671.0365102851365,0.0,611.7755520727535,611.7755520727535,611.7755520727535,20.73206873942013,0.0,0.0,0.0,0.0,9163.852005982584,9182.510867848063,0
2025-03-06,6,80,0.4591,0.4221128417892792,3489.2794,0.0,3646.2800301598927,0.0,911.6866462215096,911.6866462215096,911.6866462215096,330.14007955484294,0.0,0.0,0.0,0.0,9182.510867848063,9479.636939447422,0
2025-03-06,7,90,0.4215,0.3781461464927586,3406.42,0.0,3512.3283065959668,0.0,878.2494517558266,878.2494517558266,878.2494517558266,310.51278508915993,0.0,0.0,0.0,0.0,9479.636939447422,9759.098446027667,0
2025-03-06,8,100,0.4178,0.4246721140916009,3430.2819,0.0,3522.514129913624,0.0,880.7920495366089,880.7920495366089,880.7920495366089,309.0783995366089,0.0,0.0,0.0,0.0,9759.098446027667,10037.269005610615,0
2025-03-06,9,110,0.4379,0.46889792143120423,3486.1251,0.0,3542.3156455188773,0.0,885.7349282871921,885.7349282871921,885.7349282871921,304.71407828719214,0.0,0.0,0.0,0.0,10037.269005610615,10311.511676069087,0
2025-03-06,10,120,0.4509,0.45195025104718545,3532.48,0.0,3461.0306703668602,0.0,865.4444725246045,865.4444725246045,865.4444725246045,276.69780585793785,0.0,0.0,0.0,0.0,10311.511676069087,10560.539701341231,0
2025-03-06,11,130,0.4367,0.4101715253302095,3573.7517,0.0,3350.806158898892,0.0,837.9300940098669,837.9300940098669,837.9300940098669,242.30481067653363,0.0,0.0,0.0,0.0,10560.539701341231,10778.614030950112,0
2025-03-06,12,140,0.4158,0.4079317668043847,3467.4885,0.0,3493.079819753372,0.0,582.1962115324733,582.1962115324733,582.1962115324733,4.281461532473259,0.0,0.0,0.0,0.0,10778.614030950112,10782.467346329337,0
2025-03-06,13,150,0.415,0.44300812129405254,3379.89,0.0,3686.029798458898,0.0,614.3002938639092,614.3002938639092,614.3002938639092,19.480726300737135,0.0,0.0,0.0,31.50456756317217,10782.467346329337,10800.0,0
2025-03-06,14,160,0.442,0.45963797628491976,3614.7147,0.0,3468.7714153021343,0.0,578.1516450438737,578.1516450438737,578.1516450438737,0.0,24.300804956126285,0.0,0.0,0.0,10800.0,10772.999105604304,0
2025-03-06,15,170,0.4441,0.4744639510301365,3668.3383,0.0,3444.405383509169,0.0,574.0974902001171,574.0974902001171,574.0974902001171,0.0,37.29222646654955,0.0,0.0,0.0,10772.999105604304,10731.563298419249,0
2025-03-06,16,180,0.418,0.4737919413588736,3460.35,0.0,3655.039723675043,0.0,609.1439941898025,609.1439941898025,609.1439941898025,32.41899418980245,0.0,0.0,0.0,0.0,10731.563298419249,10760.740393190072,0
2025-03-06,17,190,0.416,0.4266450837214524,3417.3017,0.0,3557.7656910419896,0.0,592.9590037932583,592.9590037932583,592.9590037932583,23.408720459924893,0.0,0.0,0.0,0.0,10760.740393190072,10781.808241604003,0
2025-03-06,18,200,0.452,0.42303057856026727,3483.0926,0.0,3575.88045444875,0.0,596.0360381985165,596.0360381985165,596.0360381985165,15.520604865183145,0.0,0.0,0.0,0.0,10781.808241604003,10795.776785982669,0
2025-03-06,19,210,0.4838,0.4640112644712203,3586.84,0.0,3810.9152967325253,0.0,635.1465663177455,635.1465663177455,635.1465663177455,4.692460019256639,0.0,0.0,0.0,32.647439631822145,10795.776785982669,10800.0,0
2025-03-06,20,220,0.4543,0.45935510710468286,3719.9186,0.0,3888.77261426276,0.0,648.1022658938854,648.1022658938854,648.1022658938854,0.0,0.0,0.0,0.0,28.115832560552008,10800.0,10800.0,0
2025-03-06,21,230,0.4279,0.4353172163826011,3687.7737,0.0,3824.352740851496,0.0,637.3825987755674,637.3825987755674,637.3825987755674,0.0,0.0,0.0,0.0,22.7536487755674,10800.0,10800.0,0
2025-03-06,22,240,0.4462,0.44051219090469684,3616.83,0.0,3773.252673941117,0.0,628.8793888498669,628.8793888498669,628.8793888498669,0.0,0.0,0.0,0.0,26.074388849866978,10800.0,10800.0,0
2025-03-06,23,250,0.4841,0.4896256892113249,3803.9767,0.0,3856.1101720535826,0.0,642.6671340127901,642.6671340127901,642.6671340127901,0.0,0.0,0.0,0.0,8.671017346123449,10800.0,10800.0,0
2025-03-06,24,260,0.471,0.4987612473212706,3782.5237,0.0017,3911.7097677936445,0.0,651.9273047136526,651.9273047136526,651.9273047136526,0.0,0.0,0.0,0.0002833333333333333,21.506688046985882,10800.0,10800.0,0
2025-03-06,25,270,0.4213,0.47145459403818446,3558.87,0.0,3858.310045846564,0.0,643.041312931514,643.041312931514,643.041312931514,0.0,0.0,0.0,0.0,49.89631293151399,10800.0,10800.0,0
2025-03-06,26,280,0.4201,0.48442324834580797,3621.5664,0.0,3773.2497697253416,0.0,628.8868400796015,628.8868400796015,628.8868400796015,0.0,0.0,0.0,0.0,25.29244007960142,10800.0,10800.0,0
2025-03-06,27,290,0.4527,0.46494860109356284,3726.8942,0.0243,3762.8866398716673,0.0,627.1623613115614,627.1623613115614,627.1623613115614,0.0,0.0,0.0,0.00405,6.013327978228069,10800.0,10800.0,0
2025-03-06,28,300,0.4777,0.42607870498067996,3697.01,0.0,3804.55216602611,0.0,634.0957218143327,634.0957218143327,634.0957218143327,0.0,0.0,0.0,0.0,17.927388480999298,10800.0,10800.0,0
2025-03-06,29,310,0.4701,0.4631981595459217,3626.0177,0.0,3801.3781272764836,0.0,633.5675452393064,633.5675452393064,633.5675452393064,0.0,0.0,0.0,0.0,29.231261905973042,10800.0,10800.0,0
2025-03-06,30,320,0.4705,0.504857088266265,3661.3705,0.338,3885.046801974987,0.0,647.6087609486574,647.6087609486574,647.6087609486574,0.0,0.0,0.0,0.05633333333333334,37.38034428199068,10800.0,10800.0,0
2025-03-06,31,330,0.4629,0.4723878943398997,3749.35,0.0,3946.360256552849,0.0,657.8135033661725,657.8135033661725,657.8135033661725,0.0,0.0,0.0,0.0,32.92183669950589,10800.0,10800.0,0
2025-03-06,32,340,0.4284,0.40280600965781427,3771.297,0.0,3816.003444581691,0.0,636.1174874151412,636.1174874151412,636.1174874151412,0.0,0.0,0.0,0.0,7.5679874151412605,10800.0,10800.0,0
2025-03-06,33,350,0.61,0.6285552434894421,4160.234,4.7071,4232.302991380737,0.0,705.4045578120268,705.4045578120268,705.4045578120268,0.0,0.0,0.0,0.7845166666666666,12.03222447869353,10800.0,10800.0,0
2025-03-06,34,360,0.9176,1.0002999831693187,4685.75,0.0,5029.009907235095,0.0,838.0049619895821,838.0049619895821,838.0049619895821,0.0,0.0,0.0,0.0,57.046628656248686,10800.0,10800.0,0
2025-03-06,35,370,0.9907,1.0051368223557637,4656.5615,0.0,5072.159996865429,207.18461666666667,837.0555815816753,371.2367678545678,371.2367678545678,0.0,404.8568154787655,0.0,0.0,0.0,10800.0,10350.159093912484,6
2025-03-06,36,380,0.9738,0.9567821461407442,4712.9746,78.3008,4960.615827062537,414.36923333333334,244.0549637114509,346.9451557490804,346.9451557490804,0.0,425.5004775842528,0.0,0.0,0.0,10350.159093912484,9877.380785485537,6
2025-03-06,37,390,0.9691,1.0034638609046624,4935.12,343.95,4939.29650064136,621.55385,232.29251171510262,329.52994449204994,329.52994449204994,0.0,435.66505550795006,0.0,0.0,0.0,9877.380785485537,9393.308501587815,6
2025-03-06,38,400,0.9308,0.99962125745225,4789.6963,655.5152,5083.26017076737,828.7384666666667,229.0967940328348,324.71162002466133,324.71162002466133,0.0,364.3185633086719,0.0,0.0,0.0,9393.308501587815,8988.510097911512,6
2025-03-06,39,410,0.9116,0.9356652247408186,4859.342,955.9146,5048.838425388844,1035.9230833333334,216.66709203129165,306.29782033612787,306.29782033612787,0.0,344.2734129972054,0.0,0.0,0.0,8988.510097911512,8605.984083470174,6
2025-03-06,40,420,0.9061,0.871227495780256,5152.3,1244.1,4883.550562058656,1243.1077,197.46454899540288,277.9101836112704,277.9101836112704,0.0,373.45648305539635,0.0,0.0,0.0,8605.984083470174,8191.032435630845,6
2025-03-06,41,430,0.8511,0.8691430109205122,5038.797,1559.6755,4968.62105634442,1593.0940666666668,184.73527502170165,36.1711112856231,36.1711112856231,0.0,543.6824720477102,0.0,0.0,0.0,8191.032435630845,7586.9408000222775,6
2025-03-06,42,440,0.7879,0.879333797272027,4778.1472,1942.5922,5055.252133854667,1943.0804333333335,0.0,33.354084096186966,33.354084096186966,0.0,439.23841590381306,0.0,0.0,0.0,7586.9408000222775,7098.898115684708,6
2025-03-06,43,450,0.739,0.8227579417843824,4588.11,2350.35,4938.750020899663,2293.0668,0.0,28.364206221084,28.364206221084,0.0,344.595793778916,0.0,0.0,0.0,7098.898115684708,6716.013900374801,6
2025-03-06,44,460,0.7266,0.7129719927170518,4578.1208,2687.7756,4810.435504368235,2643.0531666666666,0.0,23.247974847807647,23.247974847807647,0.0,291.80955848552566,0.0,0.0,0.0,6716.013900374801,6391.781057613106,6
2025-03-06,45,470,0.9397,0.9114869722498925,5452.8794,2978.203,5551.7732874259955,2993.0395333333336,0.0,27.43413561993191,27.43413561993191,0.0,385.01193104673473,0.0,0.0,0.0,6391.781057613106,5963.990023116734,6
2025-03-06,46,480,1.2283,1.2891770497877462,6597.13,3293.5125,6717.8659162687545,3343.0259,0.0,36.16376295106803,36.16376295106803,0.0,514.4391537155988,0.0,0.0,0.0,5963.990023116734,5392.390963432736,6
2025-03-06,47,490,1.2204,1.3239292586411056,6575.8584,3665.2699,6900.823560064873,3609.5059,0.0,0.0,0.0,0.0,485.0980833333334,0.0,0.0,0.0,5392.390963432736,4853.393093062365,6
2025-03-06,48,500,1.1667,1.2237891329470365,6498.9908,3903.8863,6790.912467811415,3875.9858999999997,0.0,0.0,0.0,0.0,432.51741666666646,0.0,0.0,0.0,4853.393093062365,4372.818185654957,6
2025-03-06,49,510,1.1595,1.1734648278399575,6692.65,4041.15,6792.054242404796,4142.4659,0.0,0.0,0.0,0.0,441.91666666666663,0.0,0.0,0.0,4372.818185654957,3881.799667136439,6
2025-03-06,50,520,1.0601,1.150106735704031,6436.338,4304.8276,6642.37585179728,4408.9459,0.0,0.0,0.0,0.0,355.2517333333334,0.0,0.0,0.0,3881.799667136439,3487.0755189882907,6
