date,slot,endpoint_minute,price,load_kw,pv_kw,load_forecast_kw,pv_forecast_kw,initial_contract_kwh,final_contract_kwh,active_contract_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtailment_kwh,grid_spill_kwh,soc_start_kwh,soc_end_kwh,active_issue
2025-04-04,27,290,0.4422,2825.0675,0.2453,2630.75510753448,0.0,0.0,0.0,0.0,0.0,470.8037,0.0,0.0,0.0,6872.618500681068,6349.503278458846,0
2025-04-04,28,300,0.4395,2622.12,0.0,2550.8030579129386,0.0,0.0,0.0,0.0,0.0,437.02,0.0,0.0,0.0,6349.503278458846,5863.925500681068,0
2025-04-04,29,310,0.4333,2607.4788,0.0,2483.174755973,43.50403333333333,0.0,0.0,0.0,0.0,434.5798,0.0,0.0,0.0,5863.925500681068,5381.059056236623,0
2025-04-04,30,320,0.4439,2718.5814,3.4164,2608.32950511508,87.00806666666666,0.0,0.0,0.0,0.0,452.52750000000003,0.0,0.0,0.0,5381.059056236623,4878.25072290329,0
2025-04-04,31,330,0.4301,2771.21,0.0,2805.729294397176,130.5121,0.0,0.0,0.0,0.0,461.86833333333334,0.0,0.0,0.0,4878.25072290329,4365.063685866253,0
2025-04-04,32,340,0.3713,2648.9967,0.0,2768.7167305904677,174.01613333333333,0.0,0.0,0.0,0.0,441.49945,0.0,0.0,0.0,4365.063685866253,3874.5087414218083,0
2025-04-04,33,350,0.5708,2570.6464,56.8966,2736.8078028595323,217.52016666666668,0.0,0.0,0.0,0.0,418.9583,0.0,0.0,0.0,3874.5087414218083,3408.999519199586,0
2025-04-04,34,360,0.9099,2602.15,251.4375,2765.1226126262673,261.0242,0.0,0.0,0.0,0.0,391.78541666666666,0.0,0.0,0.0,3408.999519199586,2973.6823895699563,0
2025-04-04,35,370,0.9368,2618.5122,491.2225,2708.710199842441,537.9146666666667,0.0,0.0,0.0,0.0,354.5482833333333,0.0,0.0,0.0,2973.6823895699563,2579.7398525329195,6
2025-04-04,36,380,0.8758,2672.3286,770.9059,2754.167578003322,824.3918333333334,0.0,0.0,0.0,0.0,316.9037833333333,0.0,0.0,0.0,2579.7398525329195,2227.624537718105,6
2025-04-04,37,390,0.8759,2744.72,1071.15,2792.914179765677,1110.8690000000001,0.0,0.0,0.0,0.0,278.9283333333333,0.0,0.0,0.0,2227.624537718105,1917.7041673477345,6
2025-04-04,38,400,0.8601,2788.6437,1356.8336,2508.009929245602,1397.3461666666667,0.0,0.0,0.0,0.0,238.6350166666667,0.0,0.0,0.0,1917.7041673477345,1652.554148829216,6
2025-04-04,39,410,0.8442,3092.2778,1656.1685,2634.375137888078,1683.8233333333333,0.0,0.0,0.0,0.0,239.35155000000003,0.0,0.0,0.0,1652.554148829216,1386.6079821625494,6
2025-04-04,40,420,0.8334,3437.05,1949.925,3185.0998994985325,1970.3005,0.0,0.0,0.0,0.0,167.9471839462945,79.90698272037218,0.0,0.0,1386.6079821625494,1200.0,6
2025-04-04,41,430,0.8092,3280.6933,2186.947,3394.648456337243,2291.08385,0.0,104.04452451388335,104.04452451388335,0.0,0.0,78.24652548611658,0.0,0.0,1200.0,1200.0,6
2025-04-04,42,440,0.7972,3126.5442,2441.4531,3341.3525385090584,2611.8671999999997,0.0,68.96689196379157,68.96689196379157,0.0,0.0,45.21495803620837,0.0,0.0,1200.0,1200.0,6
2025-04-04,43,450,0.7644,3130.51,2787.0,3301.16641437086,2932.65055,0.0,35.118572464205556,35.118572464205556,0.0,0.0,22.13309420246111,0.0,0.0,1200.0,1200.0,6
2025-04-04,44,460,0.6899,2996.5819,3218.869,3425.53108242618,3253.4339,0.0,16.70027734929589,16.70027734929589,53.748127349295885,0.0,0.0,0.0,0.0,1200.0,1248.3733146143663,6
2025-04-04,45,470,0.86,3059.7941,3560.6476,3475.500882799711,3574.2172499999997,0.0,0.562623522341843,0.562623522341843,84.03820685567507,0.0,0.0,0.0,0.0,1248.3733146143663,1324.0077007844739,6
2025-04-04,46,480,1.1617,3304.98,3834.225,3360.0547300056933,3895.0006,0.0,0.562623522341843,0.562623522341843,88.7701235223418,0.0,0.0,0.0,0.0,1324.0077007844739,1403.9008119545815,6
2025-04-04,47,490,1.1683,3333.7395,4214.4585,3233.973196813652,4176.725616666667,0.0,0.0,0.0,146.78649999999993,0.0,0.0,0.0,0.0,1403.9008119545815,1536.0086619545814,6
2025-04-04,48,500,1.0956,3265.4044,4533.2877,3243.4834519909796,4458.450633333333,0.0,0.0,0.0,211.31388333333337,0.0,0.0,0.0,0.0,1536.0086619545814,1726.1911569545814,6
2025-04-04,49,510,1.0849,3167.22,4731.675,3285.655422035267,4740.17565,0.0,0.0,0.0,260.74250000000006,0.0,0.0,0.0,0.0,1726.1911569545814,1960.8594069545816,6
2025-04-04,50,520,1.061,3026.5505,4932.1922,3177.80405461242,5021.900666666666,0.0,0.0,0.0,317.6069500000001,0.0,0.0,0.0,0.0,1960.8594069545816,2246.7056619545815,6
2025-04-04,51,530,1.043,3234.4722,5190.42,3368.1070379283883,5303.625683333334,0.0,0.0,0.0,325.9913,0.0,0.0,0.0,0.0,2246.7056619545815,2540.0978319545816,6
2025-04-04,52,540,1.036,3705.61,5455.9125,3841.5097122275106,5585.3507,0.0,0.0,0.0,291.71708333333333,0.0,0.0,0.0,0.0,2540.0978319545816,2802.6432069545817,6
2025-04-04,53,550,1.0147,3917.1456,5665.4775,4083.6695390790173,5899.974266666666,0.0,0.0,0.0,291.3886500000001,0.0,0.0,0.0,0.0,2802.6432069545817,3064.8929919545817,6
2025-04-04,54,560,0.9922,3911.9194,6037.268,4080.3040305360946,6214.597833333333,0.0,0.0,0.0,354.2247666666666,0.0,0.0,0.0,0.0,3064.8929919545817,3383.695281954582,6
2025-04-04,55,570,0.97,3827.97,6494.175,4009.8649540188385,6529.2214,0.0,0.0,0.0,444.36749999999995,0.0,0.0,0.0,0.0,3383.695281954582,3783.626031954582,6
2025-04-04,56,580,0.9422,3735.9946,6722.7677,4033.7064704132517,6843.844966666667,0.0,0.0,0.0,497.7955166666667,0.0,0.0,0.0,0.0,3783.626031954582,4231.641996954582,6
2025-04-04,57,590,0.9569,3650.5017,6920.7042,4009.924127714457,7158.468533333333,0.0,0.0,0.0,545.0337500000002,0.0,0.0,0.0,0.0,4231.641996954582,4722.172371954583,6
2025-04-04,58,600,0.9977,3637.12,7193.4375,3915.752060434274,7473.0921,0.0,0.0,0.0,592.7195833333334,0.0,0.0,0.0,0.0,4722.172371954583,5255.619996954582,6
2025-04-04,59,610,0.9919,3756.5438,7457.3987,3878.523459528042,7706.376749999999,0.0,0.0,0.0,616.8091499999999,0.0,0.0,0.0,0.0,5255.619996954582,5810.7482319545825,6
2025-04-04,60,620,0.9588,3801.7141,7758.1265,3847.511936978725,7939.6614,0.0,0.0,0.0,659.4020666666667,0.0,0.0,0.0,0.0,5810.7482319545825,6404.210091954583,6
2025-04-04,61,630,0.9549,3733.17,7929.675,3817.0739791399715,8172.94605,0.0,0.0,0.0,699.4174999999999,0.0,0.0,0.0,0.0,6404.210091954583,7033.685841954582,6
2025-04-04,62,640,0.9839,3694.5305,7767.8944,3823.014463726298,8406.2307,0.0,0.0,0.0,678.8939833333333,0.0,0.0,0.0,0.0,7033.685841954582,7644.690426954582,6
2025-04-04,63,650,0.799,3628.6361,7867.4525,3711.6731679726145,8639.51535,0.0,0.0,0.0,706.4694,0.0,0.0,0.0,0.0,7644.690426954582,8280.512886954582,6
2025-04-04,64,660,0.5025,3604.97,8268.7875,3547.8658354028753,8872.8,0.0,0.0,0.0,777.3029166666669,0.0,0.0,0.0,0.0,8280.512886954582,8980.085511954583,6
2025-04-04,65,670,0.4662,3765.8412,8420.9759,3577.5514139182324,8898.2125,0.0,0.0,0.0,775.8557833333333,0.0,0.0,0.0,0.0,8980.085511954583,9678.355716954584,6
2025-04-04,66,680,0.5007,3840.7915,8428.7674,3704.5187308823424,8923.625,0.0,0.0,0.0,764.6626500000001,0.0,0.0,0.0,0.0,9678.355716954584,10366.552101954583,6
2025-04-04,67,690,0.4827,3764.01,8445.375,3759.089001768431,8949.037499999999,0.0,0.0,0.0,481.60877560601875,0.0,0.0,298.6187243939812,0.0,10366.552101954583,10800.0,6
2025-04-04,68,700,0.4785,3733.5697,8479.449,3653.332313184205,8974.449999999999,0.0,0.0,0.0,0.0,0.0,0.0,790.9798833333334,0.0,10800.0,10800.0,6
2025-04-04,69,710,0.4662,3763.2309,8462.3152,3559.042174157109,8999.8625,0.0,0.0,0.0,0.0,0.0,0.0,783.1807166666665,0.0,10800.0,10800.0,6
2025-04-04,70,720,0.4432,3803.5,8440.35,3547.9741075053253,9025.275,0.0,0.0,0.0,0.0,0.0,0.0,772.8083333333335,0.0,10800.0,10800.0,6
2025-04-04,71,730,0.4411,3801.1562,8547.3608,3492.171183214993,8493.072516666667,0.0,0.0,0.0,0.0,0.0,0.0,791.0341000000001,0.0,10800.0,10800.0,12
2025-04-04,72,740,0.4551,3744.4001,8732.3509,3492.765589507223,8545.795033333334,0.0,0.0,0.0,0.0,0.0,0.0,831.3251333333332,0.0,10800.0,10800.0,12
2025-04-04,73,750,0.4463,3660.33,8841.075,3497.414986944831,8598.51755,0.0,0.0,0.0,0.0,0.0,0.0,863.4575000000001,0.0,10800.0,10800.0,12
2025-04-04,74,760,0.4113,3599.9571,8752.1855,3494.94651915406,8651.240066666667,0.0,0.0,0.0,0.0,0.0,0.0,858.7047333333334,0.0,10800.0,10800.0,12
2025-04-04,75,770,0.5682,3593.0702,8691.7177,3471.724529129647,8703.962583333334,0.0,0.0,0.0,0.0,0.0,0.0,849.7745833333332,0.0,10800.0,10800.0,12
2025-04-04,76,780,0.8279,3588.53,8824.1625,3414.2566068653414,8756.6851,0.0,0.0,0.0,0.0,0.0,0.0,872.6054166666668,0.0,10800.0,10800.0,12
2025-04-04,77,790,0.8636,3502.6989,9069.662,3346.7920426387886,8607.94095,0.0,0.0,0.0,0.0,0.0,0.0,927.8271833333333,0.0,10800.0,10800.0,12
2025-04-04,78,800,0.8416,3420.637,8990.9294,3429.5102859019203,8459.1968,0.0,0.0,0.0,0.0,0.0,0.0,928.3820666666668,0.0,10800.0,10800.0,12
2025-04-04,79,810,0.8618,3412.39,8608.0125,3571.3570291084993,8310.45265,0.0,0.0,0.0,0.0,0.0,0.0,865.9370833333334,0.0,10800.0,10800.0,12
2025-04-04,80,820,0.8623,3476.3082,8352.154,3520.3875855724427,8161.7085,0.0,0.0,0.0,0.0,0.0,0.0,812.6409666666667,0.0,10800.0,10800.0,12
2025-04-04,81,830,0.9026,3556.3,8129.6642,3510.4684732565447,8012.96435,0.0,0.0,0.0,0.0,0.0,0.0,762.2273666666667,0.0,10800.0,10800.0,12
2025-04-04,82,840,0.9754,3589.54,7948.725,3639.169746441397,7864.2202,0.0,0.0,0.0,0.0,0.0,0.0,726.5308333333335,0.0,10800.0,10800.0,12
2025-04-04,83,850,1.0002,3533.5062,7941.3706,3709.125396986596,7581.641416666666,0.0,0.0,0.0,0.0,0.0,0.0,734.6440666666667,0.0,10800.0,10800.0,12
2025-04-04,84,860,0.9978,3404.9275,7794.268,3416.668461115994,7299.062633333333,0.0,0.0,0.0,0.0,0.0,0.0,731.5567500000001,0.0,10800.0,10800.0,12
2025-04-04,85,870,1.0271,3303.32,7435.05,3114.844873772916,7016.4838500000005,0.0,0.0,0.0,0.0,0.0,0.0,688.6216666666666,0.0,10800.0,10800.0,12
2025-04-04,86,880,1.0906,3338.0348,7082.6498,3455.4741188819194,6733.905066666666,0.0,0.0,0.0,0.0,0.0,0.0,624.1025000000001,0.0,10800.0,10800.0,12
2025-04-04,87,890,0.9376,3390.3723,6703.3401,3607.6273593908872,6451.326283333334,0.0,0.0,0.0,0.0,0.0,0.0,552.1613,0.0,10800.0,10800.0,12
2025-04-04,88,900,0.6694,3392.65,6239.1,3359.6273491241036,6168.7475,0.0,0.0,0.0,0.0,0.0,0.0,474.4083333333334,0.0,10800.0,10800.0,12
2025-04-04,89,910,0.66,3382.3378,5724.9677,3314.881568748362,5809.202183333334,0.0,0.0,0.0,0.0,0.0,0.0,390.43831666666676,0.0,10800.0,10800.0,12
2025-04-04,90,920,0.7217,3382.6037,5384.988,3355.6804823467787,5449.656866666667,0.0,0.0,0.0,0.0,0.0,0.0,333.7307166666667,0.0,10800.0,10800.0,12
2025-04-04,91,930,0.7308,3416.34,5213.7,3359.8475784701177,5090.1115500000005,0.0,0.0,0.0,0.0,0.0,0.0,299.55999999999995,0.0,10800.0,10800.0,12
2025-04-04,92,940,0.7534,3498.0856,4965.2365,3365.1905249631927,4730.566233333334,0.0,0.0,0.0,0.0,0.0,0.0,244.52514999999994,0.0,10800.0,10800.0,12
2025-04-04,93,950,0.7823,3588.9333,4545.37,3308.648653315461,4371.020916666667,0.0,0.0,0.0,0.0,0.0,0.0,159.40611666666655,0.0,10800.0,10800.0,12
2025-04-04,94,960,0.8055,3589.94,4085.4,3242.898827188568,4011.4756,0.0,0.0,0.0,0.0,0.0,0.0,82.5766666666666,0.0,10800.0,10800.0,12
2025-04-04,95,970,0.8271,3423.7138,3795.6207,3291.0820585166553,3677.9307166666667,0.0,0.33218422476593784,0.33218422476593784,0.0,0.0,0.0,62.3166675580992,0.0,10800.0,10800.0,12
2025-04-04,96,980,0.8519,3281.4535,3475.5346,3298.0282282103117,3344.3858333333337,1.3776222041025508,0.33218422476593784,0.33218422476593784,0.0,0.0,0.0,32.67903422476593,0.0,10800.0,10800.0,12
2025-04-04,97,990,0.8791,3328.47,3082.7625,3307.251521838544,3010.8409500000002,70.3197179490589,16.742670227868416,16.742670227868416,0.0,24.208579772131657,0.0,0.0,0.0,10800.0,10773.101578030964,12
2025-04-04,98,1000,0.9024,3483.5437,2769.5238,3451.531274932459,2677.296066666667,175.04366535237983,43.19697129881037,43.19697129881037,0.0,75.80634536785641,0.0,0.0,0.0,10773.101578030964,10688.872305400013,12
2025-04-04,99,1010,0.9163,3101.6346,2422.5289,3178.035328764563,2343.7511833333333,183.84852407990286,46.52152290553026,46.52152290553026,0.0,66.66276042780305,0.0,0.0,0.0,10688.872305400013,10614.802571591343,12
2025-04-04,100,1020,0.9264,2492.26,2029.2,2593.6449425439228,2010.2063,121.27452382929987,32.63370308675661,32.63370308675661,0.0,44.54296357991012,0.0,0.0,0.0,10614.802571591343,10565.310389835888,12
2025-04-04,101,1030,0.9462,2622.2852,1712.3715,2419.187338853618,1724.2296000000001,150.64476645006678,84.56585732320303,84.56585732320303,0.0,67.08642601013031,0.0,0.0,0.0,10565.310389835888,10490.7699164913,12
2025-04-04,102,1040,0.9742,2752.1912,1456.2083,2502.2485325746034,1438.2529,117.8147840890239,129.08780798787996,129.08780798787996,0.0,86.90934201212013,0.0,0.0,0.0,10490.7699164913,10394.203980922277,12
2025-04-04,103,1050,0.9862,2663.03,1199.1375,2629.0520820293777,1152.2762,166.36417807763658,178.88698095702,178.88698095702,0.0,65.09510237631332,0.0,0.0,0.0,10394.203980922277,10321.87608939304,12
2025-04-04,104,1060,0.976,2843.6895,892.6612,2746.42575047239,866.2995000000001,213.84853257157926,227.54850192802436,227.54850192802436,0.0,97.62288140530893,0.0,0.0,0.0,10321.87608939304,10213.406221164918,12
2025-04-04,105,1070,1.0742,2808.8258,576.4146,2783.092942728848,580.3227999999999,252.20542869123062,266.4733269872145,266.4733269872145,0.0,105.59520634611886,0.0,0.0,0.0,10213.406221164918,10096.078214113675,12
2025-04-04,106,1080,1.2313,2528.85,290.025,2750.818500802259,294.3461,282.76559084443153,297.0808055406268,297.0808055406268,0.0,76.0566944593732,0.0,0.0,0.0,10096.078214113675,10011.570775825483,12
2025-04-04,107,1090,1.2561,2528.7207,64.4124,2797.330913623801,241.6875,285.6182352287489,18.78110203545829,18.78110203545829,0.0,391.9369479645417,0.0,0.0,0.0,10011.570775825483,9576.085278087103,18
2025-04-04,108,1100,1.2447,2711.5225,0.0,2787.5207574305214,193.35,0.0,19.063571473374935,19.063571473374935,0.0,432.85684519329175,0.0,0.0,0.0,9576.085278087103,9095.133227872335,18
2025-04-04,109,1110,1.2545,2802.26,0.0,2725.5763398520494,145.0125,0.0,18.963810161527153,18.963810161527153,0.0,448.0795231718062,0.0,0.0,0.0,9095.133227872335,8597.267091014772,18
2025-04-04,110,1120,1.2522,2640.6957,3.8534,2565.752341436084,96.67500000000001,0.0,18.146428908855384,18.146428908855384,0.0,421.32728775781135,0.0,0.0,0.0,8597.267091014772,8129.125660172759,18
2025-04-04,111,1130,1.2881,2567.9188,0.0,2497.870260491873,48.337500000000006,0.0,18.003134659936396,18.003134659936396,0.0,409.9833320067303,0.0,0.0,0.0,8129.125660172759,7673.588624609725,18
2025-04-04,112,1140,1.3466,2664.85,0.0,2586.029825012855,0.0,0.0,19.003884913728577,19.003884913728577,0.0,425.13778175293805,0.0,0.0,0.0,7673.588624609725,7201.213311550905,18
2025-04-04,113,1150,1.3523,2690.2876,0.2767,2717.413353581036,0.0,0.0,0.0,0.0,0.0,448.33515000000006,0.0,0.0,0.0,7201.213311550905,6703.063144884239,18
2025-04-04,114,1160,1.3445,2655.6205,0.0,2813.543168462469,0.0,0.0,0.0,0.0,0.0,442.60341666666665,0.0,0.0,0.0,6703.063144884239,6211.281570810164,18
2025-04-04,115,1170,1.3483,2603.89,0.0,2844.9757329498775,0.0,0.0,0.0,0.0,0.0,433.9816666666666,0.0,0.0,0.0,6211.281570810164,5729.079718958313,18
2025-04-04,116,1180,1.349,2583.7458,0.0199,2831.299811317004,0.0,0.0,0.0,0.0,0.0,430.62098333333336,0.0,0.0,0.0,5729.079718958313,5250.611959699054,18
2025-04-04,117,1190,1.3473,2790.1296,0.0,2829.4816386989423,0.0,0.0,0.0,0.0,0.0,465.02160000000003,0.0,0.0,0.0,5250.611959699054,4733.921293032387,18
2025-04-04,118,1200,1.3482,3021.02,0.0,2789.665824396949,0.0,0.0,0.0,0.0,0.0,503.50333333333333,0.0,0.0,0.0,4733.921293032387,4174.473144884239,18
2025-04-04,119,1210,1.3513,2857.2651,0.0014,2649.0676133013408,0.0,0.0,0.2589855722438189,0.2589855722438189,0.0,475.95163109442285,0.0,0.0,0.0,4174.473144884239,3645.63799922377,18
2025-04-04,120,1220,1.34,2724.8048,0.0,2732.84414669576,0.0,0.0,0.2671574595935271,0.2671574595935271,0.0,453.86697587373976,0.0,0.0,0.0,3645.63799922377,3141.341359364059,18
2025-04-04,121,1230,1.3489,2762.86,0.0,2933.997978252099,0.0,0.0,0.2867787829502903,0.2867787829502903,0.0,460.1898878837164,0.0,0.0,0.0,3141.341359364059,2630.0192617154853,18
2025-04-04,122,1240,1.3952,2711.2479,0.0,2790.738480630836,0.0,0.0,0.272804697023088,0.272804697023088,0.0,451.60184530297687,0.0,0.0,0.0,2630.0192617154853,2128.2394336010666,18
2025-04-04,123,1250,1.2226,2712.5881,0.0,2541.4930121496254,0.0,0.0,0.24849232924744347,0.24849232924744347,0.0,451.8495243374192,0.0,0.0,0.0,2128.2394336010666,1626.1844065594896,18
2025-04-04,124,1260,0.9332,2774.04,0.0,2554.2187990486796,0.0,0.0,0.24973365176058518,0.24973365176058518,0.0,383.56596590354064,78.52430044469872,0.0,0.0,1626.1844065594896,1200.0,18
2025-04-04,125,1270,0.9068,2740.5157,0.0,2946.040889284358,0.0,0.0,490.9444989273322,490.9444989273322,34.19188226066552,0.0,0.0,0.0,0.0,1200.0,1230.772694034599,18
2025-04-04,126,1280,0.9371,2764.8267,0.0,3071.8236371797398,0.0,506.89512930605497,511.86302629711105,511.86302629711105,51.05857629711102,0.0,0.0,0.0,0.0,1230.772694034599,1276.725412701999,18
2025-04-04,127,1290,0.9371,2855.2,0.0,2907.567727144617,0.0,479.71606548947545,484.5461501180703,484.5461501180703,8.679483451403655,0.0,0.0,0.0,0.0,1276.725412701999,1284.5369478082623,18
2025-04-04,128,1300,0.9871,2823.876,0.0,2958.142461751506,0.0,488.25651464787825,492.9570728224577,492.9570728224577,22.311072822457675,0.0,0.0,0.0,0.0,1284.5369478082623,1304.6169133484743,18
2025-04-04,129,1310,0.7764,2602.8081,0.0,2643.576433984201,0.0,436.0758211077687,440.6426006746077,440.6426006746077,6.841250674607693,0.0,0.0,0.0,0.0,1304.6169133484743,1310.7740389556213,18
2025-04-04,130,1320,0.4209,2311.02,0.0,2110.085545553082,0.0,347.4876473166867,351.9194336433384,351.9194336433384,0.0,33.250566356661636,0.0,0.0,0.0,1310.7740389556213,1273.8289652259973,18
2025-04-04,131,1330,0.3859,2176.4666,0.0,2173.523260082655,0.0,358.15657869238885,1018.104775591376,1018.104775591376,655.3603422580427,0.0,0.0,0.0,0.0,1273.8289652259973,1863.653273258236,18
2025-04-04,132,1340,0.4368,2238.7235,0.0,2329.6802704661236,0.0,1207.1423640530384,1091.0492588759691,1091.0492588759691,717.9286755426358,0.0,0.0,0.0,0.0,1863.653273258236,2509.789081246608,18
2025-04-04,133,1350,0.4198,2365.96,0.0,2339.1726932497186,0.0,1212.4584043161747,1095.4833849735928,1095.4833849735928,701.1567183069262,0.0,0.0,0.0,0.0,2509.789081246608,3140.8301277228416,18
2025-04-04,134,1360,0.4186,2387.1486,0.0,2450.5494134767628,0.0,1270.9898372320638,1147.5099785088041,1147.5099785088041,749.6518785088042,0.0,0.0,0.0,0.0,3140.8301277228416,3815.5168183807655,18
2025-04-04,135,1370,0.4241,2451.4929,0.0,2453.48276115412,0.0,1272.8600648428037,1148.880211776548,1148.880211776548,740.2980617765481,0.0,0.0,0.0,0.0,3815.5168183807655,4481.785073979659,18
2025-04-04,136,1380,0.4237,2484.09,0.0,2311.7517825864293,0.0,1199.147230379389,1082.6744553289052,1082.6744553289052,668.6594553289051,0.0,0.0,0.0,0.0,4481.785073979659,5083.578583775673,18
2025-04-04,137,1390,0.4248,2279.6857,0.0,2257.483359370016,0.0,1171.116536788645,1099.6822446269155,1099.6822446269155,719.7346279602489,0.0,0.0,0.0,0.0,5083.578583775673,5731.339748939897,18
2025-04-04,138,1400,0.424,2303.3384,0.0,2403.574529503415,0.0,1159.0644736744093,1170.6586294222438,1170.6586294222438,786.7688960889104,0.0,0.0,0.0,0.0,5731.339748939897,6439.431755419916,18
2025-04-04,139,1410,0.422,2501.0,0.0,2586.8481784582837,0.0,1248.2840510041165,1259.6996099222065,1259.6996099222065,833.3333,0.0,0.0,0.0,9.532976588873225,6439.431755419916,7189.431725419916,18
2025-04-04,140,1420,0.424,2372.904,0.0,2540.003904885128,0.0,1225.8246502724853,1236.9409641837271,1236.9409641837271,833.3333,0.0,0.0,0.0,8.123664183727215,7189.431725419916,7939.431695419916,18
2025-04-04,141,1430,0.4271,2366.504,0.0,2535.7563593256677,0.0,1224.029044465495,1234.8773526198752,1234.8773526198752,833.3333,0.0,0.0,0.0,7.1267192865418565,7939.431695419916,8689.431665419916,18
2025-04-04,142,1440,0.4276,2489.47,0.0,2630.3044644618276,0.0,1270.1695686361575,1280.8122485186866,1280.8122485186866,833.3333,0.0,0.0,0.0,32.56728185201996,8689.431665419916,9439.431635419916,18
2025-04-04,143,1450,0.4248,2313.0806,0.0,2600.473210571688,0.0,1255.9443835374798,1255.9443835374798,1255.9443835374798,833.3333,0.0,0.0,0.0,37.097650204146476,9439.431635419916,10189.431605419917,18
2025-04-05,0,20,0.4245,2365.1609,0.0,2479.0264778112305,0.0,413.17062368756024,413.17062368756024,413.17062368756024,18.977140354226947,0.0,0.0,0.0,0.0,10189.431605419917,10206.51103173872,0
2025-04-05,1,30,0.4269,2633.72,0.0,2394.2687554902186,0.0,399.0784595571587,399.0784595571587,399.0784595571587,0.0,39.87487377617464,0.0,0.0,0.0,10206.51103173872,10162.20561643186,0
2025-04-05,2,40,0.4272,2544.9417,0.0,2381.509167581601,0.0,396.9569985018048,396.9569985018048,396.9569985018048,0.0,27.19995149819522,0.0,0.0,0.0,10162.20561643186,10131.983448100533,0
2025-04-05,3,50,0.4271,2409.2532,0.0,2516.5149680265395,0.0,419.4036127609832,419.4036127609832,419.4036127609832,17.86141276098317,0.0,0.0,0.0,0.0,10131.983448100533,10148.058719585417,0
2025-04-05,4,60,0.4285,2440.57,0.0,2627.056563593035,0.0,437.782708674623,437.782708674623,437.782708674623,31.021042007956282,0.0,0.0,0.0,0.0,10148.058719585417,10175.977657392577,0
2025-04-05,5,70,0.4311,2542.8499,0.0,2468.9877807790826,0.0,411.5015490314881,411.5015490314881,411.5015490314881,0.0,12.30676763517863,0.0,0.0,0.0,10175.977657392577,10162.303471131268,0
2025-04-05,6,80,0.4302,2682.0373,0.0,2497.3141896276366,0.0,416.24629833707087,416.24629833707087,416.24629833707087,0.0,30.75991832959579,0.0,0.0,0.0,10162.303471131268,10128.125784098384,0
2025-04-05,7,90,0.4279,2773.89,0.0,2681.466081310724,0.0,446.86672287765015,446.86672287765015,446.86672287765015,0.0,15.44827712234985,0.0,0.0,0.0,10128.125784098384,10110.961031740217,0
2025-04-05,8,100,0.4312,2713.1661,0.0,2546.1891782605785,0.0,424.3731380218468,424.3731380218468,424.3731380218468,0.0,27.8212119781532,0.0,0.0,0.0,10110.961031740217,10080.048573986713,0
2025-04-05,9,110,0.4333,2587.347,0.0,2469.628979956944,0.0,411.6428545936287,411.6428545936287,411.6428545936287,0.0,19.581645406371308,0.0,0.0,0.0,10080.048573986713,10058.291190201855,0
2025-04-05,10,120,0.4311,2524.96,0.0,2584.6822935886985,0.0,430.7736996585686,430.7736996585686,430.7736996585686,9.94703299190195,0.0,0.0,0.0,0.0,10058.291190201855,10067.243519894566,0
2025-04-05,11,130,0.4293,2604.5206,0.0,2625.6275293442804,0.0,437.581995192712,437.581995192712,437.581995192712,3.4952285260453664,0.0,0.0,0.0,0.0,10067.243519894566,10070.389225568008,0
2025-04-05,12,140,0.4324,2734.0178,0.0,2595.6349584766385,0.0,432.61364921465,432.61364921465,432.61364921465,0.0,23.05598411868334,0.0,0.0,0.0,10070.389225568008,10044.771465436137,0
2025-04-05,13,150,0.4367,2731.91,0.0,2566.124589697496,0.0,427.7065086930258,427.7065086930258,427.7065086930258,0.0,27.611824640307532,0.0,0.0,0.0,10044.771465436137,10014.091660280239,0
2025-04-05,14,160,0.4348,2499.3013,0.0,2593.079162115944,0.0,432.1886578504131,432.1886578504131,432.1886578504131,15.638441183746409,0.0,0.0,0.0,0.0,10014.091660280239,10028.16625734561,0
2025-04-05,15,170,0.4335,2435.0377,0.0,2681.966891758296,0.0,446.9693806284847,446.9693806284847,446.9693806284847,41.12976396181807,0.0,0.0,0.0,0.0,10028.16625734561,10065.183044911248,0
2025-04-05,16,180,0.4357,2590.02,0.0,2708.8548840221997,0.0,451.4404584849084,451.4404584849084,451.4404584849084,19.770458484908374,0.0,0.0,0.0,0.0,10065.183044911248,10082.976457547666,0
2025-04-05,17,190,0.4374,2635.3727,0.0,2551.224507043449,0.0,425.2288439808552,425.2288439808552,425.2288439808552,0.0,13.999939352478123,0.0,0.0,0.0,10082.976457547666,10067.420969378245,0
2025-04-05,18,200,0.4371,2612.373,0.0,2539.8715862484887,0.0,130.04964122111835,130.04964122111835,130.04964122111835,0.0,305.3458587788817,0.0,0.0,0.0,10067.420969378245,9728.147792957265,0
2025-04-05,19,210,0.4356,2607.05,0.0,2674.0111814173733,0.0,136.9018353064318,136.9018353064318,136.9018353064318,0.0,297.6064980269016,0.0,0.0,0.0,9728.147792957265,9397.473906260708,0
2025-04-05,20,220,0.4353,2650.6745,0.0,2622.3694385385234,0.0,134.26384281313244,134.26384281313244,134.26384281313244,0.0,307.5152405202009,0.0,0.0,0.0,9397.473906260708,9055.790305682707,0
2025-04-05,21,230,0.436,2762.5472,0.0014,2513.333024254982,0.0,128.69398350278632,128.69398350278632,128.69398350278632,0.0,331.73031649721366,0.0,0.0,0.0,9055.790305682707,8687.201065130248,0
