date,soc_start_kwh,soc_end_kwh,initial_contract_kwh,final_contract_kwh,settlement_cost,emergency_kwh,emergency_cost,charge_kwh,discharge_kwh,curtailment_kwh,grid_spill_kwh,total_cost,mean_lp_objective,block_0_charge_kwh,block_0_discharge_kwh,block_1_charge_kwh,block_1_discharge_kwh,block_2_charge_kwh,block_2_discharge_kwh,block_3_charge_kwh,block_3_discharge_kwh,block_4_charge_kwh,block_4_discharge_kwh,block_5_charge_kwh,block_5_discharge_kwh
2025-02-12,9243.12610385856,9237.601220205754,85240.38254624132,79845.50770840308,57467.814956290764,314.9873324619905,1543.5020182275703,21915.29286086152,17776.639802436115,323.63805855454484,385.1071405517961,59011.31697451833,13335.852952332909,1779.8241072205958,43.08686466968345,109.70124928185581,2951.844076309948,4847.964527824008,5157.37753234289,6244.835001401675,962.1881775899749,27.337224103236316,8124.9973118056205,8930.668022450835,537.1458397180014
2025-02-13,9237.601220205754,9288.162489723369,80098.32242375519,76714.19861433933,55533.72027787018,423.4205913739502,2308.7305359029397,20051.396845690924,16385.755775202517,2104.551708961109,211.89944293041785,57842.450813773125,12616.738409711994,1873.3292961297407,265.55772788994125,125.07022600497476,2932.111521239992,5401.856939844644,4283.323966666667,3866.126450241022,238.61804128708457,17.249535743267124,8145.430560705239,9001.874857923232,520.7139574135969
2025-02-14,9288.162489723369,9173.83150368493,37441.198570832734,37353.61369754159,21272.110578184034,0.0,0.0,20420.17542878547,16531.824560444446,3575.0419159400412,94.54877992719209,21272.110578184034,5017.045224124789,1715.3269809337755,147.79555353111687,146.6269611342841,7561.046350232764,5173.872783333333,213.09401666666668,4424.160533462204,0.0,16.12251818827983,5834.864566608423,8806.51574518251,2775.024073405478
2025-02-15,9173.83150368493,8867.227703251914,38011.04103364228,37019.67954447437,21176.004423437535,182.38371012883516,808.351427514663,20185.05556663092,16552.87379000199,3987.901950536207,116.68257743808118,21984.355850952197,4974.957446107124,1917.6447217408588,264.50949134392687,133.6826403109023,7460.7837202141745,5909.7378499999995,159.00708333333336,3579.4927405099606,28.573495110555996,35.2759198895754,5758.830646509864,8519.141892502126,2881.1693534901387
2025-02-16,8867.227703251914,9024.252656400939,85778.45803003668,82763.03107985848,63627.15893646896,0.0,0.0,20801.577917894287,16780.222527467176,1128.9839545797308,2260.3383515183086,63627.15893646896,14370.120305692924,2251.743888331159,112.03152454157578,118.1927533654605,2344.048130009828,1485.0704785615783,5426.973654157563,8302.377146257932,689.0016734285696,0.2067757328763946,8100.320029096533,8733.205235900745,107.84751623310456
2025-02-17,9024.252656400939,9092.076567130342,85695.24209669147,75786.19481008567,54766.4691749452,73.11493596751616,367.36389176610703,21635.01806336582,17467.03464352734,425.44273717212127,78.91395570924708,55133.83306671131,12932.612226021725,2052.3552543019455,200.76598225694318,176.99622529754018,4158.336544469152,5147.3185095077715,3962.2251623261336,5435.079035171464,458.0164113743791,49.97037809672145,8311.838290474276,8777.880799086048,375.8522526264589
2025-02-18,9092.076567130342,9613.389523988193,76909.99935030323,78790.42167956852,56659.41742924136,0.0,0.0,19509.581964722962,15325.048193097275,1353.2605999672155,1185.6471079756172,56659.41742924136,12829.132370053701,1966.499763228696,129.98136854124982,36.99371772885672,2452.2010893306083,1831.937844089995,4377.94912417241,6414.104518485259,22.89081338584515,243.07522302300333,8070.200264746898,9006.43813624584,271.8255329202631
2025-02-19,9613.389523988193,9235.384985818442,76752.21422320566,78302.2168497552,54885.85296000802,94.3739634950709,390.10566902181847,21138.23389225798,17369.19707162923,1594.3032667208568,131.55932590066902,55275.95862902984,12938.034922702795,1342.5875134515336,374.42244085075924,218.15204564278918,3073.1956949572536,4422.991576587066,5219.205326779798,6054.317322556321,16.0463601740978,35.56185315067468,8142.65269435251,8949.837821051698,543.6745545148132
2025-02-20,9235.384985818442,9291.579728997825,79328.27715309823,76007.13729869496,54393.941890093505,0.0,0.0,20391.100074592385,16597.350811019372,953.7381026430643,438.8021491455371,54393.941890093505,12522.914982826416,1817.2584029561717,86.91201827040743,88.41706100920999,3241.167939491927,4986.644570131829,4517.17630200075,4723.064601983289,155.05178269872306,8.091397523424702,8222.000099823159,8929.519126742754,375.0426687344028
2025-02-21,9291.579728997825,9227.25064592234,34776.14260754061,34888.08358345351,19680.3240599622,0.0,0.0,20434.01240938943,16506.146403956234,5416.212694686976,0.0,19680.3240599622,4619.741619873149,939.9348363496247,278.0184560321947,8.491772731585684,7508.537344058513,7218.217866666667,125.67031666666679,3277.5584386463574,104.81271666666686,9.691661558737337,5728.072996014381,8852.587188477026,2761.0345745178142
2025-02-22,9227.25064592234,9334.926515723817,35752.45520088901,35373.85015908484,20512.83709055312,304.51160131961865,1701.9066747118543,20508.692500493333,16499.770231147824,3522.5574496546915,77.71794140425322,22214.743765264975,4809.791876868397,904.6963205112668,307.17944760308984,0.0,7650.1501533411465,6503.709066666666,0.0,4162.957599999998,0.0,0.0,5653.525611939154,8918.363573277795,2888.9150182644257
2025-02-23,9334.926515723817,9314.028739324616,79036.95258065633,75182.27511715767,57285.443497072745,446.0388650728996,2061.384396652637,21463.17284084008,17391.505214226385,0.0,83.84842228353553,59346.827893725385,12458.949638843456,1800.4628825035622,194.42181377687518,152.42665827899452,4097.284044191976,4799.479114637278,4611.568534216454,5093.835288128588,54.204527996999104,578.9301552684941,8165.526647792916,9022.640241265937,268.499646251168
2025-02-24,9314.028739324616,9544.672111017484,76028.26961941569,73534.4707138117,51830.328655070254,0.0,0.0,21135.56097061126,16950.260620306268,694.1394575489256,409.69425595777943,51830.328655070254,12038.771496549723,1745.9305479607153,76.82960924033102,88.56226359387097,3899.13330388354,3974.4351316889024,3639.0998999999993,6171.305667174753,751.5522767070546,12.139536995877682,8176.134313213964,9190.144944968408,407.51121726137114
2025-02-25,9544.672111017484,9347.983846352108,78872.6313954689,70854.49757886106,50789.10622371084,220.88802704867277,970.2447702683946,21653.721144493575,17693.69544024353,1224.8438782906524,99.07065670236575,51759.350993979235,11882.147456156757,1529.4421318400762,212.8376914942944,142.9230032791562,5379.985796658767,5675.101683333334,3066.2635666666665,5185.537537456791,610.2732000000004,39.206187705204115,8119.275188914891,9053.315384835674,305.05999650891266
2025-02-26,9347.983846352108,9479.275188515123,72501.56565689479,73464.43052611288,50595.149539847676,346.4909059938658,1678.4204569105682,21688.467861931476,17448.433929175524,484.42309404636876,275.6031386377481,52273.56999675825,11642.430310786332,1735.3561418622496,117.25278030114873,119.99490839258033,5702.000254782689,5093.5106898900485,3016.766777339468,5580.044155354647,5.5794246482025756,17.408171535904934,8162.728547832213,9140.84165780685,444.1061442718069
2025-02-27,9479.275188515123,9562.012081644314,72607.70388106076,71606.69481093132,49048.06618112633,80.26942882660994,377.97324015242157,21969.88654125641,17823.48922948834,321.7606256885833,437.4683023012785,49426.03942127875,11513.012266605827,1611.4081322260608,180.07544430823418,113.7596626327114,3941.5545358510076,5572.80006423383,4645.2863333333335,5415.146550741457,342.05402813662545,62.89596094126336,8269.214295073447,9320.227201205673,445.30459278568804
2025-02-28,9562.012081644314,9422.815402096527,34037.295381455486,33369.55878799897,18919.79671504547,465.71967632498445,2173.759849829877,20883.69062728083,17009.251236911114,6503.190350000002,114.72529062090985,21093.556564875347,4436.335658933789,1033.701121731215,213.48952497922585,0.0,8149.619257102939,8612.842900000001,0.0,2053.8237666666637,39.414399999999944,7.583277566606398,5840.921739678527,9136.461557885028,2765.806315150424
2025-03-01,9422.815402096527,9126.819493568813,39007.507640331474,36138.16165962424,21043.219716542353,286.2167088297002,1328.0850139055472,17982.03860304252,14747.18412143447,8180.599283539093,1223.2503699734557,22371.3047304479,4970.750075875852,1581.3996955967134,41.46761532021128,0.0,6026.081433333333,6449.632250000001,27.87639999999999,1024.3897664609062,137.26119999999997,7.903998160522292,6124.188557011558,8814.190096892391,2390.3089157693685
2025-03-02,9126.819493568813,9280.465145680513,81611.64142162207,79989.25526053896,61718.22529876305,116.60305471176565,620.5578225985496,18067.914641526604,14579.557910638634,2730.5527255222505,1518.1089921738374,62338.7831213616,13985.155575318357,1888.3408044623893,23.693595826466094,8.536010058871106,2789.2781083693726,3746.2586687189505,4084.2151999999996,3319.9939258548707,552.1003544629692,156.63901138006236,7071.862706137989,9050.403181425063,58.40794584183839
2025-03-03,9280.465145680513,9246.710326449316,84356.43193436386,77025.25362775775,56553.14500442564,162.86090678566566,859.3537106200782,21235.826674090444,17148.570805418723,431.01200354214325,655.6302789961958,57412.49871504572,13205.17893333223,1873.7225972661645,150.13393489805605,0.0,3110.4146407289727,5386.922906664638,4826.674266666667,4804.510969176633,659.5061174180116,48.24926726209537,8337.548321100076,9020.163973347315,64.29352460693983
2025-03-04,9246.710326449316,9218.91722180485,75790.68735273377,73383.12954542633,52733.05845976612,46.5648528998958,219.16317424365968,19501.571098539014,15867.742127399308,0.6392833333333334,595.0745771865147,52952.22163400978,12396.580689913852,1904.4234720827312,148.9316210743017,11.17929461364972,2445.5762739622696,4119.78913027799,4370.5409666666665,4559.580079301546,994.2261166666666,36.84339426030044,7828.551129401334,8927.108497635738,79.91601962806722
2025-03-05,9218.91722180485,9245.187663403432,79053.88380443,71216.54247536426,55577.78415666114,99.05289023077871,633.3057610139624,19374.24445588656,15683.740857934792,611.9014147242449,884.317469585693,56211.089917675105,12400.448591404776,1771.4215750040723,11.876975377662347,0.0,3600.0629627185685,5488.629866666667,3157.9047833333325,3107.4015976508845,1189.2895500000006,61.98012777713268,7694.704659823773,8962.399246942634,29.901926681456693
2025-03-06,9245.187663403432,9366.931585034212,73460.22246897937,70633.64494290993,50145.91620495696,0.0,0.0,20524.52788603823,16664.073098599696,460.638837509499,510.1720012952204,50145.91620495696,11716.80787114196,1862.6429204635535,109.40966263857104,0.0,4348.519440986173,5118.518911237639,3131.0269666666672,4813.230693952777,565.1707725513928,10.691825271015887,8443.879203309283,8903.116424466854,66.06705244760485
2025-03-07,9366.931585034212,9266.429799319136,35312.24031212738,33247.76194381601,20153.471734787166,0.0,0.0,18940.66046563969,15238.218880211032,8632.275291720676,0.0,20153.471734787166,4813.975054650383,1077.8806096278129,61.460720885478,76.0443896492809,6522.16421426601,8566.305258279323,0.0,0.0,162.57720000000012,113.5189982008859,6233.03983153587,8867.197994943268,2258.9769135236693
2025-03-08,9266.429799319136,9279.028085857426,31492.287227151508,31883.484169322255,18648.945731083542,121.95375240172072,452.82009619311646,20421.47429473273,16514.74639506523,8768.200598732954,138.0523233235292,19101.76582727666,4356.749309317224,915.6126008537617,393.23540975577157,22.09311539962141,7608.197616322999,9730.278433333335,0.0,914.2951179337124,26.399999999999977,43.77974096241712,5568.205834682985,8776.514884047636,2918.707534303475
2025-03-09,9279.028085857426,9440.698174766681,74529.71768503544,68676.6982293771,50525.78170684079,0.0,0.0,22371.74810854507,18014.552963288777,900.5812329585356,52.69895116227431,50525.78170684079,11675.470293847437,1789.367365153632,321.0738128346253,166.26173259613404,5067.605123301795,5072.6764126656235,3177.3516666666674,6137.092319458769,729.0669166666665,103.47656810169383,8110.373888469046,9150.947877711931,609.0815553499749
2025-03-10,9440.698174766681,9285.399930821746,72475.31815879002,73075.26974391713,51282.472884840325,35.54752296906506,166.16563041670275,20967.330570552193,17103.11730364287,1061.1956751396124,139.66129150392686,51448.63851525703,11763.617324002324,1598.6331203709099,71.52118479044645,10.624664642210064,4406.938749864036,4540.995723573676,3918.296783333333,5774.04812409274,38.55596177261418,0.0,8328.759050800065,9018.104397064208,339.0455730823706
2025-03-11,9285.399930821746,9545.02801520742,64065.15125505082,69932.14941064865,48965.79177567146,39.764811469455935,195.63334344997094,22637.20581218386,18117.639677019473,1029.940516038112,515.0042209155923,49161.42511912143,11552.166722948843,1799.3755772837335,94.35415533939431,9.12842388840348,6246.967051485728,5616.514522270804,2473.9290718638767,6073.643241699207,899.8960499999996,10.814323706778623,8213.994992887405,9146.455951850548,188.49835544306325
2025-03-12,9545.02801520742,9318.42182409477,73376.35978899279,67702.36684391793,49213.01497750311,0.0,0.0,22015.221627130013,18035.645398264274,1082.3327603447717,155.66892137407677,49213.01497750311,11585.122463564714,1466.0665251928413,353.11203247202934,143.97949381483102,5942.315992577226,5978.491284164474,2414.235483333334,5347.61367793392,639.1440000000001,3.9792974679261937,8199.413389835987,9074.313951380183,487.42450004568843
