date,issue_hour,prefix_mean_residual,prefix_median_residual,prefix_last6_mean_residual,prefix_mean_scale,prefix_median_scale,prefix_last6_mean_scale,prefix_scale_valid_slots,future_mean_residual,future_median_residual,future_mean_scale,future_median_scale,future_scale_valid_slots
2025-01-17,6,-2.07970555555556,-24.3416499999998,-37.9094333333333,0.999019684090214,0.992899847864049,0.989638539326271,36,-33.226887962963,-36.0124499999999,0.992601911118568,0.988735219745977,108
2025-01-17,12,-20.0017111111111,-36.5366999999994,-22.9948999999998,0.994863372321514,0.990248561206647,0.995082536508532,72,-30.8784736111111,-36.0124499999999,0.993549336401446,0.988735219745977,72
2025-01-17,18,-43.9469712962963,-74.1720500000001,-148.563216666667,0.988048989104652,0.980790245031528,0.948422990312539,108,30.0805444444444,45.3506000000002,1.01267845013196,1.01600338851344,36
2025-01-18,6,-31.9183166666667,-53.7001999999998,-0.726983333333313,0.990831162058997,0.981259085914487,1.00202962572744,36,-11.7015314814815,-17.1295499999999,0.997821702997794,0.99509831668959,108
2025-01-18,12,-33.8633416666666,-64.97165,7.56773333333354,0.990903571464083,0.981644891674781,1.00204209312383,72,0.351886111111128,-2.00869999999986,1.00124456406211,0.999383589220785,72
2025-01-18,18,-22.3559231481481,-38.7810999999999,-62.8990499999998,0.994142872379976,0.989522430349137,0.979402889781288,108,0.0448583333333216,4.71834999999987,1.00186765391245,1.00183729876714,36
2025-01-19,6,-44.113575,-60.905,-58.1208166666665,0.990563010741308,0.98610707173379,0.986906261080297,36,-2.43329444444441,-0.283150000000205,0.999868636208672,0.999949416946093,108
2025-01-19,12,-10.9423458333334,2.41344999999978,87.1617000000001,0.996573363834123,1.00064004137484,1.01345350850005,72,-14.7643833333333,-11.4367999999999,0.998511095849538,0.996735803899646,72
2025-01-19,18,-19.4027851851852,-5.04359999999997,-87.1282666666666,0.995894887248906,0.99930788596701,0.985749310541937,108,6.79489722222233,-0.980000000000018,1.0024842576206,0.999708585977106,36
2025-01-20,6,-14.9598722222222,-31.4139,2.79283333333327,0.997845480440291,0.991849922132479,1.00069103996602,36,-18.0519111111111,-24.1683999999996,0.99625727564924,0.995635546599665,108
2025-01-20,12,2.44101666666669,-24.1455999999998,-11.8713166666666,1.00100152968529,0.996030625094456,0.99951068469735,72,-36.9988194444444,-34.1866999999997,0.992307124008711,0.994505106336587,72
2025-01-20,18,-4.83624999999999,-24.1455999999998,32.939366666667,0.999712269400815,0.996467204318471,1.00377447022899,108,-54.6068555555555,-40.8315499999999,0.987480499185566,0.990689156735208,36
2025-01-21,6,-46.9247805555556,-73.1113,147.772683333333,0.988237203148639,0.980601608399458,1.03272106252875,36,-59.8775583333333,-67.5698500000003,0.988056833647318,0.989400401314945,108
2025-01-21,12,-52.4523402777778,-66.2009500000004,-127.10615,0.989857053841536,0.98608681038232,0.981857072670865,72,-60.8263875,-67.6758500000001,0.986346798203761,0.986402575581147,72
2025-01-21,18,-42.1457648148148,-61.1645000000001,-32.6840333333333,0.992341808500864,0.990453849178686,0.996885129528294,108,-100.120161111111,-84.6436000000003,0.975382278588001,0.979760946702797,36
2025-01-22,6,-20.0468861111111,-24.47775,80.4649833333333,0.994977169762027,0.993701253461504,1.021326486595,36,-9.11272777777779,-17.4099999999999,1.0007203446027,0.997021440110164,108
2025-01-22,12,-19.5504958333333,-26.1484000000003,-160.23765,0.996785852972,0.993743916551151,0.976843035323185,72,-4.14203888888891,-13.3799999999997,1.00178324881306,0.997261859462312,72
2025-01-22,18,-25.8287712962963,-27.8840000000002,-61.9509666666665,0.995999323055345,0.99385983976191,0.989542146495679,108,30.1012444444444,-5.58014999999978,1.00914023440409,0.998549584944684,36
2025-01-23,6,-19.7921527777777,-8.57994999999983,-49.4431499999999,0.996807690794584,0.997912601158862,0.990948866551213,36,-18.5322287037037,-8.71339999999964,0.996653385307782,0.998475643016796,108
2025-01-23,12,-30.7267291666666,-38.2925500000003,73.1514166666667,0.995304964791187,0.992505871749644,1.010458392798,72,-6.96769027777783,18.37275,0.998078958567778,1.00412813198384,72
2025-01-23,18,-13.1404490740741,-4.46499999999969,47.7676,0.998210037604756,0.999392580779383,1.00749048403545,108,-35.9674916666667,-9.83240000000001,0.992137733903663,0.997363093300845,36
2025-01-24,6,11.6656611111111,-9.85550000000012,-67.4353333333333,1.00791741617093,0.996990238558416,0.980033302519004,36,-33.6963592592592,-6.41220000000021,0.991677247736669,0.99831190273294,108
2025-01-24,12,-21.5247680555555,-14.0896,-54.6954833333335,0.997691879479375,0.995757961148956,0.987868090146922,72,-23.1869402777778,9.79624999999987,0.993782700211093,1.00315164404018,72
2025-01-24,18,-16.3747416666666,-2.30989999999974,-1.84836666666676,0.998078473038159,0.99948064399561,0.999155872110639,108,-40.2991916666667,-54.1851999999999,0.98871374026646,0.980296377638721,36
2025-01-25,6,12.1766222222222,14.6828,-17.6620333333333,1.0068182769594,1.00476048371142,0.995542123817382,36,-36.0584972222223,-36.0741499999999,0.990277598691927,0.991154893306651,108
2025-01-25,12,13.7487152777777,24.3112499999997,-71.6156000000004,1.00603574002092,1.00643187519056,0.983856966205114,72,-61.74815,-66.1935000000001,0.982789796496669,0.981720534988991,72
2025-01-25,18,-22.3459138888889,-12.1882499999999,-88.4796166666668,0.995296325362395,0.99650981213178,0.968494731189821,108,-28.9611277777778,-17.2485999999999,0.991762096947999,0.993715466244523,36
2025-01-26,6,23.2071750000001,36.3050000000003,139.521816666667,1.0053630052781,1.00947840753226,1.03281357027112,36,1.94218796296298,-10.7126499999995,1.00064401831559,0.997991768626877,108
