policy_id,a_kwh,cancellation_cost_yuan,charge_bus_kwh,date,discharge_bus_kwh,effective_issue,emergency_cost_yuan,emergency_kwh,g0_kwh,grid_unused_kwh,grid_used_kwh,increase_cost_yuan,load_kw,physical_interval_end,physical_interval_start,price_yuan_per_kwh,pv_actual_kw,pv_curtailment_kwh,retained_cost_yuan,slot_id,soc_end_kwh,soc_roundoff_adjustment_kwh,soc_start_kwh,total_cost_yuan
P3_MAIN_MEAN_ROLLOUT_061218,1321.2811305727064,0,628.88613057270641,2025-08-24,0,2025-08-24T00:00:00,0,0,1321.2811305727064,-0,1321.2811305727064,0,4154.3699999999999,2025-08-24T02:00:00,2025-08-24T01:50:00,0.43109999999999998,0,0,569.60429538989365,12,8573.6995055555562,0,8007.7019880401213,569.60429538989365
P3_MAIN_MEAN_ROLLOUT_061218,1569.68235,0,833.33333333333337,2025-08-24,0,2025-08-24T00:00:00,0,0,1569.68235,3.4876333333331786,1566.1947166666669,0,4397.1683000000003,2025-08-24T02:10:00,2025-08-24T02:00:00,0.42930000000000001,0,0,673.86463285500008,13,9323.6995055555562,0,8573.6995055555562,673.86463285500008
P3_MAIN_MEAN_ROLLOUT_061218,766.38053333333335,0,14.599233333333359,2025-08-24,0,2025-08-24T00:00:00,0,0,766.38053333333335,-0,766.38053333333335,0,4510.6877999999997,2025-08-24T02:20:00,2025-08-24T02:10:00,0.43240000000000001,0,0,331.38294261333334,14,9336.8388155555567,0,9323.6995055555562,331.38294261333334
P3_MAIN_MEAN_ROLLOUT_061218,757.65166666666676,0,34.475000000000023,2025-08-24,0,2025-08-24T00:00:00,0,0,757.65166666666676,-0,757.65166666666676,0,4339.0600000000004,2025-08-24T02:30:00,2025-08-24T02:20:00,0.43669999999999998,0,0,330.86648283333335,15,9367.8663155555569,0,9336.8388155555567,330.86648283333335
P3_MAIN_MEAN_ROLLOUT_061218,768.06640000000004,0,78.165733333333264,2025-08-24,0,2025-08-24T00:00:00,0,0,768.06640000000004,-0,768.06640000000004,0,4139.4040000000005,2025-08-24T02:40:00,2025-08-24T02:30:00,0.43480000000000002,0,0,333.95527072000004,16,9438.2154755555566,0,9367.8663155555569,333.95527072000004
P3_MAIN_MEAN_ROLLOUT_061218,737.00968333333333,0,66.960416666666674,2025-08-24,0,2025-08-24T00:00:00,0,0,737.00968333333333,-0,737.00968333333333,0,4020.2955999999999,2025-08-24T02:50:00,2025-08-24T02:40:00,0.4335,0,0,319.493697725,17,9498.4798505555573,0,9438.2154755555566,319.493697725
P3_MAIN_MEAN_ROLLOUT_061218,733.58166666666659,0,61.489999999999895,2025-08-24,0,2025-08-24T00:00:00,0,0,733.58166666666659,-0,733.58166666666659,0,4032.5500000000002,2025-08-24T03:00:00,2025-08-24T02:50:00,0.43569999999999998,0,0,319.62153216666661,18,9553.8208505555576,0,9498.4798505555573,319.62153216666661
P3_MAIN_MEAN_ROLLOUT_061218,766.14421666666658,0,72.382233333333261,2025-08-24,0,2025-08-24T00:00:00,0,0,766.14421666666658,-0,766.14421666666658,0,4162.5718999999999,2025-08-24T03:10:00,2025-08-24T03:00:00,0.43740000000000001,0,0,335.11148036999998,19,9618.9648605555576,0,9553.8208505555576,335.11148036999998
P3_MAIN_MEAN_ROLLOUT_061218,739.59046666666654,0,37.366399999999885,2025-08-24,0,2025-08-24T00:00:00,0,0,739.59046666666654,-0,739.59046666666654,0,4213.3444,2025-08-24T03:20:00,2025-08-24T03:10:00,0.43709999999999999,0,0,323.27499297999992,20,9652.5946205555574,0,9618.9648605555576,323.27499297999992
P3_MAIN_MEAN_ROLLOUT_061218,710.43499999999995,0,9.8149999999999409,2025-08-24,0,2025-08-24T00:00:00,0,0,710.43499999999995,-0,710.43499999999995,0,4203.7200000000003,2025-08-24T03:30:00,2025-08-24T03:20:00,0.43559999999999999,0,0,309.46548599999994,21,9661.4281205555581,0,9652.5946205555574,309.46548599999994
P3_MAIN_MEAN_ROLLOUT_061218,737.6146,0,22.005683333333309,2025-08-24,0,2025-08-24T00:00:00,0,0,737.6146,-0,737.6146,0,4293.6550999999999,2025-08-24T03:40:00,2025-08-24T03:30:00,0.43530000000000002,0.0016000000000000001,0,321.08363538000003,22,9681.2332355555573,0,9661.4281205555581,321.08363538000003
P3_MAIN_MEAN_ROLLOUT_061218,703.19673333333344,0,6.0083000000000766,2025-08-24,0,2025-08-24T00:00:00,0,0,703.19673333333344,-0,703.19673333333344,0,4183.1306000000004,2025-08-24T03:50:00,2025-08-24T03:40:00,0.436,0,0,306.59377573333336,23,9686.6407055555574,0,9681.2332355555573,306.59377573333336
P3_MAIN_MEAN_ROLLOUT_061218,647.92999999999995,0,0,2025-08-24,10.519999999999982,2025-08-24T00:00:00,0,0,647.92999999999995,-0,647.92999999999995,0,3950.6999999999998,2025-08-24T04:00:00,2025-08-24T03:50:00,0.43780000000000002,0,0,283.66375399999998,24,9674.9518166666676,0,9686.6407055555574,283.66375399999998
P3_MAIN_MEAN_ROLLOUT_061218,661.6269666666667,0,0,2025-08-24,2.471616666666705,2025-08-24T00:00:00,0,0,661.6269666666667,-0,661.6269666666667,0,3984.6134000000002,2025-08-24T04:10:00,2025-08-24T04:00:00,0.44009999999999999,0.021899999999999999,0,291.18202803000003,25,9672.2055759259274,0,9674.9518166666676,291.18202803000003
P3_MAIN_MEAN_ROLLOUT_061218,697.5392833333334,0,39.692783333333409,2025-08-24,0,2025-08-24T00:00:00,0,0,697.5392833333334,-0,697.5392833333334,0,3947.0790000000002,2025-08-24T04:20:00,2025-08-24T04:10:00,0.43890000000000001,0,0,306.14999145500002,26,9707.9290809259273,0,9672.2055759259274,306.14999145500002
P3_MAIN_MEAN_ROLLOUT_061218,712.94500000000005,0,81.350000000000023,2025-08-24,0,2025-08-24T00:00:00,0,0,712.94500000000005,-0,712.94500000000005,0,3789.5700000000002,2025-08-24T04:30:00,2025-08-24T04:20:00,0.43640000000000001,0,0,311.12919800000003,27,9781.1440809259275,0,9707.9290809259273,311.12919800000003
P3_MAIN_MEAN_ROLLOUT_061218,685.27171666666663,0,48.737999999999943,2025-08-24,0,2025-08-24T00:00:00,0,0,685.27171666666663,-0,685.27171666666663,0,3819.5079999999998,2025-08-24T04:40:00,2025-08-24T04:30:00,0.43930000000000002,0.30570000000000003,0,301.03986513166666,28,9825.0082809259275,0,9781.1440809259275,301.03986513166666
P3_MAIN_MEAN_ROLLOUT_061218,697.39199999999983,0,52.285099999999829,2025-08-24,0,2025-08-24T00:00:00,0,0,697.39199999999983,-0,697.39199999999983,0,3870.6414,2025-08-24T04:50:00,2025-08-24T04:40:00,0.44219999999999998,0,0,308.38674239999989,29,9872.0648709259276,0,9825.0082809259275,308.38674239999989
P3_MAIN_MEAN_ROLLOUT_061218,715.0333333333333,0,77.908333333333303,2025-08-24,0,2025-08-24T00:00:00,0,0,715.0333333333333,-0,715.0333333333333,0,3822.75,2025-08-24T05:00:00,2025-08-24T04:50:00,0.4395,0,0,314.25714999999997,30,9942.1823709259279,0,9872.0648709259276,314.25714999999997
P3_MAIN_MEAN_ROLLOUT_061218,714.18838472222251,0,89.783968055555761,2025-08-24,0,2025-08-24T00:00:00,0,0,714.18838472222251,-0,714.18838472222251,0,3750.6840000000002,2025-08-24T05:10:00,2025-08-24T05:00:00,0.43330000000000002,4.2575000000000003,0,309.45782710013901,31,10022.987942175929,0,9942.1823709259279,309.45782710013901
P3_MAIN_MEAN_ROLLOUT_061218,672.87315416666672,0,36.525804166666717,2025-08-24,0,2025-08-24T00:00:00,0,0,672.87315416666672,-0,672.87315416666672,0,3818.0841,2025-08-24T05:20:00,2025-08-24T05:10:00,0.44390000000000002,0,0,298.68839313458335,32,10055.86116592593,0,10022.987942175929,298.68839313458335
P3_MAIN_MEAN_ROLLOUT_061218,1474.594340277778,0,821.48100694444463,2025-08-24,0,2025-08-24T00:00:00,0,0,1474.594340277778,-0,1474.594340277778,0,3918.6799999999998,2025-08-24T05:30:00,2025-08-24T05:20:00,0.43009999999999998,0,0,634.22302575347226,33,10795.194072175929,0,10055.86116592593,634.22302575347226
P3_MAIN_MEAN_ROLLOUT_061218,1448.4694597222224,0,5.3399198045230554,2025-08-24,0,2025-08-24T00:00:00,0,0,1448.4694597222224,821.12520658436597,627.34425313785641,0,3859.3139999999999,2025-08-24T05:40:00,2025-08-24T05:30:00,0.37130000000000002,127.288,0,537.81671039486116,34,10800,0,10795.194072175929,537.81671039486116
P3_MAIN_MEAN_ROLLOUT_061218,376.39070998611459,0,0,2025-08-24,269.22185668055204,2025-08-24T00:00:00,1.6223111742874608e-13,5.6843418860808015e-14,376.39070998611459,0,376.39070998611459,0,4222.8434999999999,2025-08-24T05:50:00,2025-08-24T05:40:00,0.57079999999999997,349.16809999999998,0,214.84381726007419,35,10500.864603688275,0,10800,214.84381726007436
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,718.99916666666672,2025-08-24T00:00:00,0,0,0,0,0,0,4938.2200000000003,2025-08-24T06:00:00,2025-08-24T05:50:00,0.90990000000000004,624.22500000000002,-0,0,36,9701.9766407253119,0,10500.864603688275,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,723.4621166666667,2025-08-24T06:00:00,0,0,0,0,0,0,5258.5001000000002,2025-08-24T06:10:00,2025-08-24T06:00:00,0.93679999999999997,917.72739999999999,-0,0,37,8898.1298444290151,0,9701.9766407253119,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,659.99608333333333,2025-08-24T06:00:00,0,0,0,0,0,0,5147.6517999999996,2025-08-24T06:20:00,2025-08-24T06:10:00,0.87580000000000002,1187.6753000000001,-0,0,38,8164.8008629475335,0,8898.1298444290151,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,584.15833333333342,2025-08-24T06:00:00,0,0,0,0,0,0,4986.3500000000004,2025-08-24T06:30:00,2025-08-24T06:20:00,0.87590000000000001,1481.4000000000001,-0,0,39,7515.7360481327187,0,8164.8008629475335,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,549.42196666666678,2025-08-24T06:00:00,0,0,0,0,0,0,5166.6889000000001,2025-08-24T06:40:00,2025-08-24T06:30:00,0.86009999999999998,1870.1570999999999,-0,0,40,6905.2671962808672,0,7515.7360481327187,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,510.85639999999995,2025-08-24T06:00:00,0,0,0,0,0,0,5233.0191999999997,2025-08-24T06:50:00,2025-08-24T06:40:00,0.84419999999999995,2167.8807999999999,-0,0,41,6337.6489740586449,0,6905.2671962808672,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,448.31249999999994,2025-08-24T06:00:00,0,0,0,0,0,0,5085.8999999999996,2025-08-24T07:00:00,2025-08-24T06:50:00,0.83340000000000003,2396.0250000000001,-0,0,42,5839.5239740586449,0,6337.6489740586449,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,384.69266666666664,2025-08-24T06:00:00,0,0,0,0,0,0,5071.1228000000001,2025-08-24T07:10:00,2025-08-24T07:00:00,0.80920000000000003,2762.9668000000001,-0,0,43,5412.0876777623489,0,5839.5239740586449,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,317.0182166666666,2025-08-24T06:00:00,0,0,0,0,0,0,5040.6692000000003,2025-08-24T07:20:00,2025-08-24T07:10:00,0.79720000000000002,3138.5599000000002,-0,0,44,5059.8452147993858,0,5412.0876777623489,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,245.65958333333344,2025-08-24T06:00:00,0,0,0,0,0,0,4897.2200000000003,2025-08-24T07:30:00,2025-08-24T07:20:00,0.76439999999999997,3423.2624999999998,-0,0,45,4786.8901222067934,0,5059.8452147993858,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,195.76311666666663,2025-08-24T06:00:00,0,0,0,0,0,0,4827.2885999999999,2025-08-24T07:40:00,2025-08-24T07:30:00,0.68989999999999996,3652.7098999999998,-0,0,46,4569.3755481327198,0,4786.8901222067934,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,243.7122833333334,2025-08-24T06:00:00,0,0,0,0,0,0,5391.1961000000001,2025-08-24T07:50:00,2025-08-24T07:40:00,0.85999999999999999,3928.9223999999999,-0,0,47,4298.5841222067938,0,4569.3755481327198,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,332.82458333333318,2025-08-24T06:00:00,0,0,0,0,0,0,6334.6099999999997,2025-08-24T08:00:00,2025-08-24T07:50:00,1.1617,4337.6625000000004,-0,0,48,3928.7790296142016,0,4298.5841222067938,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,318.13990000000001,2025-08-24T06:00:00,0,0,0,0,0,0,6759.7160000000003,2025-08-24T08:10:00,2025-08-24T08:00:00,1.1682999999999999,4850.8765999999996,-0,0,49,3575.290251836424,0,3928.7790296142016,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,279.41173333333336,2025-08-24T06:00:00,0,0,0,0,0,0,6811.2217000000001,2025-08-24T08:20:00,2025-08-24T08:10:00,1.0955999999999999,5134.7512999999999,-0,0,50,3264.8327703549426,0,3575.290251836424,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,235.39375000000007,2025-08-24T06:00:00,0,0,0,0,0,0,6721.5,2025-08-24T08:30:00,2025-08-24T08:20:00,1.0849,5309.1374999999998,-0,0,51,3003.2841592438313,0,3264.8327703549426,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,137.00441666666654,2025-08-24T06:00:00,0,0,0,0,0,0,6601.8195999999998,2025-08-24T08:40:00,2025-08-24T08:30:00,1.0609999999999999,5779.7930999999999,-0,0,52,2851.0570296142018,0,3003.2841592438313,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,128.24623333333341,2025-08-24T06:00:00,0,0,0,0,0,0,6782.3162000000002,2025-08-24T08:50:00,2025-08-24T08:40:00,1.0429999999999999,6012.8388000000004,-0,0,53,2708.561214799387,0,2851.0570296142018,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,159.38083333333327,2025-08-24T06:00:00,0,0,0,0,0,0,7003.6099999999997,2025-08-24T09:00:00,2025-08-24T08:50:00,1.036,6047.3249999999998,-0,0,54,2531.4713999845721,0,2708.561214799387,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-08-24,39.94046666666668,2025-08-24T06:00:00,0,0,0,0,0,0,6724.2294000000002,2025-08-24T09:10:00,2025-08-24T09:00:00,1.0146999999999999,6484.5865999999996,-0,0,55,2487.0931036882757,0,2531.4713999845721,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,23.715183333333243,2025-08-24,0,2025-08-24T06:00:00,0,0,0,0,0,0,6797.3882000000003,2025-08-24T09:20:00,2025-08-24T09:10:00,0.99219999999999997,6939.6792999999998,-0,0,56,2508.4367686882756,0,2487.0931036882757,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,30.994166666666388,2025-08-24,0,2025-08-24T06:00:00,0,0,0,0,0,0,7023.5600000000004,2025-08-24T09:30:00,2025-08-24T09:20:00,0.96999999999999997,7209.5249999999996,-0,0,57,2536.3315186882755,0,2508.4367686882756,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,188.04138333333344,2025-08-24,0,2025-08-24T06:00:00,0,0,0,0,0,0,6406.5531000000001,2025-08-24T09:40:00,2025-08-24T09:30:00,0.94220000000000004,7534.8014000000003,-0,0,58,2705.5687636882758,0,2536.3315186882755,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,306.13999999999987,2025-08-24,0,2025-08-24T06:00:00,0,0,0,0,0,0,6318.2187999999996,2025-08-24T09:50:00,2025-08-24T09:40:00,0.95689999999999997,8155.0587999999998,-0,0,59,2981.0947636882756,0,2705.5687636882758,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,294.33124999999995,2025-08-24,0,2025-08-24T06:00:00,0,0,0,0,0,0,6932.6999999999998,2025-08-24T10:00:00,2025-08-24T09:50:00,0.99770000000000003,8698.6875,-0,0,60,3245.9928886882758,0,2981.0947636882756,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,262.08838333333324,2025-08-24,0,2025-08-24T06:00:00,0,0,0,0,0,0,6990.1513999999997,2025-08-24T10:10:00,2025-08-24T10:00:00,0.9919,8562.6816999999992,-0,0,61,3481.8724336882756,0,3245.9928886882758,0
