forecast_branch,issue_hour,horizon_class,daylight,lead_hour,variable,sample_count,unavailable_count,mae_kw,rmse_kw,bias_kw,scope
NO_PREFIX,12,次日延续,夜间,18,PV,2142,6,49.752069615624038,89.082953001058797,23.701524463118581,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,19,LOAD,2142,6,154.93644052287581,203.96074374551901,2.7634202614379051,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,19,PV,2142,6,147.97304621070654,207.63170338178344,-27.497245658263317,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,20,LOAD,2142,6,163.67918356676003,216.11992026537095,1.8862011204481783,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,20,PV,2142,6,310.38129420323679,422.67834620986105,-148.11924257703089,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,21,LOAD,2142,6,159.4083075630252,212.58418241849054,3.6723169934640376,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,21,PV,2142,6,543.28979975879224,734.92868364558342,-227.52309831932783,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,22,LOAD,2142,6,156.94628996265169,205.64950971540387,2.3531992997198867,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,22,PV,2142,6,751.82477601151561,997.71993690224963,-284.98859635854359,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,23,LOAD,2142,6,156.20534140989727,208.94185055447198,3.3738485060690908,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,23,PV,2142,6,976.83965703392448,1274.0745942508602,-303.59606069094332,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,24,LOAD,2142,6,168.88526321195141,223.37418528439022,5.3821277310924343,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,白昼,24,PV,2142,6,1230.5299060301897,1620.0443271109443,-391.86696727357639,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,1,LOAD,2148,0,188.09524981378027,266.76245766778027,1.8534943202979559,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,1,PV,2148,0,88.628267085661065,142.12669154043277,88.448128910614514,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,2,LOAD,2148,0,184.00216894785845,258.65429088613104,2.0153396182495391,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,2,PV,2148,0,0.23141973929236495,0.86743132048390614,-0.0113572625698324,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,3,LOAD,2148,0,190.08709278398513,269.44913853685784,1.9999589851024171,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,3,PV,2148,0,0.00075465549348230907,0.0034714316915109848,-0.00075465549348230907,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,4,LOAD,2148,0,191.01056084729981,270.25680848552889,2.5372731378026048,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,4,PV,2148,0,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,5,LOAD,2148,0,193.17412337057729,267.13763148228884,1.8937530726256993,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,5,PV,2148,0,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,6,LOAD,2148,0,185.01200325884545,256.64225610233785,4.0148860335195504,发行—目标重叠记录，非独立样本
NO_PREFIX,18,当日剩余,夜间,6,PV,2148,0,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,7,LOAD,2142,6,177.57029295051353,247.63855691373254,2.3947692343604152,发行—目标重叠记录，非独立样本
