issue_date,issue_datetime,issue_hour,target_interval_start,target_interval_end,lead_slot,horizon_class,load_forecast_kw,pv_forecast_kw,load_actual_kw,pv_actual_kw,net_load_forecast_kw,net_load_actual_kw
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T09:10:00,2025-09-23T09:20:00,56,当日剩余,6603.7912999999999,5928.2601249999998,6611.8297000000002,6159.4673000000003,675.5311750000001,452.3624
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T09:20:00,2025-09-23T09:30:00,57,当日剩余,6407.3299999999999,6098.6745416666672,6584.4200000000001,6306.2624999999998,308.6554583333327,278.15750000000025
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T09:30:00,2025-09-23T09:40:00,58,当日剩余,6200.5473000000002,6269.0889583333337,6627.8892999999998,6423.4053000000004,-68.54165833333354,204.48399999999947
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T09:40:00,2025-09-23T09:50:00,59,当日剩余,6249.5540000000001,6439.5033750000002,6567.1755999999996,6483.3050000000003,-189.94937500000015,83.87059999999929
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T09:50:00,2025-09-23T10:00:00,60,当日剩余,6480.8199999999997,6609.9177916666667,6455.96,6487.7624999999998,-129.09779166666704,-31.80249999999978
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T10:00:00,2025-09-23T10:10:00,61,当日剩余,6557.067,6723.8398166666657,6527.0911999999998,6506.7574000000004,-166.77281666666568,20.333799999999428
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T10:10:00,2025-09-23T10:20:00,62,当日剩余,6530.2617,6781.2694499999998,6488.4498999999996,6763.9313000000002,-251.00774999999976,-275.4814000000006
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T10:20:00,2025-09-23T10:30:00,63,当日剩余,6502.1300000000001,6838.699083333333,6336.1099999999997,7139.6999999999998,-336.56908333333286,-803.5900000000001
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T10:30:00,2025-09-23T10:40:00,64,当日剩余,6501.3744999999999,6896.1287166666662,6376.9431999999997,7257.6774999999998,-394.75421666666625,-880.7343000000001
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T10:40:00,2025-09-23T10:50:00,65,当日剩余,6474.7017999999998,6953.5583500000002,6473.6947,7240.5730999999996,-478.8565500000004,-766.8783999999996
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T10:50:00,2025-09-23T11:00:00,66,当日剩余,6439.6499999999996,7010.9879833333334,6470.5600000000004,7359.6750000000002,-571.3379833333338,-889.1149999999998
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T11:00:00,2025-09-23T11:10:00,67,当日剩余,6473.1895999999997,7181.5341416666661,6357.1346000000003,7784.7848999999997,-708.3445416666664,-1427.6502999999993
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T11:10:00,2025-09-23T11:20:00,68,当日剩余,6527.3639999999996,7465.1968250000009,6310.6975000000002,8209.6885999999995,-937.8328250000013,-1898.9910999999993
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T11:20:00,2025-09-23T11:30:00,69,当日剩余,6531.1099999999997,7748.859508333333,6431.5200000000004,8399.7374999999993,-1217.7495083333333,-1968.2174999999988
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T11:30:00,2025-09-23T11:40:00,70,当日剩余,6437.2196999999996,8032.5221916666678,6604.0357000000004,8379.6790000000001,-1595.3024916666682,-1775.6432999999997
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T11:40:00,2025-09-23T11:50:00,71,当日剩余,6258.0132999999996,8316.1848750000008,6371.5522000000001,8435.4109000000008,-2058.171575000001,-2063.8587000000007
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T11:50:00,2025-09-23T12:00:00,72,当日剩余,6034.1700000000001,8599.8475583333329,5893.6899999999996,8613.5625,-2565.677558333333,-2719.8725000000004
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T12:00:00,2025-09-23T12:10:00,73,当日剩余,5857.0227999999997,8663.8547749999998,5815.5592999999999,8690.3914999999997,-2806.831975,-2874.8322
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T12:10:00,2025-09-23T12:20:00,74,当日剩余,5948.518,8508.2065250000014,5929.8451999999997,8581.2693999999992,-2559.6885250000014,-2651.4241999999995
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T12:20:00,2025-09-23T12:30:00,75,当日剩余,6160.5600000000004,8352.5582749999994,5958.4300000000003,8484.4874999999993,-2191.998274999999,-2526.057499999999
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T12:30:00,2025-09-23T12:40:00,76,当日剩余,6118.0293000000001,8196.9100249999992,5882.5546000000004,8645.3297000000002,-2078.880724999999,-2762.7751
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T12:40:00,2025-09-23T12:50:00,77,当日剩余,6129.9123,8041.261774999999,6091.5911999999998,8546.6640000000007,-1911.349474999999,-2455.072800000001
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T12:50:00,2025-09-23T13:00:00,78,当日剩余,6271.5699999999997,7885.6135250000007,6408.5299999999997,8135.1374999999998,-1614.043525000001,-1726.6075
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T13:00:00,2025-09-23T13:10:00,79,当日剩余,6267.4025000000001,7723.7998666666663,6253.4832999999999,7884.9488000000001,-1456.3973666666661,-1631.4655000000002
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T13:10:00,2025-09-23T13:20:00,80,当日剩余,6084.3297000000002,7555.8207999999995,6080.4251000000004,7754.0987999999998,-1471.4910999999993,-1673.6736999999994
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T13:20:00,2025-09-23T13:30:00,81,当日剩余,5983.25,7387.8417333333327,6115.6300000000001,7607.2875000000004,-1404.5917333333327,-1491.6575000000003
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T13:30:00,2025-09-23T13:40:00,82,当日剩余,6249.9547000000002,7219.862666666666,6161.9413999999997,7394.5585000000001,-969.9079666666657,-1232.6171000000004
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T13:40:00,2025-09-23T13:50:00,83,当日剩余,6377.6378000000004,7051.8835999999992,6291.8498,7228.1769000000004,-674.2457999999988,-936.3271000000004
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T13:50:00,2025-09-23T14:00:00,84,当日剩余,6187.6499999999996,6883.9045333333324,6409.5299999999997,7094.9624999999996,-696.2545333333328,-685.4324999999999
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T14:00:00,2025-09-23T14:10:00,85,当日剩余,6004.6459999999997,6594.8363166666659,6298.6605,6838.0168000000003,-590.1903166666661,-539.3563000000004
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T14:10:00,2025-09-23T14:20:00,86,当日剩余,6039.8719000000001,6184.6789499999995,6212.8258999999998,6393.4647000000004,-144.80704999999944,-180.63880000000063
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T14:20:00,2025-09-23T14:30:00,87,当日剩余,6212.3599999999997,5774.5215833333332,6236.6000000000004,5854.0500000000002,437.8384166666665,382.5500000000002
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T14:30:00,2025-09-23T14:40:00,88,当日剩余,6261.2286000000004,5364.3642166666668,6217.1274000000003,5393.4146000000001,896.8643833333335,823.7128000000002
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T14:40:00,2025-09-23T14:50:00,89,当日剩余,6234.7934999999998,4954.2068500000005,6206.2875999999997,4990.8009000000002,1280.5866499999993,1215.4866999999995
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T14:50:00,2025-09-23T15:00:00,90,当日剩余,6185.3199999999997,4544.0494833333332,6262.6800000000003,4761.6374999999998,1641.2705166666665,1501.0425000000005
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T15:00:00,2025-09-23T15:10:00,91,当日剩余,6148.1900999999998,4244.3948083333325,6377.3851000000004,4842.0820000000003,1903.7952916666673,1535.3031
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T15:10:00,2025-09-23T15:20:00,92,当日剩余,6373.9323999999997,4055.2428250000003,6461.0016999999998,4734.2965000000004,2318.6895749999994,1726.7051999999994
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T15:20:00,2025-09-23T15:30:00,93,当日剩余,6665.7799999999997,3866.0908416666662,6382.4499999999998,4417.2375000000002,2799.6891583333336,1965.2124999999996
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T15:30:00,2025-09-23T15:40:00,94,当日剩余,6522.3391000000001,3676.9388583333334,6120.1976000000004,4306.3540000000003,2845.4002416666667,1813.8436000000002
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T15:40:00,2025-09-23T15:50:00,95,当日剩余,6227.3074999999999,3487.7868749999998,6153.6297000000004,4035.9346,2739.520625,2117.6951000000004
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T15:50:00,2025-09-23T16:00:00,96,当日剩余,6173.3900000000003,3298.6348916666666,6505.1700000000001,3543.6750000000002,2874.7551083333337,2961.495
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T16:00:00,2025-09-23T16:10:00,97,当日剩余,6477.1230999999998,3044.4031166666668,6704.9712,3168.3753000000002,3432.719983333333,3536.5959
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T16:10:00,2025-09-23T16:20:00,98,当日剩余,6552.0794999999998,2725.0915500000001,6651.3841000000002,2836.5021999999999,3826.9879499999997,3814.8819000000003
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T16:20:00,2025-09-23T16:30:00,99,当日剩余,6332.9399999999996,2405.7799833333329,6512.9499999999998,2503.5374999999999,3927.1600166666667,4009.4125
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T16:30:00,2025-09-23T16:40:00,100,当日剩余,6320.4368999999997,2086.4684166666666,6516.7552999999998,2218.6700999999998,4233.968483333333,4298.0851999999995
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T16:40:00,2025-09-23T16:50:00,101,当日剩余,6492.3208000000004,1767.1568499999998,6452.5285999999996,1863.5925,4725.16395,4588.9361
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T16:50:00,2025-09-23T17:00:00,102,当日剩余,6599.8699999999999,1447.8452833333336,6349.71,1465.3875,5152.024716666667,4884.3225
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T17:00:00,2025-09-23T17:10:00,103,当日剩余,6444.2200999999995,1180.840375,6441.2731000000003,1178.7511999999999,5263.379725,5262.521900000001
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T17:10:00,2025-09-23T17:20:00,104,当日剩余,6365.2663000000002,966.14212499999996,6397.9350999999997,917.91539999999998,5399.124175,5480.0197
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T17:20:00,2025-09-23T17:30:00,105,当日剩余,6543.0799999999999,751.44387499999982,6368.4899999999998,630.1875,5791.636125,5738.3025
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T17:30:00,2025-09-23T17:40:00,106,当日剩余,6702.6310000000003,536.7456249999999,6667.634,356.45800000000003,6165.885375000001,6311.176
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T17:40:00,2025-09-23T17:50:00,107,当日剩余,5992.5793999999996,322.04737499999999,5886.4358000000002,131.44390000000001,5670.5320249999995,5754.9919
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T17:50:00,2025-09-23T18:00:00,108,当日剩余,4835.0799999999999,107.34912500000004,4515.8699999999999,0,4727.730875,4515.87
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T18:00:00,2025-09-23T18:10:00,109,当日剩余,4585.0492000000004,0,4585.9790999999996,0,4585.0492,4585.9791
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T18:10:00,2025-09-23T18:20:00,110,当日剩余,4700.0959999999995,0,4985.7870000000003,4.4234,4700.096,4981.363600000001
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T18:20:00,2025-09-23T18:30:00,111,当日剩余,4806.54,0,5006.5,0,4806.54,5006.5
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T18:30:00,2025-09-23T18:40:00,112,当日剩余,5029.1871000000001,0,5016.9579000000003,0,5029.1871,5016.9579
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T18:40:00,2025-09-23T18:50:00,113,当日剩余,4889.8513999999996,0,4862.5057999999999,0.31759999999999999,4889.8514,4862.1882
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T18:50:00,2025-09-23T19:00:00,114,当日剩余,4602.8000000000002,0,4664.5600000000004,0,4602.8,4664.56
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T19:00:00,2025-09-23T19:10:00,115,当日剩余,4878.9151000000002,0,4794.5933000000005,0,4878.9151,4794.5933
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T19:10:00,2025-09-23T19:20:00,116,当日剩余,5049.4296000000004,0,4953.598,0.022800000000000001,5049.4296,4953.5752
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T19:20:00,2025-09-23T19:30:00,117,当日剩余,4902.1899999999996,0,4906.8999999999996,0,4902.19,4906.9
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T19:30:00,2025-09-23T19:40:00,118,当日剩余,4891.8419000000004,0,4721.0181000000002,0,4891.8419,4721.0181
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T19:40:00,2025-09-23T19:50:00,119,当日剩余,4903.2757000000001,0,4705.3149999999996,0.0016000000000000001,4903.2757,4705.3134
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T19:50:00,2025-09-23T20:00:00,120,当日剩余,4818.6800000000003,0,4871.4700000000003,0,4818.68,4871.47
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T20:00:00,2025-09-23T20:10:00,121,当日剩余,4696.7020000000002,0,4963.0686999999998,0,4696.702,4963.0687
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T20:10:00,2025-09-23T20:20:00,122,当日剩余,4700.0445,0,5061.4062000000004,0,4700.0445,5061.4062
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T20:20:00,2025-09-23T20:30:00,123,当日剩余,4852.2200000000003,0,5038.25,0,4852.22,5038.25
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T20:30:00,2025-09-23T20:40:00,124,当日剩余,4995.9449999999997,0,4709.3716999999997,0,4995.945,4709.3717
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T20:40:00,2025-09-23T20:50:00,125,当日剩余,4921.7776999999996,0,4809.9708000000001,0,4921.7777,4809.9708
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T20:50:00,2025-09-23T21:00:00,126,当日剩余,4789.9399999999996,0,5215.3000000000002,0,4789.94,5215.3
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T21:00:00,2025-09-23T21:10:00,127,当日剩余,4921.2572,0,5055.1463000000003,0,4921.2572,5055.1463
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T21:10:00,2025-09-23T21:20:00,128,当日剩余,4795.1606000000002,0,4827.5711000000001,0,4795.1606,4827.5711
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T21:20:00,2025-09-23T21:30:00,129,当日剩余,4582.3000000000002,0,4880.29,0,4582.3,4880.29
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T21:30:00,2025-09-23T21:40:00,130,当日剩余,4908.0857999999998,0,4979.2147999999997,0,4908.0858,4979.2148
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T21:40:00,2025-09-23T21:50:00,131,当日剩余,4661.9285,0,4609.1189999999997,0,4661.9285,4609.119
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T21:50:00,2025-09-23T22:00:00,132,当日剩余,3835.6300000000001,0,3835.46,0,3835.63,3835.46
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T22:00:00,2025-09-23T22:10:00,133,当日剩余,3598.3753000000002,0,3320.6493999999998,0,3598.3753,3320.6494
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T22:10:00,2025-09-23T22:20:00,134,当日剩余,3658.3589000000002,0,3496.0713999999998,0,3658.3589,3496.0714
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T22:20:00,2025-09-23T22:30:00,135,当日剩余,3679.4899999999998,0,3883.2399999999998,0,3679.49,3883.24
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T22:30:00,2025-09-23T22:40:00,136,当日剩余,3675.7073,0,3580.1990999999998,0,3675.7073,3580.1991
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T22:40:00,2025-09-23T22:50:00,137,当日剩余,3704.1898000000001,0,3332.1136999999999,0,3704.1898,3332.1137
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T22:50:00,2025-09-23T23:00:00,138,当日剩余,3714.1300000000001,0,3416.0999999999999,0,3714.13,3416.1
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T23:00:00,2025-09-23T23:10:00,139,当日剩余,3626.4468999999999,0,3387.9351999999999,0,3626.4469,3387.9352
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T23:10:00,2025-09-23T23:20:00,140,当日剩余,3690.0841,0,3459.0093999999999,0,3690.0841,3459.0094
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T23:20:00,2025-09-23T23:30:00,141,当日剩余,3800.23,0,3661.9499999999998,0,3800.23,3661.95
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T23:30:00,2025-09-23T23:40:00,142,当日剩余,3632.9661000000001,0,3702.4038,0,3632.9661,3702.4038
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T23:40:00,2025-09-23T23:50:00,143,当日剩余,3700.6194,0,3409.7885000000001,0,3700.6194,3409.7885
2025-09-23,2025-09-23T00:00:00,0,2025-09-23T23:50:00,2025-09-24T00:00:00,144,当日剩余,3923.3099999999999,0,3147.6100000000001,0,3923.31,3147.61
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T06:00:00,2025-09-23T06:10:00,1,当日剩余,4773.4968073178088,125.76829999999998,4911.4157999999998,148.7833,4647.728507317809,4762.6325
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T06:10:00,2025-09-23T06:20:00,2,当日剩余,4664.2619073178093,377.30489999999998,4831.9735000000001,376.01459999999997,4286.957007317809,4455.9589
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T06:20:00,2025-09-23T06:30:00,3,当日剩余,4623.4572073178088,628.8415,4792.1999999999998,649.38750000000005,3994.6157073178088,4142.8125
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T06:30:00,2025-09-23T06:40:00,4,当日剩余,4661.5861073178094,880.37810000000002,4757.3085000000001,973.80439999999999,3781.2080073178095,3783.5041
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T06:40:00,2025-09-23T06:50:00,5,当日剩余,4674.6409073178093,1131.9146999999998,4755.1526000000003,1245.8597,3542.7262073178094,3509.2929000000004
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T06:50:00,2025-09-23T07:00:00,6,当日剩余,4631.7472073178096,1383.4512999999999,4789.0500000000002,1511.7750000000001,3248.29590731781,3277.275
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T07:00:00,2025-09-23T07:10:00,7,当日剩余,4614.311207317809,1697.7894333333334,4816.2820000000002,1907.9449999999999,2916.5217739844757,2908.3370000000004
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T07:10:00,2025-09-23T07:20:00,8,当日剩余,4745.477107317809,2074.9290999999998,4786.2178999999996,2234.3678,2670.548007317809,2551.8500999999997
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T07:20:00,2025-09-23T07:30:00,9,当日剩余,4851.2672073178092,2452.0687666666668,4660.5100000000002,2492.5875000000001,2399.1984406511424,2167.9225
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T07:30:00,2025-09-23T07:40:00,10,当日剩余,4740.489707317809,2829.2084333333337,4606.8822,2894.0726,1911.2812739844753,1712.8096
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T07:40:00,2025-09-23T07:50:00,11,当日剩余,5317.8478073178094,3206.3481000000002,5489.8416999999999,3343.4603999999999,2111.499707317809,2146.3813
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T07:50:00,2025-09-23T08:00:00,12,当日剩余,6374.2772073178094,3583.4877666666666,6701.0600000000004,3753.1125000000002,2790.7894406511427,2947.9475
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T08:00:00,2025-09-23T08:10:00,13,当日剩余,6690.7371073178092,3943.5184833333333,6664.9868999999999,4119.6248999999998,2747.218623984476,2545.362
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T08:10:00,2025-09-23T08:20:00,14,当日剩余,6561.0151073178095,4286.4402499999997,6469.7028,4427.9049000000005,2274.57485731781,2041.7978999999996
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T08:20:00,2025-09-23T08:30:00,15,当日剩余,6406.217207317809,4629.3620166666669,6635.9700000000003,4698.6374999999998,1776.855190651142,1937.3325000000004
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T08:30:00,2025-09-23T08:40:00,16,当日剩余,6344.5914073178092,4972.2837833333333,6600.0815000000002,4997.0929999999998,1372.3076239844759,1602.9885000000004
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T08:40:00,2025-09-23T08:50:00,17,当日剩余,6349.9053073178093,5315.2055500000006,6462.4233000000004,5400.3213999999998,1034.6997573178087,1062.1019000000006
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T08:50:00,2025-09-23T09:00:00,18,当日剩余,6413.9172073178088,5658.127316666667,6427.5699999999997,5807.8500000000004,755.7898906511418,619.7199999999993
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T09:00:00,2025-09-23T09:10:00,19,当日剩余,6531.7513073178088,5886.2220916666665,6551.7343000000001,6020.5510999999997,645.5292156511423,531.1832000000004
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T09:10:00,2025-09-23T09:20:00,20,当日剩余,6515.5185073178091,5999.4898750000011,6611.8297000000002,6159.4673000000003,516.0286323178079,452.3624
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T09:20:00,2025-09-23T09:30:00,21,当日剩余,6319.0572073178091,6112.7576583333339,6584.4200000000001,6306.2624999999998,206.29954898447522,278.15750000000025
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T09:30:00,2025-09-23T09:40:00,22,当日剩余,6112.2745073178094,6226.0254416666667,6627.8892999999998,6423.4053000000004,-113.7509343488573,204.48399999999947
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T09:40:00,2025-09-23T09:50:00,23,当日剩余,6161.2812073178093,6339.2932249999994,6567.1755999999996,6483.3050000000003,-178.01201768219016,83.87059999999929
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T09:50:00,2025-09-23T10:00:00,24,当日剩余,6392.5472073178089,6452.561008333334,6455.96,6487.7624999999998,-60.01380101552513,-31.80249999999978
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T10:00:00,2025-09-23T10:10:00,25,当日剩余,6468.7942073178092,6594.1990916666673,6527.0911999999998,6506.7574000000004,-125.4048843488581,20.333799999999428
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T10:10:00,2025-09-23T10:20:00,26,当日剩余,6441.9889073178092,6764.2074750000002,6488.4498999999996,6763.9313000000002,-322.21856768219095,-275.4814000000006
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T10:20:00,2025-09-23T10:30:00,27,当日剩余,6413.8572073178093,6934.215858333333,6336.1099999999997,7139.6999999999998,-520.3586510155237,-803.5900000000001
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T10:30:00,2025-09-23T10:40:00,28,当日剩余,6413.1017073178091,7104.2242416666668,6376.9431999999997,7257.6774999999998,-691.1225343488577,-880.7343000000001
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T10:40:00,2025-09-23T10:50:00,29,当日剩余,6386.429007317809,7274.2326250000006,6473.6947,7240.5730999999996,-887.8036176821915,-766.8783999999996
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T10:50:00,2025-09-23T11:00:00,30,当日剩余,6351.3772073178088,7444.2410083333334,6470.5600000000004,7359.6750000000002,-1092.8638010155246,-889.1149999999998
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T11:00:00,2025-09-23T11:10:00,31,当日剩余,6384.9168073178089,7635.4525666666668,6357.1346000000003,7784.7848999999997,-1250.535759348858,-1427.6502999999993
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T11:10:00,2025-09-23T11:20:00,32,当日剩余,6439.0912073178088,7847.8672999999999,6310.6975000000002,8209.6885999999995,-1408.7760926821911,-1898.9910999999993
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T11:20:00,2025-09-23T11:30:00,33,当日剩余,6442.8372073178089,8060.2820333333329,6431.5200000000004,8399.7374999999993,-1617.444826015524,-1968.2174999999988
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T11:30:00,2025-09-23T11:40:00,34,当日剩余,6348.9469073178088,8272.696766666666,6604.0357000000004,8379.6790000000001,-1923.7498593488572,-1775.6432999999997
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T11:40:00,2025-09-23T11:50:00,35,当日剩余,6169.7405073178088,8485.1114999999991,6371.5522000000001,8435.4109000000008,-2315.3709926821903,-2063.8587000000007
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T11:50:00,2025-09-23T12:00:00,36,当日剩余,5945.8972073178093,8697.5262333333339,5893.6899999999996,8613.5625,-2751.6290260155247,-2719.8725000000004
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T12:00:00,2025-09-23T12:10:00,37,当日剩余,5768.7500073178089,8731.9681833333325,5815.5592999999999,8690.3914999999997,-2963.2181760155236,-2874.8322
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T12:10:00,2025-09-23T12:20:00,38,当日剩余,5860.2452073178092,8588.4373500000002,5929.8451999999997,8581.2693999999992,-2728.192142682191,-2651.4241999999995
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T12:20:00,2025-09-23T12:30:00,39,当日剩余,6072.2872073178096,8444.906516666666,5958.4300000000003,8484.4874999999993,-2372.6193093488564,-2526.057499999999
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T12:30:00,2025-09-23T12:40:00,40,当日剩余,6029.7565073178093,8301.3756833333337,5882.5546000000004,8645.3297000000002,-2271.6191760155243,-2762.7751
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T12:40:00,2025-09-23T12:50:00,41,当日剩余,6041.6395073178091,8157.8448499999995,6091.5911999999998,8546.6640000000007,-2116.2053426821903,-2455.072800000001
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T12:50:00,2025-09-23T13:00:00,42,当日剩余,6183.2972073178089,8014.3140166666662,6408.5299999999997,8135.1374999999998,-1831.0168093488574,-1726.6075
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T13:00:00,2025-09-23T13:10:00,43,当日剩余,6179.1297073178093,7859.3759249999994,6253.4832999999999,7884.9488000000001,-1680.24621768219,-1631.4655000000002
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T13:10:00,2025-09-23T13:20:00,44,当日剩余,5996.0569073178094,7693.0305749999998,6080.4251000000004,7754.0987999999998,-1696.9736676821904,-1673.6736999999994
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T13:20:00,2025-09-23T13:30:00,45,当日剩余,5894.9772073178092,7526.6852249999993,6115.6300000000001,7607.2875000000004,-1631.70801768219,-1491.6575000000003
2025-09-23,2025-09-23T06:00:00,6,2025-09-23T13:30:00,2025-09-23T13:40:00,46,当日剩余,6161.6819073178094,7360.3398749999997,6161.9413999999997,7394.5585000000001,-1198.6579676821902,-1232.6171000000004
