policy,date,block_id,physical_interval,charge_bus_kwh,discharge_bus_kwh,soc_0_kwh,soc_24_kwh
MAIN,2025-07-19,1,0:00-4:00,926.7127122484766,91.84702758195,4816.997785780989,9159.23011839758
MAIN,2025-07-19,2,4:00-8:00,683.4262517174911,2452.265029530808,4816.997785780989,9159.23011839758
MAIN,2025-07-19,3,8:00-12:00,8178.52035691041,0.0,4816.997785780989,9159.23011839758
MAIN,2025-07-19,4,12:00-16:00,0.0,0.0,4816.997785780989,9159.23011839758
MAIN,2025-07-19,5,16:00-20:00,64.47947396011949,5457.069606458057,4816.997785780989,9159.23011839758
MAIN,2025-07-19,6,20:00-24:00,8454.640381704703,2920.1103700726217,4816.997785780989,9159.23011839758
MAIN,2025-07-20,1,0:00-4:00,1826.7207104817635,2.950882048055973,9159.23011839758,10010.6953114226
MAIN,2025-07-20,2,4:00-8:00,55.88536534294892,5087.201685000335,9159.23011839758,10010.6953114226
MAIN,2025-07-20,3,8:00-12:00,6203.848220667316,1609.5585666666666,9159.23011839758,10010.6953114226
MAIN,2025-07-20,4,12:00-16:00,2430.514646500437,342.34081666666657,9159.23011839758,10010.6953114226
MAIN,2025-07-20,5,16:00-20:00,0.0,5161.752904245742,9159.23011839758,10010.6953114226
MAIN,2025-07-20,6,20:00-24:00,8746.126783486841,2632.98401009826,9159.23011839758,10010.6953114226
MAIN,2025-07-21,1,0:00-4:00,911.6515646473604,28.06354764470097,10010.6953114226,10192.216451764436
MAIN,2025-07-21,2,4:00-8:00,430.71583022303366,5028.32980470127,10010.6953114226,10192.216451764436
MAIN,2025-07-21,3,8:00-12:00,6814.176566666667,2068.8479,10010.6953114226,10192.216451764436
MAIN,2025-07-21,4,12:00-16:00,2027.9863949225655,457.4095477785489,10010.6953114226,10192.216451764436
MAIN,2025-07-21,5,16:00-20:00,147.04723532405296,5313.434626652941,10010.6953114226,10192.216451764436
MAIN,2025-07-21,6,20:00-24:00,8868.565215923543,2492.661221157739,10010.6953114226,10192.216451764436
MAIN,2025-07-22,1,0:00-4:00,727.0198382182475,41.88087554477363,10192.216451764436,9857.384337586884
MAIN,2025-07-22,2,4:00-8:00,502.6846235326496,4643.016653291928,10192.216451764436,9857.384337586884
MAIN,2025-07-22,3,8:00-12:00,6081.764682639602,1504.9361499999995,10192.216451764436,9857.384337586884
MAIN,2025-07-22,4,12:00-16:00,2406.219072377454,1134.4885833333333,10192.216451764436,9857.384337586884
MAIN,2025-07-22,5,16:00-20:00,0.0,5364.816640534316,10192.216451764436,9857.384337586884
MAIN,2025-07-22,6,20:00-24:00,8822.67878596532,2629.907272269401,10192.216451764436,9857.384337586884
MAIN,2025-07-23,1,0:00-4:00,1166.7304585164063,151.73479123613038,9857.384337586884,9250.475873397225
MAIN,2025-07-23,2,4:00-8:00,199.89661886033053,5536.351139977707,9857.384337586884,9250.475873397225
MAIN,2025-07-23,3,8:00-12:00,6654.93180035721,2012.1121666666668,9857.384337586884,9250.475873397225
MAIN,2025-07-23,4,12:00-16:00,3595.8621848820785,1063.306124580313,9857.384337586884,9250.475873397225
MAIN,2025-07-23,5,16:00-20:00,254.48266918129397,5668.148595529076,9857.384337586884,9250.475873397225
MAIN,2025-07-23,6,20:00-24:00,8435.98138252116,2563.9517423787647,9857.384337586884,9250.475873397225
MAIN,2025-07-24,1,0:00-4:00,1610.9319117383127,56.28563995073967,9250.475873397225,5000.141092847046
MAIN,2025-07-24,2,4:00-8:00,808.266131375259,4763.979962168312,9250.475873397225,5000.141092847046
MAIN,2025-07-24,3,8:00-12:00,6663.846894410977,1142.4290833333334,9250.475873397225,5000.141092847046
MAIN,2025-07-24,4,12:00-16:00,1442.462116766486,1197.5946359515729,9250.475873397225,5000.141092847046
MAIN,2025-07-24,5,16:00-20:00,112.16455417521048,5687.653480836818,9250.475873397225,5000.141092847046
MAIN,2025-07-24,6,20:00-24:00,3535.718692184316,2457.8046437813405,9250.475873397225,5000.141092847046
MAIN,2025-07-25,1,0:00-4:00,1033.556494346549,12.323035537750684,5000.141092847046,4087.813404027185
MAIN,2025-07-25,2,4:00-8:00,473.8390889190623,2915.617446305534,5000.141092847046,4087.813404027185
MAIN,2025-07-25,3,8:00-12:00,8551.633426957775,0.0,5000.141092847046,4087.813404027185
MAIN,2025-07-25,4,12:00-16:00,0.0,0.0,5000.141092847046,4087.813404027185
MAIN,2025-07-25,5,16:00-20:00,0.0,5313.340796714897,5000.141092847046,4087.813404027185
MAIN,2025-07-25,6,20:00-24:00,2548.8066764231417,2792.1605475633824,5000.141092847046,4087.813404027185
MAIN,2025-07-26,1,0:00-4:00,1164.155131539936,97.47867008817946,4087.813404027185,9848.971798618484
MAIN,2025-07-26,2,4:00-8:00,867.5480498922603,2307.4673736410045,4087.813404027185,9848.971798618484
MAIN,2025-07-26,3,8:00-12:00,8395.35111499338,0.0,4087.813404027185,9848.971798618484
MAIN,2025-07-26,4,12:00-16:00,0.0,0.0,4087.813404027185,9848.971798618484
MAIN,2025-07-26,5,16:00-20:00,0.0,5159.923335182434,4087.813404027185,9848.971798618484
MAIN,2025-07-26,6,20:00-24:00,8839.321054245764,2855.8521,4087.813404027185,9848.971798618484
MAIN,2025-07-27,1,0:00-4:00,914.4145059175096,174.74772586627194,9848.971798618484,9439.197671383628
MAIN,2025-07-27,2,4:00-8:00,507.8284847048137,6347.186587375226,9848.971798618484,9439.197671383628
MAIN,2025-07-27,3,8:00-12:00,6513.213083333334,2414.1571279192194,9848.971798618484,9439.197671383628
MAIN,2025-07-27,4,12:00-16:00,5177.74891034018,862.7939520785598,9848.971798618484,9439.197671383628
MAIN,2025-07-27,5,16:00-20:00,239.09824223880184,5813.423605024285,9848.971798618484,9439.197671383628
MAIN,2025-07-27,6,20:00-24:00,8620.294974580152,2554.292259150785,9848.971798618484,9439.197671383628
MAIN,2025-07-28,1,0:00-4:00,1589.437265526682,62.72208932188016,9439.197671383628,9321.221483677751
MAIN,2025-07-28,2,4:00-8:00,612.3022016850466,4612.893482286605,9439.197671383628,9321.221483677751
MAIN,2025-07-28,3,8:00-12:00,5863.677956923025,3060.1901666666663,9439.197671383628,9321.221483677751
MAIN,2025-07-28,4,12:00-16:00,3984.438118806881,835.9564352935815,9439.197671383628,9321.221483677751
MAIN,2025-07-28,5,16:00-20:00,375.9013393353076,5728.945413415242,9439.197671383628,9321.221483677751
MAIN,2025-07-28,6,20:00-24:00,8405.169544819237,2678.5213878992195,9439.197671383628,9321.221483677751
MAIN,2025-07-29,1,0:00-4:00,1783.075134588485,113.39019432665124,9321.221483677751,9715.622159444703
MAIN,2025-07-29,2,4:00-8:00,537.4323859664634,3528.8126999999995,9321.221483677751,9715.622159444703
MAIN,2025-07-29,3,8:00-12:00,5469.510571985058,2777.668550000001,9321.221483677751,9715.622159444703
MAIN,2025-07-29,4,12:00-16:00,2696.221219003214,743.0817333333337,9321.221483677751,9715.622159444703
MAIN,2025-07-29,5,16:00-20:00,0.0,5486.030579846698,9321.221483677751,9715.622159444703
MAIN,2025-07-29,6,20:00-24:00,8771.375403182792,2594.7235532311315,9321.221483677751,9715.622159444703
MAIN,2025-07-30,1,0:00-4:00,1077.9454586733389,76.30891435359297,9715.622159444703,9785.988224136978
MAIN,2025-07-30,2,4:00-8:00,525.6150933564077,4278.141239443944,9715.622159444703,9785.988224136978
MAIN,2025-07-30,3,8:00-12:00,6240.389978925069,2727.8983166666667,9715.622159444703,9785.988224136978
MAIN,2025-07-30,4,12:00-16:00,2476.8014677184883,467.4615143090325,9715.622159444703,9785.988224136978
MAIN,2025-07-30,5,16:00-20:00,234.6528504264325,5339.738729721158,9715.622159444703,9785.988224136978
MAIN,2025-07-30,6,20:00-24:00,8690.897132226924,2636.6264321571557,9715.622159444703,9785.988224136978
MAIN,2025-07-31,1,0:00-4:00,1232.0118408500186,85.31899281179244,9785.988224136978,4425.331172380045
MAIN,2025-07-31,2,4:00-8:00,767.2751723232132,4056.4326258800606,9785.988224136978,4425.331172380045
MAIN,2025-07-31,3,8:00-12:00,6338.350684584279,2697.59165,9785.988224136978,4425.331172380045
MAIN,2025-07-31,4,12:00-16:00,2463.56055877681,997.0167208242244,9785.988224136978,4425.331172380045
MAIN,2025-07-31,5,16:00-20:00,48.66659113967358,5670.964528587385,9785.988224136978,4425.331172380045
MAIN,2025-07-31,6,20:00-24:00,3350.879594926056,2819.869826983816,9785.988224136978,4425.331172380045
MAIN,2025-08-01,1,0:00-4:00,944.8062464728376,41.84571023634169,4425.331172380045,4762.362034554951
MAIN,2025-08-01,2,4:00-8:00,814.681928912028,1563.3889835526618,4425.331172380045,4762.362034554951
MAIN,2025-08-01,3,8:00-12:00,7305.248415537309,0.0,4425.331172380045,4762.362034554951
MAIN,2025-08-01,4,12:00-16:00,0.0,0.0,4425.331172380045,4762.362034554951
MAIN,2025-08-01,5,16:00-20:00,3.4945933709908177,5382.745336477546,4425.331172380045,4762.362034554951
MAIN,2025-08-01,6,20:00-24:00,3480.22691232842,2872.943252039521,4425.331172380045,4762.362034554951
MAIN,2025-08-02,1,0:00-4:00,1259.9902783340945,2.5677514355323865,4762.362034554951,9886.554744589546
MAIN,2025-08-02,2,4:00-8:00,758.009201303928,2771.8140117009016,4762.362034554951,9886.554744589546
MAIN,2025-08-02,3,8:00-12:00,8115.649819173059,0.0,4762.362034554951,9886.554744589546
MAIN,2025-08-02,4,12:00-16:00,19.917992155759645,16.1335736461657,4762.362034554951,9886.554744589546
MAIN,2025-08-02,5,16:00-20:00,28.676277593779016,5213.612390980204,4762.362034554951,9886.554744589546
MAIN,2025-08-02,6,20:00-24:00,8879.943518234299,2824.4703735099474,4762.362034554951,9886.554744589546
MAIN,2025-08-03,1,0:00-4:00,1016.337145351256,1.132357865107565,9886.554744589546,9064.28092641904
MAIN,2025-08-03,2,4:00-8:00,113.93027453057609,5224.790464118431,9886.554744589546,9064.28092641904
MAIN,2025-08-03,3,8:00-12:00,7378.833055656787,844.3478333333337,9886.554744589546,9064.28092641904
MAIN,2025-08-03,4,12:00-16:00,0.0,0.0,9886.554744589546,9064.28092641904
MAIN,2025-08-03,5,16:00-20:00,0.0,5762.330643676452,9886.554744589546,9064.28092641904
MAIN,2025-08-03,6,20:00-24:00,8471.276780733182,2661.55071494029,9886.554744589546,9064.28092641904
MAIN,2025-08-04,1,0:00-4:00,1950.1072425529103,126.73654930921452,9064.28092641904,9438.789602395991
MAIN,2025-08-04,2,4:00-8:00,228.39112393615744,5404.332561324067,9064.28092641904,9438.789602395991
MAIN,2025-08-04,3,8:00-12:00,7446.32458027802,940.3756666666668,9064.28092641904,9438.789602395991
MAIN,2025-08-04,4,12:00-16:00,313.2388842074458,64.92225866489866,9064.28092641904,9438.789602395991
MAIN,2025-08-04,5,16:00-20:00,123.6003854308104,5667.771325607073,9064.28092641904,9438.789602395991
MAIN,2025-08-04,6,20:00-24:00,8670.060082349044,2631.49889203988,9064.28092641904,9438.789602395991
MAIN,2025-08-05,1,0:00-4:00,1559.991435610054,95.20661676724092,9438.789602395991,9482.352911600685
MAIN,2025-08-05,2,4:00-8:00,229.18142327764104,5172.603773120316,9438.789602395991,9482.352911600685
MAIN,2025-08-05,3,8:00-12:00,7161.328016666667,1338.103983333334,9438.789602395991,9482.352911600685
MAIN,2025-08-05,4,12:00-16:00,761.6740599162141,35.85796666666647,9438.789602395991,9482.352911600685
MAIN,2025-08-05,5,16:00-20:00,34.225942070610856,5406.945541001046,9438.789602395991,9482.352911600685
MAIN,2025-08-05,6,20:00-24:00,8534.145848947333,2719.3179892828703,9438.789602395991,9482.352911600685
MAIN,2025-08-06,1,0:00-4:00,1554.891508758859,93.32860549452198,9482.352911600685,8592.185986131733
MAIN,2025-08-06,2,4:00-8:00,24.381312295348227,4968.936577057692,9482.352911600685,8592.185986131733
MAIN,2025-08-06,3,8:00-12:00,7601.407590483276,1218.978733333333,9482.352911600685,8592.185986131733
MAIN,2025-08-06,4,12:00-16:00,374.94953016966457,1138.9319068338418,9482.352911600685,8592.185986131733
MAIN,2025-08-06,5,16:00-20:00,599.0465270772719,5526.30932174511,9482.352911600685,8592.185986131733
MAIN,2025-08-06,6,20:00-24:00,8288.689984538338,2793.7919156489907,9482.352911600685,8592.185986131733
MAIN,2025-08-07,1,0:00-4:00,2307.721827482342,82.01753561791156,8592.185986131733,3664.2564880028167
MAIN,2025-08-07,2,4:00-8:00,267.43909504706966,5715.546649149475,8592.185986131733,3664.2564880028167
MAIN,2025-08-07,3,8:00-12:00,7376.811169294913,1111.0658000000003,8592.185986131733,3664.2564880028167
MAIN,2025-08-07,4,12:00-16:00,1055.0140158902711,19.996149999999943,8592.185986131733,3664.2564880028167
MAIN,2025-08-07,5,16:00-20:00,0.0,5459.053911721956,8592.185986131733,3664.2564880028167
MAIN,2025-08-07,6,20:00-24:00,2195.9286749889698,2741.817475816574,8592.185986131733,3664.2564880028167
MAIN,2025-08-08,1,0:00-4:00,1150.0474888755084,5.135095476371703,3664.2564880028167,4074.808965087186
MAIN,2025-08-08,2,4:00-8:00,1138.891563838503,2156.393883333333,3664.2564880028167,4074.808965087186
MAIN,2025-08-08,3,8:00-12:00,8308.219144331879,0.0,3664.2564880028167,4074.808965087186
MAIN,2025-08-08,4,12:00-16:00,0.0,0.0,3664.2564880028167,4074.808965087186
MAIN,2025-08-08,5,16:00-20:00,158.60080111459237,5404.182382236153,3664.2564880028167,4074.808965087186
MAIN,2025-08-08,6,20:00-24:00,2594.552667276934,2878.5438585825163,3664.2564880028167,4074.808965087186
MAIN,2025-08-09,1,0:00-4:00,886.1164387424003,72.10995800452497,4074.808965087186,9371.227258040157
MAIN,2025-08-09,2,4:00-8:00,889.4288542291291,2255.4174795286185,4074.808965087186,9371.227258040157
MAIN,2025-08-09,3,8:00-12:00,8570.379853886097,0.0,4074.808965087186,9371.227258040157
MAIN,2025-08-09,4,12:00-16:00,0.0,0.0,4074.808965087186,9371.227258040157
MAIN,2025-08-09,5,16:00-20:00,10.288645576228484,5354.812718914236,4074.808965087186,9371.227258040157
MAIN,2025-08-09,6,20:00-24:00,8395.218456525263,2739.54350155183,4074.808965087186,9371.227258040157
MAIN,2025-08-10,1,0:00-4:00,1673.962325676894,80.59446368063004,9371.227258040157,9828.987176426284
MAIN,2025-08-10,2,4:00-8:00,13.062281044692806,4890.784433333334,9371.227258040157,9828.987176426284
MAIN,2025-08-10,3,8:00-12:00,6686.705944505991,1090.8280000000002,9371.227258040157,9828.987176426284
MAIN,2025-08-10,4,12:00-16:00,712.7880988615441,136.03314373378976,9371.227258040157,9828.987176426284
MAIN,2025-08-10,5,16:00-20:00,218.78463360981172,5238.795334093121,9371.227258040157,9828.987176426284
MAIN,2025-08-10,6,20:00-24:00,8678.514663702375,2717.873236006678,9371.227258040157,9828.987176426284
MAIN,2025-08-11,1,0:00-4:00,881.4163851663592,209.12222872881276,9828.987176426284,9149.745712031803
MAIN,2025-08-11,2,4:00-8:00,463.1046427636612,5468.735629344824,9828.987176426284,9149.745712031803
MAIN,2025-08-11,3,8:00-12:00,6806.183697326101,1596.6784000000002,9828.987176426284,9149.745712031803
MAIN,2025-08-11,4,12:00-16:00,2005.5986072006544,78.15789999999993,9828.987176426284,9149.745712031803
MAIN,2025-08-11,5,16:00-20:00,21.80747270147347,5722.338992354361,9828.987176426284,9149.745712031803
MAIN,2025-08-11,6,20:00-24:00,8618.644000954966,2761.655560478733,9828.987176426284,9149.745712031803
MAIN,2025-08-12,1,0:00-4:00,1693.8689675584124,101.83888000878358,9149.745712031803,8996.42401131744
MAIN,2025-08-12,2,4:00-8:00,336.32606405014394,4934.098569756106,9149.745712031803,8996.42401131744
MAIN,2025-08-12,3,8:00-12:00,5326.337750000001,949.4101666666668,9149.745712031803,8996.42401131744
MAIN,2025-08-12,4,12:00-16:00,2153.097996203056,486.56651334425055,9149.745712031803,8996.42401131744
MAIN,2025-08-12,5,16:00-20:00,394.6697960907695,6030.745257503134,9149.745712031803,8996.42401131744
MAIN,2025-08-12,6,20:00-24:00,8662.693345908268,2674.595218410621,9149.745712031803,8996.42401131744
MAIN,2025-08-13,1,0:00-4:00,1901.522783599281,130.52214980648694,8996.42401131744,9519.052544446542
MAIN,2025-08-13,2,4:00-8:00,344.90291639652503,5278.457027375815,8996.42401131744,9519.052544446542
MAIN,2025-08-13,3,8:00-12:00,5037.397307836412,1041.2793666666662,8996.42401131744,9519.052544446542
MAIN,2025-08-13,4,12:00-16:00,2782.6585152088574,80.37310000000025,8996.42401131744,9519.052544446542
MAIN,2025-08-13,5,16:00-20:00,14.6401878168783,5588.998589101301,8996.42401131744,9519.052544446542
MAIN,2025-08-13,6,20:00-24:00,8772.031538314443,2681.0582190631817,8996.42401131744,9519.052544446542
MAIN,2025-08-14,1,0:00-4:00,1386.9698445106892,122.45743905632683,9519.052544446542,4184.89373516975
MAIN,2025-08-14,2,4:00-8:00,187.48712963059447,5983.103375328193,9519.052544446542,4184.89373516975
MAIN,2025-08-14,3,8:00-12:00,6840.393650230941,1846.7398,9519.052544446542,4184.89373516975
MAIN,2025-08-14,4,12:00-16:00,2826.079405729793,0.0,9519.052544446542,4184.89373516975
MAIN,2025-08-14,5,16:00-20:00,253.0851342796517,5907.61072549426,9519.052544446542,4184.89373516975
MAIN,2025-08-14,6,20:00-24:00,3027.5345259546643,2703.286837642765,9519.052544446542,4184.89373516975
MAIN,2025-08-15,1,0:00-4:00,738.5124857797418,56.91380749642804,4184.89373516975,4270.57059147048
MAIN,2025-08-15,2,4:00-8:00,877.8392071250819,2378.576993658101,4184.89373516975,4270.57059147048
MAIN,2025-08-15,3,8:00-12:00,8740.545145986229,0.0,4184.89373516975,4270.57059147048
MAIN,2025-08-15,4,12:00-16:00,0.0,0.0,4184.89373516975,4270.57059147048
MAIN,2025-08-15,5,16:00-20:00,124.8742149974278,5354.698964147917,4184.89373516975,4270.57059147048
MAIN,2025-08-15,6,20:00-24:00,2816.131790367879,2904.0023678745533,4184.89373516975,4270.57059147048
MAIN,2025-08-16,1,0:00-4:00,617.4196674454286,138.78483746115825,4270.57059147048,9347.02367631574
MAIN,2025-08-16,2,4:00-8:00,939.2602660893529,2286.4625655973623,4270.57059147048,9347.02367631574
MAIN,2025-08-16,3,8:00-12:00,8692.374227866563,0.0,4270.57059147048,9347.02367631574
MAIN,2025-08-16,4,12:00-16:00,0.0,0.0,4270.57059147048,9347.02367631574
MAIN,2025-08-16,5,16:00-20:00,38.839796751922,5640.750164887108,4270.57059147048,9347.02367631574
MAIN,2025-08-16,6,20:00-24:00,8753.61599366529,2788.8177166666665,4270.57059147048,9347.02367631574
MAIN,2025-08-17,1,0:00-4:00,1410.3605009862183,150.50910528117208,9347.02367631574,9348.20507378068
MAIN,2025-08-17,2,4:00-8:00,391.98278834287584,5763.923234426227,9347.02367631574,9348.20507378068
MAIN,2025-08-17,3,8:00-12:00,5872.564148883683,985.5386833333332,9347.02367631574,9348.20507378068
MAIN,2025-08-17,4,12:00-16:00,2457.9934437089105,0.0,9347.02367631574,9348.20507378068
MAIN,2025-08-17,5,16:00-20:00,120.67025832873202,5803.773301880414,9347.02367631574,9348.20507378068
MAIN,2025-08-17,6,20:00-24:00,8630.941253634905,2591.6474564075197,9347.02367631574,9348.20507378068
MAIN,2025-08-18,1,0:00-4:00,1641.287531261583,228.3396988933204,9348.20507378068,9320.036481928242
MAIN,2025-08-18,2,4:00-8:00,257.5735552059519,5590.909757537518,9348.20507378068,9320.036481928242
MAIN,2025-08-18,3,8:00-12:00,6889.8239,1603.4113666666667,9348.20507378068,9320.036481928242
MAIN,2025-08-18,4,12:00-16:00,2050.5980464891168,50.54299999999989,9348.20507378068,9320.036481928242
MAIN,2025-08-18,5,16:00-20:00,178.93700387252582,5686.931418268996,9348.20507378068,9320.036481928242
MAIN,2025-08-18,6,20:00-24:00,8482.209784267703,2660.5646463891726,9348.20507378068,9320.036481928242
MAIN,2025-08-19,1,0:00-4:00,1348.943917489505,166.63406972481664,9320.036481928242,9154.372047724795
MAIN,2025-08-19,2,4:00-8:00,578.6402015790622,5033.614550456136,9320.036481928242,9154.372047724795
MAIN,2025-08-19,3,8:00-12:00,7414.176648400808,1131.449066666666,9320.036481928242,9154.372047724795
MAIN,2025-08-19,4,12:00-16:00,254.2400923068938,135.31821664009908,9320.036481928242,9154.372047724795
MAIN,2025-08-19,5,16:00-20:00,32.373300411761896,5553.760745822559,9320.036481928242,9154.372047724795
MAIN,2025-08-19,6,20:00-24:00,8387.252529127585,2720.978959818467,9320.036481928242,9154.372047724795
MAIN,2025-08-20,1,0:00-4:00,1758.7923730859025,99.33595003795848,9154.372047724795,9155.163555639174
MAIN,2025-08-20,2,4:00-8:00,192.3201047976029,6517.754218392682,9154.372047724795,9155.163555639174
MAIN,2025-08-20,3,8:00-12:00,4530.035839569832,2122.2457816073183,9154.372047724795,9155.163555639174
MAIN,2025-08-20,4,12:00-16:00,6458.796804553917,319.953766666667,9154.372047724795,9155.163555639174
MAIN,2025-08-20,5,16:00-20:00,143.93728216640758,5728.377094969081,9154.372047724795,9155.163555639174
MAIN,2025-08-20,6,20:00-24:00,8483.76134660306,2681.4122693324957,9154.372047724795,9155.163555639174
MAIN,2025-08-21,1,0:00-4:00,1664.6684737377118,120.88114659433802,9155.163555639174,4653.81105252676
MAIN,2025-08-21,2,4:00-8:00,1237.9972349906773,4237.80969694778,9155.163555639174,4653.81105252676
MAIN,2025-08-21,3,8:00-12:00,5258.168048638105,771.2317000000003,9155.163555639174,4653.81105252676
MAIN,2025-08-21,4,12:00-16:00,248.90280941885487,201.6112756292728,9155.163555639174,4653.81105252676
MAIN,2025-08-21,5,16:00-20:00,128.22034849452086,5597.339264662494,9155.163555639174,4653.81105252676
MAIN,2025-08-21,6,20:00-24:00,3269.80070413704,2686.6278406949864,9155.163555639174,4653.81105252676
MAIN,2025-08-22,1,0:00-4:00,791.81062229064,194.38338820826093,4653.81105252676,4188.203192154305
MAIN,2025-08-22,2,4:00-8:00,790.6902183513619,2396.3032217045647,4653.81105252676,4188.203192154305
MAIN,2025-08-22,3,8:00-12:00,8444.976520640397,0.0,4653.81105252676,4188.203192154305
MAIN,2025-08-22,4,12:00-16:00,0.0,3.380833333333385,4653.81105252676,4188.203192154305
MAIN,2025-08-22,5,16:00-20:00,281.31861466470855,5860.142656660187,4653.81105252676,4188.203192154305
MAIN,2025-08-22,6,20:00-24:00,3046.5192114862025,2782.6422762498423,4653.81105252676,4188.203192154305
MAIN,2025-08-23,1,0:00-4:00,999.223771273584,19.44632203479148,4188.203192154305,9595.479201621902
MAIN,2025-08-23,2,4:00-8:00,642.3853259270629,2089.2649567707003,4188.203192154305,9595.479201621902
MAIN,2025-08-23,3,8:00-12:00,8308.179058190239,0.0,4188.203192154305,9595.479201621902
MAIN,2025-08-23,4,12:00-16:00,0.0,0.0,4188.203192154305,9595.479201621902
MAIN,2025-08-23,5,16:00-20:00,0.0,5218.959081031409,4188.203192154305,9595.479201621902
MAIN,2025-08-23,6,20:00-24:00,8554.703752011872,2794.4196766384944,4188.203192154305,9595.479201621902
MAIN,2025-08-24,1,0:00-4:00,1278.5612865832843,9.672720565442203,9595.479201621902,9686.70671192287
MAIN,2025-08-24,2,4:00-8:00,71.73678638675773,5914.877016666667,9595.479201621902,9686.70671192287
MAIN,2025-08-24,3,8:00-12:00,8356.259433333335,1297.5173333333332,9595.479201621902,9686.70671192287
MAIN,2025-08-24,4,12:00-16:00,869.1507406266667,260.18789090760106,9595.479201621902,9686.70671192287
MAIN,2025-08-24,5,16:00-20:00,109.7244922262951,5334.097495242895,9595.479201621902,9686.70671192287
MAIN,2025-08-24,6,20:00-24:00,8408.933471307735,2567.9794144890866,9595.479201621902,9686.70671192287
MAIN,2025-08-25,1,0:00-4:00,1291.860591814525,44.44312010035173,9686.70671192287,9486.776756407478
MAIN,2025-08-25,2,4:00-8:00,74.54883901205707,6346.207492933098,9686.70671192287,9486.776756407478
MAIN,2025-08-25,3,8:00-12:00,5232.397478727775,1071.35245,9686.70671192287,9486.776756407478
MAIN,2025-08-25,4,12:00-16:00,4537.687414913897,735.6255097312143,9686.70671192287,9486.776756407478
MAIN,2025-08-25,5,16:00-20:00,248.60608411323796,5523.349904895108,9686.70671192287,9486.776756407478
MAIN,2025-08-25,6,20:00-24:00,8579.853036182143,2630.570772562628,9686.70671192287,9486.776756407478
MAIN,2025-08-26,1,0:00-4:00,1467.8061215195928,7.022039197599611,9486.776756407478,9834.509287140248
MAIN,2025-08-26,2,4:00-8:00,1.3928197281711618,5784.521131153471,9486.776756407478,9834.509287140248
MAIN,2025-08-26,3,8:00-12:00,7710.0616,1429.1314000000002,9486.776756407478,9834.509287140248
MAIN,2025-08-26,4,12:00-16:00,1316.2338697617108,98.77498333333348,9486.776756407478,9834.509287140248
MAIN,2025-08-26,5,16:00-20:00,22.93850534468624,5394.157786753787,9486.776756407478,9834.509287140248
MAIN,2025-08-26,6,20:00-24:00,8796.3922161819,2618.4417392565224,9486.776756407478,9834.509287140248
MAIN,2025-08-27,1,0:00-4:00,1124.5740982815273,41.963378034260586,9834.509287140248,9344.083167592344
MAIN,2025-08-27,2,4:00-8:00,51.84095932733257,5877.90691038847,9834.509287140248,9344.083167592344
MAIN,2025-08-27,3,8:00-12:00,7293.243085472974,2083.4201833333336,9834.509287140248,9344.083167592344
MAIN,2025-08-27,4,12:00-16:00,3108.720700535254,506.25475000000006,9834.509287140248,9344.083167592344
MAIN,2025-08-27,5,16:00-20:00,34.68075617941177,5637.346805049267,9834.509287140248,9344.083167592344
MAIN,2025-08-27,6,20:00-24:00,8553.498634459767,2629.4036505353606,9834.509287140248,9344.083167592344
MAIN,2025-08-28,1,0:00-4:00,1654.024010818057,29.434299595738707,9344.083167592344,4673.063924274983
MAIN,2025-08-28,2,4:00-8:00,217.1039140502885,5194.999297039269,9344.083167592344,4673.063924274983
MAIN,2025-08-28,3,8:00-12:00,5249.732624960567,2197.3403500000004,9344.083167592344,4673.063924274983
MAIN,2025-08-28,4,12:00-16:00,3891.394815358613,187.82774999999992,9344.083167592344,4673.063924274983
MAIN,2025-08-28,5,16:00-20:00,76.13632707008138,5548.87541615739,9344.083167592344,4673.063924274983
MAIN,2025-08-28,6,20:00-24:00,3182.415973808831,2604.7944157070447,9344.083167592344,4673.063924274983
MAIN,2025-08-29,1,0:00-4:00,1601.292708854122,37.33707591051712,4673.063924274983,4772.112860306444
MAIN,2025-08-29,2,4:00-8:00,501.0801926920265,3165.507333821572,4673.063924274983,4772.112860306444
MAIN,2025-08-29,3,8:00-12:00,8659.462750163239,0.0,4673.063924274983,4772.112860306444
MAIN,2025-08-29,4,12:00-16:00,1.14566222028634,5.025500000000079,4673.063924274983,4772.112860306444
MAIN,2025-08-29,5,16:00-20:00,5.05865876736708,5198.374400000001,4673.063924274983,4772.112860306444
MAIN,2025-08-29,6,20:00-24:00,3210.9334004665634,2827.580080102117,4673.063924274983,4772.112860306444
MAIN,2025-08-30,1,0:00-4:00,817.6956238048444,47.99901474429839,4772.112860306444,9565.780489632678
MAIN,2025-08-30,2,4:00-8:00,1228.104630281588,2019.762823190954,4772.112860306444,9565.780489632678
MAIN,2025-08-30,3,8:00-12:00,7204.644515863505,0.0,4772.112860306444,9565.780489632678
MAIN,2025-08-30,4,12:00-16:00,0.0,0.0,4772.112860306444,9565.780489632678
MAIN,2025-08-30,5,16:00-20:00,102.81546067175684,5407.356939810788,4772.112860306444,9565.780489632678
MAIN,2025-08-30,6,20:00-24:00,8594.794726213791,2748.5048708970958,4772.112860306444,9565.780489632678
MAIN,2025-08-31,1,0:00-4:00,1371.3550115192477,0.0,9565.780489632678,9515.478935342362
MAIN,2025-08-31,2,4:00-8:00,62.78557667076026,6491.675137394863,9565.780489632678,9515.478935342362
