policy,date,grid_plan_kwh,grid_used_kwh,grid_unused_kwh,charge_bus_kwh,discharge_bus_kwh,emergency_kwh,pv_curtailment_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,emergency_slot_count,emergency_event_count,subthreshold_emergency_kwh
MAIN,2025-08-23,48203.09378180822,46691.54844607046,1511.545335737756,18504.49190740276,10122.090036475396,1.1368683772161605e-13,15779.140425143094,28047.684900764554,7.322000783460682e-13,28047.684900764554,4188.203192154305,9595.479201621902,1950.1171877428776,10800.0,0,0,1.1368683772161605e-13
MAIN,2025-08-24,78842.84625447045,71842.57145037016,7000.274804100291,19094.36621046407,15384.331871205024,5.684341886080803e-14,4398.9476277777785,50062.26077816405,2.077058525173925e-13,50062.26077816405,9595.479201621902,9686.70671192287,2120.749143972781,10800.0,0,0,5.684341886080803e-14
MAIN,2025-08-25,76196.44591383613,74341.54454316458,1854.9013706715416,19964.95344476364,16351.5492502224,44.94666804330882,0.0,48838.74870868696,303.0945393263465,49141.843248013305,9686.70671192287,9486.776756407478,1764.9090238435488,10800.0,2,1,4.547473508864641e-13
MAIN,2025-08-26,81659.11501134522,72110.02216439796,9549.092846947264,19314.82513253606,15332.049079694716,5.643109216662225,2604.0708374399355,51903.24517916715,39.366329895435584,51942.61150906258,9486.776756407478,9834.509287140248,1917.7562925765385,10800.0,1,1,2.8421709430404014e-14
MAIN,2025-08-27,77802.08428536839,73708.85134994125,4093.232935427126,20166.558234256267,16776.29567734069,9.061473640984929,2413.5014,49647.943376912925,61.01090202475095,49708.95427893768,9834.509287140248,9344.083167592344,1664.155207091432,10800.0,1,1,1.4210854715202006e-13
MAIN,2025-08-28,76730.37755405456,70655.07786222093,6075.299691833643,14270.807666066436,15763.27152849944,44.71194567792296,1424.4586869985137,50337.59870775131,301.12649207025873,50638.72519982157,9344.083167592344,4673.063924274983,1872.586985774206,10800.0,2,2,1.4210854715202006e-13
MAIN,2025-08-29,42601.671013912215,41547.78666649949,1053.8843474127275,13978.9733731636,11233.824389834206,1.1368683772161605e-13,16247.417333170097,25805.92762877344,2.110596142301802e-13,25805.92762877344,4673.063924274983,4772.112860306444,1887.122351851852,10800.0,0,0,1.1368683772161605e-13
MAIN,2025-08-30,48361.85980569657,47344.54935899551,1017.3104467010654,17948.054956835487,10223.623648643135,0.0,21107.39821746983,28072.577195112102,0.0,28072.577195112102,4772.112860306444,9565.780489632678,1830.4652360402656,10800.0,0,0,0.0
MAIN,2025-08-31,75631.95568654167,71554.0272016351,4077.9284849065775,19781.518571493965,16068.301441771397,40.62343144257926,1234.8104200217651,48472.85596901338,273.7347271878416,48746.59069620122,9565.780489632678,9515.478935342362,1487.2409583993551,10800.0,3,2,5.684341886080803e-14
MAIN,2025-09-01,82786.88574649651,63051.73891127414,19735.146835222367,16297.646493359727,12045.02470142951,5.684341886080803e-14,5224.982586010583,52831.9502026705,1.9608137336035722e-13,52831.9502026705,9515.478935342362,10800.0,3773.220146559803,10800.0,0,0,5.684341886080803e-14
MAIN,2025-09-02,74673.15156427021,60675.30639676062,13997.845167509591,17928.49770224889,14522.0831388216,0.0,3211.1359833333336,47931.16310356111,0.0,47931.16310356111,10800.0,10800.0,2380.437285084361,10800.0,0,0,0.0
MAIN,2025-09-03,76515.33897784437,63320.12895760988,13195.210020234495,15227.886684811803,12334.588214697556,1.1368683772161605e-13,4879.113237495632,48948.82203393073,3.6516212276183066e-13,48948.82203393073,10800.0,10800.0,3378.12630630427,10800.0,0,0,1.1368683772161605e-13
MAIN,2025-09-04,72933.29028655433,59918.33907644479,13014.95121010954,15178.586850248306,13903.343273803515,1.1368683772161605e-13,4717.52995,47970.35067694659,7.686935532547069e-13,47970.35067694659,10800.0,9012.568972108464,3013.6884444444468,10800.0,0,0,1.1368683772161605e-13
MAIN,2025-09-05,38108.37788899796,33277.328381693835,4831.0495073041175,13681.936590852962,12143.63340899758,0.0,24914.76353317179,23897.29046552691,0.0,23897.29046552691,9012.568972108464,7833.38589387882,3381.6232962962954,10800.0,0,0,0.0
MAIN,2025-09-06,44817.57562665124,38220.927861626646,6596.647765024598,17471.521877630737,11481.98002537184,0.0,24510.302309367748,26664.546457596414,0.0,26664.546457596414,7833.38589387882,10800.0,3725.95648148148,10800.0,0,0,0.0
MAIN,2025-09-07,75291.75004281322,62066.70629744379,13225.043745369412,16250.9457434716,13163.266052212,2.8421709430404014e-14,4018.042989517534,48758.6182071317,7.140954494389006e-14,48758.6182071317,10800.0,10800.0,3318.5602368318346,10800.0,0,0,2.8421709430404014e-14
MAIN,2025-09-08,63392.15779749081,61335.65062571873,2056.507171772084,17149.57974596319,15861.54455722656,913.2038569473935,1565.2497605961564,39413.28890684557,6336.291557805781,45749.58046465134,10800.0,8610.683374448472,1200.0,10800.0,2,1,6.608047442568933e-13
MAIN,2025-09-09,68657.32568207226,62761.9551823822,5895.370499690065,19672.60221759409,15386.628342694868,0.0,5373.147040816311,42624.40575181584,0.0,42624.40575181584,8610.683374448472,9219.771656177743,1659.407101151758,10800.0,0,0,0.0
MAIN,2025-09-10,63922.85531134036,63397.96127964364,524.8940316967303,20256.7290866318,16891.210530179796,1283.5559268083682,0.0,39971.40198488068,8267.097022364902,48238.499007245584,9219.771656177743,8682.816133946599,1200.0,10777.641868600274,6,2,3.694822225952521e-13
MAIN,2025-09-11,63396.61952187328,58247.1048972289,5149.51462464439,14620.656750595248,15672.365202835816,1.7053025658242404e-13,5802.727566136133,40254.245665481845,7.381117939075919e-13,40254.245665481845,8682.816133946599,4427.668095220309,1560.4329811635205,10800.0,0,0,1.7053025658242404e-13
MAIN,2025-09-12,32919.63046368005,32313.36766662652,606.2627970535398,14722.837952059695,11253.818101985462,0.0,17292.691616552278,18509.14606062788,0.0,18509.14606062788,4427.668095220309,5173.979916534635,1398.3269848970492,10800.0,0,0,0.0
MAIN,2025-09-13,37967.26034178691,37667.49857058704,299.7617711998744,18744.044633757298,11112.188278938733,9.947598300641405e-14,22028.540732435133,20709.02946193377,4.526086172518262e-13,20709.02946193377,5173.979916534635,9696.744221428724,2024.6935600297843,10800.0,0,0,9.947598300641405e-14
MAIN,2025-09-14,67480.71258192511,65058.67618044429,2422.03640148081,19043.434571044672,15716.605755876722,5.684341886080803e-14,1632.5226152763485,42616.56963529049,1.253681602975121e-13,42616.56963529049,9696.744221428724,9372.94005106146,1861.085486899332,10800.0,0,0,5.684341886080803e-14
MAIN,2025-09-15,68537.80352982768,62915.01667786823,5622.786851959449,20109.99008588313,16520.649656801426,1.1717666666669402,4259.817382119852,42461.36700382336,7.893606150000727,42469.26060997336,9372.94005106146,9115.653731910252,1321.7231388793004,10800.0,1,1,3.410605131648481e-13
MAIN,2025-09-16,66913.14512140915,65071.99706561486,1841.1480557942937,20027.2260794705,16556.001515650314,8.238266666666789,2117.240785128012,41752.0258388496,55.38174766666731,41807.40758651627,9115.653731910252,8744.59996382224,1402.9230283338086,10800.0,1,1,5.684341886080803e-14
MAIN,2025-09-17,66796.05777648102,64166.28062960106,2629.7771468799638,21578.73248028729,17316.300208792418,255.37937893380217,199.10933703998717,41246.51964654325,1262.4487788139784,42508.968425357234,8744.59996382224,8925.125630755889,1200.0,10800.0,5,2,3.694822225952521e-13
MAIN,2025-09-18,61908.744406902406,59903.76360322567,2004.9808036767308,16410.842138361062,17047.247757828045,111.33365243686266,1695.4517584628538,39261.85228342122,590.2434900278432,39852.095773449066,8925.125630755889,4753.497157694133,1200.0,10800.0,5,2,4.263256414560601e-14
MAIN,2025-09-19,32501.587303872635,32422.828444968545,78.75885890408838,15357.138162607896,12131.745849390269,1.7053025658242404e-13,13096.08381508425,18019.91261212514,8.511591431670242e-13,18019.91261212514,4753.497157694133,5095.203893607615,1354.196098575822,10800.0,0,0,1.7053025658242404e-13
MAIN,2025-09-20,38126.36268533999,37261.13680684548,865.2258784945122,19671.33083154332,12001.93770698385,5.684341886080803e-14,13946.309948952676,20885.05601896529,2.4985524760268164e-13,20885.05601896529,5095.203893607615,9463.915300903438,1556.1743240574071,10800.0,0,0,5.684341886080803e-14
MAIN,2025-09-21,71223.69059155908,65154.70241485901,6068.988176700063,17459.02097510639,14440.73291024737,1.7053025658242404e-13,3848.926866666667,44725.59932180753,6.526477136503674e-13,44725.59932180753,9463.915300903438,9131.77538933544,1469.085266898141,10800.0,0,0,1.7053025658242404e-13
MAIN,2025-09-22,67183.3420305314,65958.70807051976,1224.6339600116617,20808.76267649784,17314.04798148375,10.90666666666698,1860.880158839001,41711.69378082496,73.52184000000098,41785.215620824965,9131.77538933544,8621.830707645991,1216.3403292980424,10800.0,1,1,4.547473508864641e-13
MAIN,2025-09-23,69879.48424955414,67197.87560027809,2681.6086492760505,21926.116907497657,17342.00202444249,6.025847916407201,503.170981806008,43544.97004323018,40.64133127220725,43585.61137450239,8621.830707645991,9086.44478612445,1485.0964997241604,10800.0,1,1,4.547473508864641e-13
MAIN,2025-09-24,71433.58724731005,67706.56733294475,3727.019914365312,20913.603612288825,16661.070134910864,1.1368683772161605e-13,2390.8087555667785,44690.28333947131,3.5933567232859794e-13,44690.28333947131,9086.44478612445,9396.387887283436,1596.3189412576985,10800.0,0,0,1.1368683772161605e-13
MAIN,2025-09-25,65304.63376990579,62708.942332843326,2595.691437062464,15569.138088478949,15959.73099660733,13.523775434817196,2777.610116406521,41982.56697605843,91.05558000262243,42073.622556061055,9396.387887283436,5675.577726239682,1676.6668153194616,10800.0,1,1,7.389644451905042e-13
MAIN,2025-09-26,35628.63685337492,34370.83516232689,1257.8016910480333,15196.500485824115,11495.363142801198,0.0,12975.454319303974,20079.449637124675,0.0,20079.449637124675,5675.577726239682,6579.802449257838,1966.2721730562575,10800.0,0,0,0.0
MAIN,2025-09-27,37481.80098398733,37036.380989645455,445.4199943418739,19267.01368394011,13437.88330380651,1.8474111129762605e-13,13405.948359511856,20702.697156705137,8.246203719863842e-13,20702.697156705137,6579.802449257838,8989.133316130043,1626.5090056131212,10800.0,0,0,1.8474111129762605e-13
MAIN,2025-09-28,71974.48748554004,67291.27412512421,4683.213360415832,21640.2793698334,17379.94213157881,456.6922797970533,0.0,45049.30468313731,2262.262494192016,47311.56717732933,8989.133316130043,9154.337936114756,1200.0,10800.0,6,2,1.4210854715202006e-13
MAIN,2025-09-29,72639.22210584485,68403.91181665681,4235.310289188031,20398.614568369445,16535.811239683448,19.09828740349991,1800.3151753743064,45498.26951271115,102.33829679799356,45600.60780950914,9154.337936114756,9139.967447998986,1459.5979028494548,10800.0,2,2,2.842170943040401e-13
MAIN,2025-09-30,72147.8080102231,70529.34161602595,1618.466394197152,21966.47639341401,17535.266990310323,8.047655634860746,684.0051018904584,45495.75488848371,54.3739852969357,45550.128873780646,9139.967447998986,9426.166212837908,1452.1455170074903,10800.0,1,1,3.979039320256561e-13
MAIN,2025-10-01,72867.90410702862,61440.61862279818,11427.28548423044,17902.94813382606,13585.421206211624,1.1368683772161605e-13,7461.570161850416,45740.05899905528,4.665139385906514e-13,45740.05899905528,9426.166212837908,10443.907081935116,2339.460508610744,10800.0,0,0,1.1368683772161605e-13
MAIN,2025-10-02,62312.66191832197,56825.42749220944,5487.234426112549,16642.13855672399,15882.770362612237,5.684341886080803e-14,4335.276181431005,40002.67459918253,2.1725554688600826e-13,40002.67459918253,10443.907081935116,7774.309157862,1753.3432632879046,10800.0,0,0,5.684341886080803e-14
MAIN,2025-10-03,31535.80810205421,30472.241364966663,1063.56673708755,16016.64565956669,12724.386859431555,0.0,19362.82886483153,17435.303037437017,0.0,17435.303037437017,7774.309157862,8051.082629881404,2396.674543348377,10800.0,0,0,0.0
MAIN,2025-10-04,35412.060156299805,34091.056622620985,1321.0035336788244,19693.385787807976,13511.890329072818,0.0,14813.578730552492,19395.53237900246,0.0,19395.53237900246,8051.082629881404,10761.918362161006,1717.6009024972432,10800.0,0,0,0.0
MAIN,2025-10-05,68443.40884012489,62218.36312625929,6225.045713865601,18026.102697204784,14599.261984598175,1.1368683772161605e-13,4055.561346986016,43345.27795038627,3.6007463677378843e-13,43345.27795038627,10761.918362161006,10764.008584536234,2562.832793581188,10800.0,0,0,1.1368683772161605e-13
MAIN,2025-10-06,66476.51792095037,63160.66795336549,3315.84996758487,19219.73669914149,15882.268295775992,8.526512829121202e-14,2090.0903,41991.43816087712,3.123830083495705e-13,41991.43816087712,10764.008584536234,10414.806840679134,1825.6816824103116,10800.0,0,0,8.526512829121202e-14
MAIN,2025-10-07,67742.15984379113,63367.70460007685,4374.455243714279,19868.84078276706,16008.45179849909,2.273736754432321e-13,1735.752615808885,42781.06496836271,7.072742391756038e-13,42781.06496836271,10414.806840679134,10509.594880170494,1450.073860784061,10800.0,0,0,2.273736754432321e-13
MAIN,2025-10-08,64229.77238611456,61714.82375439539,2514.948631719187,18480.186467825628,16321.480063430245,0.0,3077.6216833333337,39530.79943257089,0.0,39530.79943257089,10509.594880170494,9006.784852957731,1399.050660264264,10800.0,0,0,0.0
MAIN,2025-10-09,60775.79679844678,58624.27774169945,2151.51905674733,16744.35902060731,16795.36095021871,5.684341886080803e-14,2915.2979879775207,37742.14301511024,1.9608137336035722e-13,37742.14301511024,9006.784852957731,5415.195804594632,1269.0990977931651,10800.0,0,0,5.684341886080803e-14
MAIN,2025-10-10,32399.492997886697,32359.39579284467,40.09720504202622,16382.089785622728,12516.796699973662,7.460698725481053e-14,19150.491790528937,16765.069664056835,3.076134902357808e-13,16765.069664056835,5415.195804594632,6251.524722795465,1576.6749383182234,10800.0,0,0,7.460698725481053e-14
MAIN,2025-10-11,35205.43791980839,34708.812353778514,496.625566029882,18678.506872399936,12779.165274801238,0.0,14703.157172846471,18059.08357166552,0.0,18059.08357166552,6251.524722795465,8863.10838039848,1271.0646657633083,10800.0,0,0,0.0
MAIN,2025-10-12,68135.93830325031,64452.82455776863,3683.113745481678,19541.71424783135,15817.127020130149,17.86471993257277,2231.146066666667,41887.20620609823,83.6783481641708,41970.8845542624,8863.10838039848,8876.065625524307,1360.8104120804278,10800.0,1,1,5.684341886080803e-14
MAIN,2025-10-13,66949.67983083578,63574.43219414617,3375.247636689613,21007.83508039944,16952.310936253274,1.7053025658242404e-13,2491.51275,40876.33370332575,6.754987680324121e-13,40876.33370332575,8876.065625524307,8947.216157602386,1366.541942091827,10800.0,0,0,1.7053025658242404e-13
MAIN,2025-10-14,67036.92376225848,64851.79428632726,2185.129475931212,21369.94715996428,17342.36897427306,430.1944187639396,480.58123606665,40979.14301145911,2126.550031098847,43105.69304255796,8947.216157602386,8910.869741266839,1200.0,10800.0,4,1,5.400124791776761e-13
MAIN,2025-10-15,68145.95796801653,66315.22749240848,1830.7304756080437,20647.919001546237,16732.726752968116,3.410605131648481e-13,480.0115938303609,41977.99607065117,1.0739142908278157e-12,41977.99607065117,8910.869741266839,8902.07822824943,1441.8624057898671,10800.0,0,0,3.410605131648481e-13
MAIN,2025-10-16,64830.252240674185,64109.36849400189,720.8837466722978,18825.30229130076,17921.013137233316,741.8540363296657,980.4604262641052,40415.60717786392,5172.634367650428,45588.24154551436,8902.07822824943,5932.613471271993,1200.0,10800.0,2,1,5.968558980384843e-13
MAIN,2025-10-17,34298.90222847945,33202.41429157373,1096.4879369057153,16093.430663594932,12393.394789227024,0.0,13498.179100539162,18164.393884521643,0.0,18164.393884521643,5932.613471271993,6646.262413810745,1657.8206424064588,10800.0,0,0,0.0
MAIN,2025-10-18,35154.52229587962,34930.78573775172,223.7365581278996,18816.228742875923,12832.125506659417,5.684341886080803e-14,12870.089234868548,18294.237543871444,2.5647750589996574e-13,18294.237543871444,6646.262413810745,9322.95105277751,1835.1155425268569,10800.0,0,0,5.684341886080803e-14
MAIN,2025-10-19,69002.8983606847,67337.02039174337,1665.8779689413295,21794.841186728983,18244.19278753977,482.1795013853513,382.8289606061843,42283.09592503037,3060.647074640904,45343.74299967127,9322.95105277751,8666.982801344951,1200.0,10800.0,5,3,2.273736754432321e-13
MAIN,2025-10-20,71884.12907146013,68320.16619225885,3563.962879201283,21888.635106730533,17606.102660211636,510.4256438909164,107.2770229641969,44276.99895397191,2450.6538821959443,46727.65283616785,8666.982801344951,8804.418108278398,1200.0,10800.0,5,1,2.273736754432321e-13
MAIN,2025-10-21,73026.96797509491,71452.4101225583,1574.5578525366288,21788.42222166286,17380.196332437896,5.115907697472721e-13,581.6028833333328,45069.57723145911,1.4789236502110724e-12,45069.57723145912,8804.418108278398,9102.668849510645,1537.9330711800408,10800.0,0,0,5.115907697472721e-13
MAIN,2025-10-22,73709.28979646531,70536.22606067696,3173.0637357883447,22253.342885063143,18220.218340435127,54.09840061772364,1002.3032166666652,45423.74232839309,260.09319707193345,45683.83552546502,9102.668849510645,8885.990401139548,1200.0,10800.0,2,1,2.842170943040401e-13
MAIN,2025-10-23,69859.02140179201,66124.25792273725,3734.763479054754,18125.225310856425,17050.869604785832,5.684341886080803e-14,1670.4051833333328,43865.65938116479,2.4445512281090484e-13,43865.65938116479,8885.990401139548,6253.282508926073,1378.5052540527236,10800.0,0,0,5.684341886080803e-14
MAIN,2025-10-24,35296.134839422666,34936.95091146727,359.18392795539603,16910.723733895975,12974.012692278136,0.0,12580.189153182757,18849.62867507449,0.0,18849.62867507449,6253.282508926073,7057.364211345636,1883.3452815523588,10800.0,0,0,0.0
MAIN,2025-10-25,35986.86102320912,35321.610972075,665.2500511341246,18404.89102265028,13340.687969697838,0.0,10858.97518578923,18797.185075395493,0.0,18797.185075395493,7057.364211345636,8798.77949873329,1353.7455462486053,10800.0,0,0,0.0
MAIN,2025-10-26,74113.9577371898,70037.7488977571,4076.20883943269,21455.572041094027,17019.072443336918,0.0,1056.9372833333332,45818.46440817774,0.0,45818.46440817774,8798.77949873329,9198.713843121335,1618.9520099567735,10800.0,0,0,0.0
MAIN,2025-10-27,72630.06327868384,68213.76575464882,4416.297524035023,21183.65794168195,17610.764879676448,144.02333381802674,1232.3143597946748,44792.21292976091,959.4513895145542,45751.66431927547,9198.713843121335,8696.489457661257,1200.0,10800.0,2,2,1.7053025658242404e-13
MAIN,2025-10-28,73797.54052705834,70600.68574875663,3196.8547783017057,22172.74917889684,17780.598498295978,1.1368683772161605e-13,236.11336815577187,45570.60720553278,4.345110937720165e-13,45570.60720553278,8696.489457661257,8895.743165006224,1224.198525462432,10800.0,0,0,1.1368683772161605e-13
MAIN,2025-10-29,73491.53430178032,72679.53862832252,811.9956734577936,22462.07132202794,18382.57101551641,712.2184781889989,0.0,45583.56518460274,4871.296974745672,50454.86215934841,8895.743165006224,8686.528448702022,1200.0,10800.0,4,3,7.389644451905042e-13
MAIN,2025-10-30,73594.49783238384,68871.08810129532,4723.40973108853,18830.202587463515,16705.393202834868,3.641833333333466,1962.1029,46049.46156945083,17.058347333334158,46066.51991678416,8686.528448702022,7072.162774269331,1313.3227683234527,10800.0,1,1,2.273736754432321e-13
MAIN,2025-10-31,39751.49378887718,38245.39134229482,1506.102446582363,17122.004344223504,12522.457265134102,0.0,9741.552196538752,21812.731255774816,0.0,21812.731255774816,7072.162774269331,8568.125278365926,2482.522409110258,10800.0,0,0,0.0
MAIN,2025-11-01,35852.626439173866,35107.308474113015,745.3179650608548,18624.693919285768,14230.633723696425,0.0,8169.209845190334,19133.52284772612,0.0,19133.52284772612,8568.125278365926,9518.534557171542,1942.926463310655,10800.0,0,0,0.0
MAIN,2025-11-02,75606.04310410605,72460.59133580918,3145.451768296869,21906.35443640072,18439.455857232075,90.11091002612908,287.4197333333332,47101.568585815134,628.6137083422761,47730.18229415741,9518.534557171542,8745.969264118772,1200.0,10800.0,1,1,1.1368683772161605e-13
MAIN,2025-11-03,76989.1534847134,74447.4973202593,2541.656164454123,21325.921521447315,17010.902034521354,6.821210263296962e-13,627.54755,47938.78631644715,2.579639613031759e-12,47938.78631644716,8745.969264118772,9038.296372842076,1507.1400760108431,10800.0,0,0,6.821210263296962e-13
MAIN,2025-11-04,76547.65752225739,72091.44008566841,4456.217436588992,21874.448635821565,18037.651175137424,112.6769583490767,787.2475499999997,47362.75159108696,704.6349241888797,48067.38651527584,9038.296372842076,8683.465506039905,1200.0,10800.0,4,3,0.0
MAIN,2025-11-05,77091.4529124833,75124.20065823178,1967.252254251519,23190.31793024517,18368.832088680057,5.115907697472721e-13,624.6947500000005,47796.07584869475,2.0127117750234907e-12,47796.07584869476,8683.465506039905,9144.938211393835,1541.53121620273,10800.0,0,0,5.115907697472721e-13
MAIN,2025-11-06,74374.70694737899,72568.82318161838,1805.8837657606116,20918.33313097923,18602.19642472819,1116.8980746326597,0.0,46526.03990213013,5388.8715762100655,51914.91147834019,9144.938211393835,7302.330890688263,1200.0,10800.0,8,1,1.1368683772161605e-13
MAIN,2025-11-07,35504.9448117775,34950.92954437556,554.0152674019378,17965.127050917,14297.390135581025,0.0,7964.730845706252,18876.876758719965,0.0,18876.876758719965,7302.330890688263,7584.956196979099,1544.6623785372267,10800.0,0,0,0.0
MAIN,2025-11-08,36929.76366032673,36608.69932654433,321.06433378239706,18642.27261629869,13706.173969078938,8.171241461241152e-14,7881.393579324578,19311.011706802863,3.4353675459897205e-13,19311.011706802863,7584.956196979099,9133.91936378243,1624.9055304189942,10800.0,0,0,8.171241461241152e-14
MAIN,2025-11-09,77486.23632117176,75825.12565205552,1661.1106691162418,22602.724278491944,18585.65022643643,4.547473508864641e-13,461.2344166666667,48268.508413260126,1.876685473689577e-12,48268.508413260126,9133.91936378243,8825.648740606926,1370.6047141545869,10800.0,0,0,4.547473508864641e-13
MAIN,2025-11-10,79405.74994398485,78000.84161999827,1404.908323986571,23214.345773777623,18923.902395964324,148.0448578150202,0.0,49483.02935140463,941.3711331656272,50424.40048457025,8825.648740606926,8692.001719268646,1200.0,10800.0,3,3,4.263256414560601e-13
MAIN,2025-11-11,80573.17664092671,76368.35368055003,4204.822960376674,21944.66172818964,17561.52997568973,0.5138386165344375,426.71609999999976,50431.96305942024,2.250356221112535,50434.21341564135,8692.001719268646,8929.386190539624,1518.7477024745474,10800.0,1,1,1.794120407794253e-13
MAIN,2025-11-12,80381.59027755895,75516.4432043788,4865.147073180142,21893.310841303337,17796.388586924542,8.526512829121202e-14,463.5332000000003,50398.09017653466,3.40634187523392e-13,50398.09017653466,8929.386190539624,8859.600851129802,1296.8330912265048,10800.0,0,0,8.526512829121202e-14
MAIN,2025-11-13,78846.6785334649,75933.58189003123,2913.0966434336838,20826.083163650248,17424.65804945748,72.28312416153517,208.5685833333332,49645.809613965466,501.80757759170575,50147.617191557176,8859.600851129802,8242.344532351148,1200.0,10800.0,2,2,4.547473508864641e-13
MAIN,2025-11-14,35484.72238221402,34965.51519063954,519.2071915744793,17319.569275032834,14281.49538898634,0.0,4328.986004593044,19082.768274210608,0.0,19082.768274210608,8242.344532351148,7961.628669895878,1625.976974809335,10800.0,0,0,0.0
MAIN,2025-11-15,37344.20712008442,36424.7715376624,919.4355824220352,18974.598745729654,14290.878028707146,2.8421709430404014e-14,3529.1639039732127,19957.00373279644,1.1446843473095216e-13,19957.00373279644,7961.628669895878,9160.014175822407,1611.3827797771664,10800.0,0,0,2.8421709430404014e-14
MAIN,2025-11-16,82163.64302128201,78742.18314912837,3421.4598721536577,22270.45384964247,18233.01575051411,1.4921397450962106e-13,270.2006666666671,51890.285015336616,4.2654590970414584e-13,51890.285015336616,9160.014175822407,8944.516251040512,1439.7715266977095,10800.0,0,0,1.4921397450962106e-13
MAIN,2025-11-17,82915.33602565512,77280.94399769188,5634.392027963257,21844.03460989205,17528.006295533516,0.0,269.1613500000003,52300.81091052134,0.0,52300.81091052134,8944.516251040512,9128.58484935056,1482.0293112520749,10800.0,0,0,0.0
MAIN,2025-11-18,81380.89927926248,78839.78620553855,2541.1130737239337,21640.12544961206,17734.392860942535,5.204725539442734e-13,43.50178353568447,51322.37865293807,2.0053532168162744e-12,51322.37865293807,9128.58484935056,8899.816797398595,1351.5321428476248,10800.0,0,0,5.204725539442734e-13
MAIN,2025-11-19,81980.72870947207,79530.85356633138,2449.8751431406945,23925.521836718617,19578.901302546907,184.0785678403361,0.0,51398.82137523928,892.1088228203508,52290.93019805962,8899.816797398595,8678.451669837681,1200.0,10800.0,3,2,1.5631940186722204e-13
MAIN,2025-11-20,83150.60660900707,78659.9143988237,4490.692210183355,21677.800595248147,17905.399963091106,3.2329694477084564e-13,94.43773333333333,52688.47380254291,1.3485221828091198e-12,52688.473802542925,8678.451669837681,8293.583357681997,1448.7284854315014,10800.0,0,0,3.2329694477084564e-13
MAIN,2025-11-21,36309.07324956109,35772.3696101807,536.7036393803836,18666.2879166844,14743.74871013408,5.684341886080803e-14,2985.446336963716,19530.595670258663,2.350759586988715e-13,19530.595670258663,8293.583357681997,8711.299471437862,1417.3165530821573,10800.0,0,0,5.684341886080803e-14
MAIN,2025-11-22,37508.56996754425,36834.72124380493,673.8487237393199,18850.765808068943,14940.42786407995,1.7053025658242404e-13,2704.5538164826053,20071.525237388025,7.48457296140259e-13,20071.525237388025,8711.299471437862,9076.513294166634,1593.264665030816,10800.0,0,0,1.7053025658242404e-13
MAIN,2025-11-23,83974.13723619151,79850.52619369629,4123.611042495219,22904.07791711943,18733.07301032448,4.263256414560601e-14,447.4250035680112,53149.21503792082,1.70317093761696e-13,53149.21503792082,9076.513294166634,8875.657852546921,1385.2579285750446,10800.0,0,0,4.263256414560601e-14
MAIN,2025-11-24,83470.11929356362,78435.62354227717,5034.495751286448,21313.19802574629,17483.71481680245,18.839666666666893,463.0362999999999,52615.83763775407,88.24499866666744,52704.08263642074,8875.657852546921,8631.18627927141,1218.7788310925678,10800.0,1,1,3.765876499528531e-13
MAIN,2025-11-25,82688.46179191343,80888.0559798293,1800.405812084125,23884.66364700111,19165.26813383848,1.9184653865522705e-13,0.0,51950.719859262616,8.331042522513598e-13,51950.71985926262,8631.18627927141,8832.641190640765,1386.0979335600982,10800.0,0,0,1.9184653865522705e-13
MAIN,2025-11-26,85681.88681817277,81614.19836180807,4067.688456364716,23350.22010058446,18463.6437887764,32.99316666666694,2.9483333333332675,54222.69885887067,154.53999266666733,54377.23885153735,8832.641190640765,9332.679515859672,1618.3077706506683,10800.0,1,1,2.9842794901924213e-13
MAIN,2025-11-27,82685.97456387791,79104.60933059212,3581.365233285773,21733.556991074056,18486.93026048193,1.8474111129762605e-13,77.08986666666658,52433.499860953256,7.417355618599686e-13,52433.499860953256,9332.679515859672,8351.847185068616,1343.981738467336,10800.0,0,0,1.8474111129762605e-13
MAIN,2025-11-28,38155.43164183136,37097.08366250625,1058.3479793251065,19387.19538512204,15084.459157730926,0.0,1873.108885115141,20489.880628900413,0.0,20489.880628900413,8351.847185068616,9039.812856421866,1377.6023673302266,10800.0,0,0,0.0
MAIN,2025-11-29,38537.94606782355,38365.03873621643,172.9073316071154,18505.175667043462,15069.587030827037,3.5527136788005016e-14,0.0,20553.971014353803,1.3461942671710862e-13,20553.971014353803,9039.812856421866,8950.485366953175,1522.0678482629196,10615.97412189304,0,0,3.5527136788005016e-14
MAIN,2025-11-30,88452.73813273566,84710.68416028158,3742.053972454076,24121.498784273863,19649.57990732562,6.062833333333543,0.0,56040.9466880105,28.398311333334195,56069.34499934383,8950.485366953175,8826.96770910452,1292.5119974640288,10800.0,1,1,1.4210854715202006e-13
MAIN,2025-12-01,87771.74685646596,86662.67220298115,1109.074653484805,24661.641790079488,20162.931880292337,4134.965440139328,0.0,55530.12333427441,20716.912698558703,76247.03603283312,8826.96770910452,8619.187675406793,1200.0,10346.71215280499,15,4,5.968558980384843e-13
