date,slot_id,physical_interval_start,physical_interval_end,selected_branch,load_kw,pv_actual_kw,actual_net_kw,q50_kw,q80_kw,q50_error_kw,q80_exceed,price_yuan_per_kwh,grid_plan_kwh,grid_used_kwh,grid_unused_kwh,charge_bus_kwh,discharge_bus_kwh,emergency_kwh,pv_curtailment_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-04-06,7,2025-04-06 01:00:00,2025-04-06 01:10:00,LIGHTGBM,3473.1216,0.0,3473.1216,3403.4875698974456,3509.0196753957844,69.63403010255433,False,0.4311,584.8366125659641,584.8366125659641,-0.0,5.983012565964032,0.0,0.0,0.0,10219.677558573045,10225.06226988241,252.1230636771871,0.0,252.1230636771871
2025-04-06,8,2025-04-06 01:10:00,2025-04-06 01:20:00,LIGHTGBM,3490.7026,0.0,3490.7026,3390.504794838725,3467.933003875113,100.19780516127503,True,0.4302,577.9888339791855,577.9888339791855,-0.0,0.0,3.7949326874811504,0.0,0.0,10225.06226988241,10220.84567800743,248.65079637784564,0.0,248.65079637784564
2025-04-06,9,2025-04-06 01:20:00,2025-04-06 01:30:00,LIGHTGBM,3493.33,0.0,3493.33,3396.250363094973,3461.887582253832,97.07963690502675,True,0.4279,576.981263708972,576.981263708972,-0.0,0.0,5.240402957694641,0.0,0.0,10220.84567800743,10215.023008054435,246.89028274106917,0.0,246.89028274106917
2025-04-06,10,2025-04-06 01:30:00,2025-04-06 01:40:00,LIGHTGBM,3523.9871,0.0,3523.9871,3543.157399471726,3638.061912573184,-19.17029947172614,False,0.4312,606.3436520955306,606.3436520955306,-0.0,19.012468762197276,0.0,0.0,0.0,10215.023008054435,10232.134229940417,261.4553827835928,0.0,261.4553827835928
2025-04-06,11,2025-04-06 01:40:00,2025-04-06 01:50:00,LIGHTGBM,3634.4974,0.0,3634.4974,3653.678727686636,3775.203113957827,-19.181327686635996,False,0.4333,629.2005189929712,629.2005189929712,-0.0,23.45095232630445,0.0,0.0,0.0,10232.134229940417,10253.24008703409,272.6325848796544,0.0,272.6325848796544
2025-04-06,12,2025-04-06 01:50:00,2025-04-06 02:00:00,LIGHTGBM,3716.67,0.0,3716.67,3676.575998930368,3804.217731053716,40.09400106963221,False,0.4311,634.0362885089527,634.0362885089527,-0.0,14.59128850895263,0.0,0.0,0.0,10253.24008703409,10266.372246692146,273.33304397620947,0.0,273.33304397620947
2025-04-06,13,2025-04-06 02:00:00,2025-04-06 02:10:00,LIGHTGBM,3592.7704,0.0,3592.7704,3636.339303618981,3738.825592461461,-43.56890361898104,False,0.4293,623.1375987435767,623.1375987435767,-0.0,24.34253207691006,0.0,0.0,0.0,10266.372246692146,10288.280525561366,267.5129711406175,0.0,267.5129711406175
2025-04-06,14,2025-04-06 02:10:00,2025-04-06 02:20:00,LIGHTGBM,3449.4025,0.0,3449.4025,3569.874061513991,3676.475530542232,-120.47156151399076,False,0.4324,612.7459217570387,612.7459217570387,-0.0,37.84550509037194,0.0,0.0,0.0,10288.280525561366,10322.3414801427,264.9513365677435,0.0,264.9513365677435
2025-04-06,15,2025-04-06 02:20:00,2025-04-06 02:30:00,LIGHTGBM,3456.7,0.0,3456.7,3537.2810407484644,3632.655484663362,-80.5810407484646,False,0.4367,605.442580777227,605.442580777227,-0.0,29.325914110560348,0.0,0.0,0.0,10322.3414801427,10348.734802842206,264.396775025415,0.0,264.396775025415
2025-04-06,16,2025-04-06 02:30:00,2025-04-06 02:40:00,LIGHTGBM,3601.9049,0.0,3601.9049,3442.719785703863,3506.943010118876,159.18511429613682,True,0.4348,584.4905016864793,584.4905016864793,-0.0,0.0,15.826981646854051,0.0,0.0,10348.734802842206,10331.149267679037,254.1364701332812,0.0,254.1364701332812
